,item,condition,disambPositionAmb,disambPositionUnamb,ambiguity,Sentence,disambPosition_0idx,token,word,word_pos,sum_surprisal,sum_surprisal_base2,mean_surprisal,mean_surprisal_base2
88,6,NPZ_UAMB,7,7,unambiguous,"After the professor read, the grant gained more attention due to her excellent description.",6,due,due,9,5.425242900848389,7.826971028672025,5.425242900848389,7.826971028672025
88,6,NPZ_UAMB,7,7,unambiguous,"After the professor read, the grant gained more attention due to her excellent description.",6,to,to,10,0.006711678113788366,0.009682904730805469,0.006711678113788366,0.009682904730805469
88,6,NPZ_UAMB,7,7,unambiguous,"After the professor read, the grant gained more attention due to her excellent description.",6,her,her,11,2.888028144836426,4.166543882503264,2.888028144836426,4.166543882503264
88,6,NPZ_UAMB,7,7,unambiguous,"After the professor read, the grant gained more attention due to her excellent description.",6,excellent,excellent,12,6.285611629486084,9.06822072681357,6.285611629486084,9.06822072681357
88,6,NPZ_UAMB,7,7,unambiguous,"After the professor read, the grant gained more attention due to her excellent description.",6,description..,description.,13,8.061155796051025,11.629789490796139,4.030577898025513,5.814894745398069
89,6,MVRR_UAMB,6,8,unambiguous,The professor who was awarded the grant gained more attention from marine biologists.,7,The,The,0,7.6898956298828125,11.094174290185645,7.6898956298828125,11.094174290185645
89,6,MVRR_UAMB,6,8,unambiguous,The professor who was awarded the grant gained more attention from marine biologists.,7,professor,professor,1,9.572503089904785,13.810202736699914,9.572503089904785,13.810202736699914
89,6,MVRR_UAMB,6,8,unambiguous,The professor who was awarded the grant gained more attention from marine biologists.,7,who,who,2,1.9422011375427246,2.8020039495417923,1.9422011375427246,2.8020039495417923
89,6,MVRR_UAMB,6,8,unambiguous,The professor who was awarded the grant gained more attention from marine biologists.,7,was,was,3,2.994145393371582,4.319638710717716,2.994145393371582,4.319638710717716
89,6,MVRR_UAMB,6,8,unambiguous,The professor who was awarded the grant gained more attention from marine biologists.,7,awarded,awarded,4,4.787569999694824,6.907003496468499,4.787569999694824,6.907003496468499
89,6,MVRR_UAMB,6,8,unambiguous,The professor who was awarded the grant gained more attention from marine biologists.,7,the,the,5,0.4623745083808899,0.6670654102745823,0.4623745083808899,0.6670654102745823
89,6,MVRR_UAMB,6,8,unambiguous,The professor who was awarded the grant gained more attention from marine biologists.,7,grant,grant,6,7.5618205070495605,10.909400945612868,7.5618205070495605,10.909400945612868
89,6,MVRR_UAMB,6,8,unambiguous,The professor who was awarded the grant gained more attention from marine biologists.,7,gained,gained,7,9.707763671875,14.005342507536097,9.707763671875,14.005342507536097
89,6,MVRR_UAMB,6,8,unambiguous,The professor who was awarded the grant gained more attention from marine biologists.,7,more,more,8,3.927083969116211,5.665584567398505,3.927083969116211,5.665584567398505
89,6,MVRR_UAMB,6,8,unambiguous,The professor who was awarded the grant gained more attention from marine biologists.,7,attention,attention,9,3.532888412475586,5.096880592692611,3.532888412475586,5.096880592692611
89,6,MVRR_UAMB,6,8,unambiguous,The professor who was awarded the grant gained more attention from marine biologists.,7,from,from,10,3.007307767868042,4.338628003130082,3.007307767868042,4.338628003130082
89,6,MVRR_UAMB,6,8,unambiguous,The professor who was awarded the grant gained more attention from marine biologists.,7,marine,marine,11,11.980210304260254,17.28378999476313,11.980210304260254,17.28378999476313
89,6,MVRR_UAMB,6,8,unambiguous,The professor who was awarded the grant gained more attention from marine biologists.,7,biologists..,biologists.,12,4.587886452674866,6.6189210334356865,2.293943226337433,3.3094605167178432
90,7,NPS_UAMB,6,7,unambiguous,The technician reported that the service stopped working almost immediately after the storm started.,6,The,The,0,7.6898956298828125,11.094174290185645,7.6898956298828125,11.094174290185645
90,7,NPS_UAMB,6,7,unambiguous,The technician reported that the service stopped working almost immediately after the storm started.,6,technician,technician,1,12.196998596191406,17.596549388454992,12.196998596191406,17.596549388454992
90,7,NPS_UAMB,6,7,unambiguous,The technician reported that the service stopped working almost immediately after the storm started.,6,reported,reported,2,5.307163715362549,7.656618773339396,5.307163715362549,7.656618773339396
90,7,NPS_UAMB,6,7,unambiguous,The technician reported that the service stopped working almost immediately after the storm started.,6,that,that,3,1.312954068183899,1.894192323083901,1.312954068183899,1.894192323083901
90,7,NPS_UAMB,6,7,unambiguous,The technician reported that the service stopped working almost immediately after the storm started.,6,the,the,4,1.338869333267212,1.9315801475029195,1.338869333267212,1.9315801475029195
90,7,NPS_UAMB,6,7,unambiguous,The technician reported that the service stopped working almost immediately after the storm started.,6,service,service,5,6.79695987701416,9.805940307689587,6.79695987701416,9.805940307689587
90,7,NPS_UAMB,6,7,unambiguous,The technician reported that the service stopped working almost immediately after the storm started.,6,stopped,stopped,6,5.67888069152832,8.192893011467994,5.67888069152832,8.192893011467994
90,7,NPS_UAMB,6,7,unambiguous,The technician reported that the service stopped working almost immediately after the storm started.,6,working,working,7,1.9711662530899048,2.843791778100485,1.9711662530899048,2.843791778100485
90,7,NPS_UAMB,6,7,unambiguous,The technician reported that the service stopped working almost immediately after the storm started.,6,almost,almost,8,7.262132167816162,10.477042064788595,7.262132167816162,10.477042064788595
90,7,NPS_UAMB,6,7,unambiguous,The technician reported that the service stopped working almost immediately after the storm started.,6,immediately,immediately,9,0.26545897126197815,0.3829763413991417,0.26545897126197815,0.3829763413991417
90,7,NPS_UAMB,6,7,unambiguous,The technician reported that the service stopped working almost immediately after the storm started.,6,after,after,10,0.7453232407569885,1.0752741432993984,0.7453232407569885,1.0752741432993984
90,7,NPS_UAMB,6,7,unambiguous,The technician reported that the service stopped working almost immediately after the storm started.,6,the,the,11,1.2119879722595215,1.7485290371958822,1.2119879722595215,1.7485290371958822
90,7,NPS_UAMB,6,7,unambiguous,The technician reported that the service stopped working almost immediately after the storm started.,6,storm,storm,12,6.170357704162598,8.901944460306389,6.170357704162598,8.901944460306389
90,7,NPS_UAMB,6,7,unambiguous,The technician reported that the service stopped working almost immediately after the storm started.,6,started..,started.,13,4.32333767414093,6.237257822571546,2.161668837070465,3.118628911285773
91,7,NPZ_UAMB,7,7,unambiguous,"After the technician called, the service stopped working almost immediately to his surprise.",6,After,After,0,10.893840789794922,15.716490083671042,10.893840789794922,15.716490083671042
91,7,NPZ_UAMB,7,7,unambiguous,"After the technician called, the service stopped working almost immediately to his surprise.",6,the,the,1,2.4997472763061523,3.6063729990025797,2.4997472763061523,3.6063729990025797
91,7,NPZ_UAMB,7,7,unambiguous,"After the technician called, the service stopped working almost immediately to his surprise.",6,technician,technician,2,12.709880828857422,18.33648204208231,12.709880828857422,18.33648204208231
91,7,NPZ_UAMB,7,7,unambiguous,"After the technician called, the service stopped working almost immediately to his surprise.",6,"called.,","called,",3,9.508920669555664,13.718472694174519,4.754460334777832,6.8592363470872595
91,7,NPZ_UAMB,7,7,unambiguous,"After the technician called, the service stopped working almost immediately to his surprise.",6,the,the,4,1.7674188613891602,2.5498464264997596,1.7674188613891602,2.5498464264997596
91,7,NPZ_UAMB,7,7,unambiguous,"After the technician called, the service stopped working almost immediately to his surprise.",6,service,service,5,5.9658308029174805,8.606874514151672,5.9658308029174805,8.606874514151672
91,7,NPZ_UAMB,7,7,unambiguous,"After the technician called, the service stopped working almost immediately to his surprise.",6,stopped,stopped,6,5.547137260437012,8.002827416762868,5.547137260437012,8.002827416762868
91,7,NPZ_UAMB,7,7,unambiguous,"After the technician called, the service stopped working almost immediately to his surprise.",6,working,working,7,2.4671359062194824,3.5593247371019463,2.4671359062194824,3.5593247371019463
91,7,NPZ_UAMB,7,7,unambiguous,"After the technician called, the service stopped working almost immediately to his surprise.",6,almost,almost,8,8.478320121765137,12.231630394739675,8.478320121765137,12.231630394739675
91,7,NPZ_UAMB,7,7,unambiguous,"After the technician called, the service stopped working almost immediately to his surprise.",6,immediately,immediately,9,0.11967175453901291,0.17264984680791523,0.11967175453901291,0.17264984680791523
91,7,NPZ_UAMB,7,7,unambiguous,"After the technician called, the service stopped working almost immediately to his surprise.",6,to,to,10,6.040129661560059,8.71406510905903,6.040129661560059,8.71406510905903
91,7,NPZ_UAMB,7,7,unambiguous,"After the technician called, the service stopped working almost immediately to his surprise.",6,his,his,11,6.776951789855957,9.777074739568773,6.776951789855957,9.777074739568773
91,7,NPZ_UAMB,7,7,unambiguous,"After the technician called, the service stopped working almost immediately to his surprise.",6,surprise..,surprise.,12,3.3443008065223694,4.824806188810784,1.6721504032611847,2.412403094405392
92,7,MVRR_UAMB,6,8,unambiguous,The technician who was refused the service stopped working almost immediately after the argument.,7,The,The,0,7.6898956298828125,11.094174290185645,7.6898956298828125,11.094174290185645
92,7,MVRR_UAMB,6,8,unambiguous,The technician who was refused the service stopped working almost immediately after the argument.,7,technician,technician,1,12.196998596191406,17.596549388454992,12.196998596191406,17.596549388454992
92,7,MVRR_UAMB,6,8,unambiguous,The technician who was refused the service stopped working almost immediately after the argument.,7,who,who,2,1.8550457954406738,2.6762653697041827,1.8550457954406738,2.6762653697041827
92,7,MVRR_UAMB,6,8,unambiguous,The technician who was refused the service stopped working almost immediately after the argument.,7,was,was,3,2.9471635818481445,4.251858284220873,2.9471635818481445,4.251858284220873
92,7,MVRR_UAMB,6,8,unambiguous,The technician who was refused the service stopped working almost immediately after the argument.,7,refused,refused,4,8.541046142578125,12.322124913901272,8.541046142578125,12.322124913901272
92,7,MVRR_UAMB,6,8,unambiguous,The technician who was refused the service stopped working almost immediately after the argument.,7,the,the,5,4.012569904327393,5.7889147021934315,4.012569904327393,5.7889147021934315
92,7,MVRR_UAMB,6,8,unambiguous,The technician who was refused the service stopped working almost immediately after the argument.,7,service,service,6,4.071038722991943,5.873267376927416,4.071038722991943,5.873267376927416
92,7,MVRR_UAMB,6,8,unambiguous,The technician who was refused the service stopped working almost immediately after the argument.,7,stopped,stopped,7,8.516741752624512,12.287061091043363,8.516741752624512,12.287061091043363
92,7,MVRR_UAMB,6,8,unambiguous,The technician who was refused the service stopped working almost immediately after the argument.,7,working,working,8,2.140817642211914,3.0885469958667318,2.140817642211914,3.0885469958667318
92,7,MVRR_UAMB,6,8,unambiguous,The technician who was refused the service stopped working almost immediately after the argument.,7,almost,almost,9,8.339661598205566,12.031588430423298,8.339661598205566,12.031588430423298
92,7,MVRR_UAMB,6,8,unambiguous,The technician who was refused the service stopped working almost immediately after the argument.,7,immediately,immediately,10,0.3832092583179474,0.5528540965980404,0.3832092583179474,0.5528540965980404
92,7,MVRR_UAMB,6,8,unambiguous,The technician who was refused the service stopped working almost immediately after the argument.,7,after,after,11,0.6669917702674866,0.9622657192786537,0.6669917702674866,0.9622657192786537
92,7,MVRR_UAMB,6,8,unambiguous,The technician who was refused the service stopped working almost immediately after the argument.,7,the,the,12,1.5293443202972412,2.2063774667045326,1.5293443202972412,2.2063774667045326
92,7,MVRR_UAMB,6,8,unambiguous,The technician who was refused the service stopped working almost immediately after the argument.,7,argument..,argument.,13,8.812763333320618,12.714129957509746,4.406381666660309,6.357064978754873
93,8,NPS_UAMB,6,7,unambiguous,The mechanic observed that the truck needed several more hours to be repaired.,6,The,The,0,7.6898956298828125,11.094174290185645,7.6898956298828125,11.094174290185645
93,8,NPS_UAMB,6,7,unambiguous,The mechanic observed that the truck needed several more hours to be repaired.,6,mechanic,mechanic,1,12.000214576721191,17.312650059439115,12.000214576721191,17.312650059439115
93,8,NPS_UAMB,6,7,unambiguous,The mechanic observed that the truck needed several more hours to be repaired.,6,observed,observed,2,10.30337905883789,14.864633872584621,10.30337905883789,14.864633872584621
93,8,NPS_UAMB,6,7,unambiguous,The mechanic observed that the truck needed several more hours to be repaired.,6,that,that,3,0.9989339113235474,1.4411570000422973,0.9989339113235474,1.4411570000422973
93,8,NPS_UAMB,6,7,unambiguous,The mechanic observed that the truck needed several more hours to be repaired.,6,the,the,4,1.4956263303756714,2.1577326898559397,1.4956263303756714,2.1577326898559397
93,8,NPS_UAMB,6,7,unambiguous,The mechanic observed that the truck needed several more hours to be repaired.,6,truck,truck,5,8.095193862915039,11.678896041062298,8.095193862915039,11.678896041062298
93,8,NPS_UAMB,6,7,unambiguous,The mechanic observed that the truck needed several more hours to be repaired.,6,needed,needed,6,6.698265075683594,9.663553807248459,6.698265075683594,9.663553807248459
93,8,NPS_UAMB,6,7,unambiguous,The mechanic observed that the truck needed several more hours to be repaired.,6,several,several,7,5.1443257331848145,7.421693223983213,5.1443257331848145,7.421693223983213
93,8,NPS_UAMB,6,7,unambiguous,The mechanic observed that the truck needed several more hours to be repaired.,6,more,more,8,2.6078882217407227,3.762387404698078,2.6078882217407227,3.762387404698078
93,8,NPS_UAMB,6,7,unambiguous,The mechanic observed that the truck needed several more hours to be repaired.,6,hours,hours,9,2.2807605266571045,3.290441901263505,2.2807605266571045,3.290441901263505
93,8,NPS_UAMB,6,7,unambiguous,The mechanic observed that the truck needed several more hours to be repaired.,6,to,to,10,0.7140030860900879,1.0300887114815855,0.7140030860900879,1.0300887114815855
93,8,NPS_UAMB,6,7,unambiguous,The mechanic observed that the truck needed several more hours to be repaired.,6,be,be,11,3.9682440757751465,5.724966049157812,3.9682440757751465,5.724966049157812
93,8,NPS_UAMB,6,7,unambiguous,The mechanic observed that the truck needed several more hours to be repaired.,6,repaired..,repaired.,12,4.7828510999679565,6.900195563234094,2.3914255499839783,3.450097781617047
94,8,NPZ_UAMB,7,7,unambiguous,"Because the mechanic stopped, the truck needed several more hours before it could be fully repaired.",6,Because,Because,0,11.421760559082031,16.478117316808802,11.421760559082031,16.478117316808802
94,8,NPZ_UAMB,7,7,unambiguous,"Because the mechanic stopped, the truck needed several more hours before it could be fully repaired.",6,the,the,1,2.4680705070495605,3.5606730810847105,2.4680705070495605,3.5606730810847105
94,8,NPZ_UAMB,7,7,unambiguous,"Because the mechanic stopped, the truck needed several more hours before it could be fully repaired.",6,mechanic,mechanic,2,10.564098358154297,15.240772312772444,10.564098358154297,15.240772312772444
94,8,NPZ_UAMB,7,7,unambiguous,"Because the mechanic stopped, the truck needed several more hours before it could be fully repaired.",6,"stopped.,","stopped,",3,12.34104061126709,17.80435808928433,6.170520305633545,8.902179044642166
94,8,NPZ_UAMB,7,7,unambiguous,"Because the mechanic stopped, the truck needed several more hours before it could be fully repaired.",6,the,the,4,1.5116875171661377,2.180904084389337,1.5116875171661377,2.180904084389337
94,8,NPZ_UAMB,7,7,unambiguous,"Because the mechanic stopped, the truck needed several more hours before it could be fully repaired.",6,truck,truck,5,6.605998992919922,9.530441987203059,6.605998992919922,9.530441987203059
94,8,NPZ_UAMB,7,7,unambiguous,"Because the mechanic stopped, the truck needed several more hours before it could be fully repaired.",6,needed,needed,6,6.834364414215088,9.859903648016113,6.834364414215088,9.859903648016113
94,8,NPZ_UAMB,7,7,unambiguous,"Because the mechanic stopped, the truck needed several more hours before it could be fully repaired.",6,several,several,7,6.331014633178711,9.133723415082386,6.331014633178711,9.133723415082386
94,8,NPZ_UAMB,7,7,unambiguous,"Because the mechanic stopped, the truck needed several more hours before it could be fully repaired.",6,more,more,8,1.5843617916107178,2.285750899730736,1.5843617916107178,2.285750899730736
94,8,NPZ_UAMB,7,7,unambiguous,"Because the mechanic stopped, the truck needed several more hours before it could be fully repaired.",6,hours,hours,9,2.043562889099121,2.948238045848025,2.043562889099121,2.948238045848025
94,8,NPZ_UAMB,7,7,unambiguous,"Because the mechanic stopped, the truck needed several more hours before it could be fully repaired.",6,before,before,10,2.7983250617980957,4.037129689451415,2.7983250617980957,4.037129689451415
94,8,NPZ_UAMB,7,7,unambiguous,"Because the mechanic stopped, the truck needed several more hours before it could be fully repaired.",6,it,it,11,0.6214936375617981,0.896625788854449,0.6214936375617981,0.896625788854449
94,8,NPZ_UAMB,7,7,unambiguous,"Because the mechanic stopped, the truck needed several more hours before it could be fully repaired.",6,could,could,12,0.38741761445999146,0.558925471134462,0.38741761445999146,0.558925471134462
94,8,NPZ_UAMB,7,7,unambiguous,"Because the mechanic stopped, the truck needed several more hours before it could be fully repaired.",6,be,be,13,1.6276720762252808,2.3482344325636553,1.6276720762252808,2.3482344325636553
94,8,NPZ_UAMB,7,7,unambiguous,"Because the mechanic stopped, the truck needed several more hours before it could be fully repaired.",6,fully,fully,14,4.787844181060791,6.907399056565484,4.787844181060791,6.907399056565484
94,8,NPZ_UAMB,7,7,unambiguous,"Because the mechanic stopped, the truck needed several more hours before it could be fully repaired.",6,repaired..,repaired.,15,3.0988932251930237,4.470757888230382,1.5494466125965118,2.235378944115191
95,8,MVRR_UAMB,6,8,unambiguous,The mechanic who was brought the truck needed several more hours to fully repair it.,7,The,The,0,7.6898956298828125,11.094174290185645,7.6898956298828125,11.094174290185645
95,8,MVRR_UAMB,6,8,unambiguous,The mechanic who was brought the truck needed several more hours to fully repair it.,7,mechanic,mechanic,1,12.000213623046875,17.31264868357791,12.000213623046875,17.31264868357791
95,8,MVRR_UAMB,6,8,unambiguous,The mechanic who was brought the truck needed several more hours to fully repair it.,7,who,who,2,2.714357614517212,3.9159902696631783,2.714357614517212,3.9159902696631783
95,8,MVRR_UAMB,6,8,unambiguous,The mechanic who was brought the truck needed several more hours to fully repair it.,7,was,was,3,3.202516794204712,4.620255097362759,3.202516794204712,4.620255097362759
95,8,MVRR_UAMB,6,8,unambiguous,The mechanic who was brought the truck needed several more hours to fully repair it.,7,brought,brought,4,6.0554962158203125,8.736234360685849,6.0554962158203125,8.736234360685849
95,8,MVRR_UAMB,6,8,unambiguous,The mechanic who was brought the truck needed several more hours to fully repair it.,7,the,the,5,6.354469299316406,9.167561345604947,6.354469299316406,9.167561345604947
95,8,MVRR_UAMB,6,8,unambiguous,The mechanic who was brought the truck needed several more hours to fully repair it.,7,truck,truck,6,7.116847991943359,10.267441304737263,7.116847991943359,10.267441304737263
95,8,MVRR_UAMB,6,8,unambiguous,The mechanic who was brought the truck needed several more hours to fully repair it.,7,needed,needed,7,7.717368125915527,11.133808723972885,7.717368125915527,11.133808723972885
95,8,MVRR_UAMB,6,8,unambiguous,The mechanic who was brought the truck needed several more hours to fully repair it.,7,several,several,8,5.326258182525635,7.684166266423997,5.326258182525635,7.684166266423997
95,8,MVRR_UAMB,6,8,unambiguous,The mechanic who was brought the truck needed several more hours to fully repair it.,7,more,more,9,2.9350695610046387,4.234410300325539,2.9350695610046387,4.234410300325539
95,8,MVRR_UAMB,6,8,unambiguous,The mechanic who was brought the truck needed several more hours to fully repair it.,7,hours,hours,10,1.7437739372253418,2.515734011666423,1.7437739372253418,2.515734011666423
95,8,MVRR_UAMB,6,8,unambiguous,The mechanic who was brought the truck needed several more hours to fully repair it.,7,to,to,11,0.5824790000915527,0.8403395648540453,0.5824790000915527,0.8403395648540453
95,8,MVRR_UAMB,6,8,unambiguous,The mechanic who was brought the truck needed several more hours to fully repair it.,7,fully,fully,12,5.068009376525879,7.311591994692653,5.068009376525879,7.311591994692653
95,8,MVRR_UAMB,6,8,unambiguous,The mechanic who was brought the truck needed several more hours to fully repair it.,7,repair,repair,13,3.7369260787963867,5.391244722048187,3.7369260787963867,5.391244722048187
95,8,MVRR_UAMB,6,8,unambiguous,The mechanic who was brought the truck needed several more hours to fully repair it.,7,it..,it.,14,2.3081496357917786,3.329956033186466,1.1540748178958893,1.664978016593233
96,9,NPS_UAMB,6,7,unambiguous,The guitarist knew that the song failed dramatically because of the tensions within the band.,6,The,The,0,7.6898956298828125,11.094174290185645,7.6898956298828125,11.094174290185645
96,9,NPS_UAMB,6,7,unambiguous,The guitarist knew that the song failed dramatically because of the tensions within the band.,6,guitarist,guitarist,1,10.494338989257812,15.140130817209943,10.494338989257812,15.140130817209943
96,9,NPS_UAMB,6,7,unambiguous,The guitarist knew that the song failed dramatically because of the tensions within the band.,6,knew,knew,2,7.770118236541748,11.209911046979677,7.770118236541748,11.209911046979677
96,9,NPS_UAMB,6,7,unambiguous,The guitarist knew that the song failed dramatically because of the tensions within the band.,6,that,that,3,2.337456703186035,3.3722371939791587,2.337456703186035,3.3722371939791587
96,9,NPS_UAMB,6,7,unambiguous,The guitarist knew that the song failed dramatically because of the tensions within the band.,6,the,the,4,2.3328585624694824,3.3656034791700784,2.3328585624694824,3.3656034791700784
96,9,NPS_UAMB,6,7,unambiguous,The guitarist knew that the song failed dramatically because of the tensions within the band.,6,song,song,5,3.7813282012939453,5.455303443980359,3.7813282012939453,5.455303443980359
96,9,NPS_UAMB,6,7,unambiguous,The guitarist knew that the song failed dramatically because of the tensions within the band.,6,failed,failed,6,9.378819465637207,13.530776332467676,9.378819465637207,13.530776332467676
96,9,NPS_UAMB,6,7,unambiguous,The guitarist knew that the song failed dramatically because of the tensions within the band.,6,dramatically,dramatically,7,10.915349960327148,15.74752125733152,10.915349960327148,15.74752125733152
96,9,NPS_UAMB,6,7,unambiguous,The guitarist knew that the song failed dramatically because of the tensions within the band.,6,because,because,8,2.8210883140563965,4.06997012059897,2.8210883140563965,4.06997012059897
96,9,NPS_UAMB,6,7,unambiguous,The guitarist knew that the song failed dramatically because of the tensions within the band.,6,of,of,9,1.5977979898452759,2.305135236292134,1.5977979898452759,2.305135236292134
96,9,NPS_UAMB,6,7,unambiguous,The guitarist knew that the song failed dramatically because of the tensions within the band.,6,the,the,10,1.0518684387207031,1.5175253802099749,1.0518684387207031,1.5175253802099749
96,9,NPS_UAMB,6,7,unambiguous,The guitarist knew that the song failed dramatically because of the tensions within the band.,6,tensions,tensions,11,8.485187530517578,12.24153797129058,8.485187530517578,12.24153797129058
96,9,NPS_UAMB,6,7,unambiguous,The guitarist knew that the song failed dramatically because of the tensions within the band.,6,within,within,12,3.1713719367980957,4.57532256603304,3.1713719367980957,4.57532256603304
96,9,NPS_UAMB,6,7,unambiguous,The guitarist knew that the song failed dramatically because of the tensions within the band.,6,the,the,13,0.39042791724205017,0.5632684200297124,0.39042791724205017,0.5632684200297124
96,9,NPS_UAMB,6,7,unambiguous,The guitarist knew that the song failed dramatically because of the tensions within the band.,6,band..,band.,14,1.417534351348877,2.0450697789807784,0.7087671756744385,1.0225348894903892
97,9,NPZ_UAMB,7,7,unambiguous,"After the guitarist began, the song failed dramatically because he skipped the sound check.",6,After,After,0,10.893840789794922,15.716490083671042,10.893840789794922,15.716490083671042
97,9,NPZ_UAMB,7,7,unambiguous,"After the guitarist began, the song failed dramatically because he skipped the sound check.",6,the,the,1,2.4997472763061523,3.6063729990025797,2.4997472763061523,3.6063729990025797
97,9,NPZ_UAMB,7,7,unambiguous,"After the guitarist began, the song failed dramatically because he skipped the sound check.",6,guitarist,guitarist,2,11.305896759033203,16.310961187059807,11.305896759033203,16.310961187059807
97,9,NPZ_UAMB,7,7,unambiguous,"After the guitarist began, the song failed dramatically because he skipped the sound check.",6,"began.,","began,",3,12.49255084991455,18.022941159224928,6.246275424957275,9.011470579612464
97,9,NPZ_UAMB,7,7,unambiguous,"After the guitarist began, the song failed dramatically because he skipped the sound check.",6,the,the,4,2.1938388347625732,3.1650404074215865,2.1938388347625732,3.1650404074215865
97,9,NPZ_UAMB,7,7,unambiguous,"After the guitarist began, the song failed dramatically because he skipped the sound check.",6,song,song,5,3.8493757247924805,5.553475268676471,3.8493757247924805,5.553475268676471
97,9,NPZ_UAMB,7,7,unambiguous,"After the guitarist began, the song failed dramatically because he skipped the sound check.",6,failed,failed,6,6.737274169921875,9.719832034055596,6.737274169921875,9.719832034055596
97,9,NPZ_UAMB,7,7,unambiguous,"After the guitarist began, the song failed dramatically because he skipped the sound check.",6,dramatically,dramatically,7,9.305864334106445,13.425524326000845,9.305864334106445,13.425524326000845
97,9,NPZ_UAMB,7,7,unambiguous,"After the guitarist began, the song failed dramatically because he skipped the sound check.",6,because,because,8,5.021463871002197,7.244441024697967,5.021463871002197,7.244441024697967
97,9,NPZ_UAMB,7,7,unambiguous,"After the guitarist began, the song failed dramatically because he skipped the sound check.",6,he,he,9,2.2024343013763428,3.1774410444793983,2.2024343013763428,3.1774410444793983
97,9,NPZ_UAMB,7,7,unambiguous,"After the guitarist began, the song failed dramatically because he skipped the sound check.",6,skipped,skipped,10,7.492905616760254,10.809977775149079,7.492905616760254,10.809977775149079
97,9,NPZ_UAMB,7,7,unambiguous,"After the guitarist began, the song failed dramatically because he skipped the sound check.",6,the,the,11,1.8671411275863647,2.6937152454086757,1.8671411275863647,2.6937152454086757
97,9,NPZ_UAMB,7,7,unambiguous,"After the guitarist began, the song failed dramatically because he skipped the sound check.",6,sound,sound,12,6.963240623474121,10.045832716002689,6.963240623474121,10.045832716002689
97,9,NPZ_UAMB,7,7,unambiguous,"After the guitarist began, the song failed dramatically because he skipped the sound check.",6,check..,check.,13,2.9837284088134766,4.304610178754721,1.4918642044067383,2.1523050893773603
98,9,MVRR_UAMB,6,8,unambiguous,The guitarist who was assigned the song failed dramatically because he never practiced enough.,7,The,The,0,7.6898956298828125,11.094174290185645,7.6898956298828125,11.094174290185645
98,9,MVRR_UAMB,6,8,unambiguous,The guitarist who was assigned the song failed dramatically because he never practiced enough.,7,guitarist,guitarist,1,10.494338989257812,15.140130817209943,10.494338989257812,15.140130817209943
98,9,MVRR_UAMB,6,8,unambiguous,The guitarist who was assigned the song failed dramatically because he never practiced enough.,7,who,who,2,3.684669017791748,5.3158537192853625,3.684669017791748,5.3158537192853625
98,9,MVRR_UAMB,6,8,unambiguous,The guitarist who was assigned the song failed dramatically because he never practiced enough.,7,was,was,3,3.463822841644287,4.99724003615813,3.463822841644287,4.99724003615813
98,9,MVRR_UAMB,6,8,unambiguous,The guitarist who was assigned the song failed dramatically because he never practiced enough.,7,assigned,assigned,4,7.465878486633301,10.770985868545463,7.465878486633301,10.770985868545463
98,9,MVRR_UAMB,6,8,unambiguous,The guitarist who was assigned the song failed dramatically because he never practiced enough.,7,the,the,5,2.505131483078003,3.614140767411449,2.505131483078003,3.614140767411449
98,9,MVRR_UAMB,6,8,unambiguous,The guitarist who was assigned the song failed dramatically because he never practiced enough.,7,song,song,6,4.631383895874023,6.681674579030461,4.631383895874023,6.681674579030461
98,9,MVRR_UAMB,6,8,unambiguous,The guitarist who was assigned the song failed dramatically because he never practiced enough.,7,failed,failed,7,10.425542831420898,15.040878941466413,10.425542831420898,15.040878941466413
98,9,MVRR_UAMB,6,8,unambiguous,The guitarist who was assigned the song failed dramatically because he never practiced enough.,7,dramatically,dramatically,8,11.04582405090332,15.935755580770262,11.04582405090332,15.935755580770262
98,9,MVRR_UAMB,6,8,unambiguous,The guitarist who was assigned the song failed dramatically because he never practiced enough.,7,because,because,9,5.271170616149902,7.604691707599086,5.271170616149902,7.604691707599086
98,9,MVRR_UAMB,6,8,unambiguous,The guitarist who was assigned the song failed dramatically because he never practiced enough.,7,he,he,10,1.2265182733535767,1.7694918305268992,1.2265182733535767,1.7694918305268992
98,9,MVRR_UAMB,6,8,unambiguous,The guitarist who was assigned the song failed dramatically because he never practiced enough.,7,never,never,11,5.120573997497559,7.387426712694704,5.120573997497559,7.387426712694704
98,9,MVRR_UAMB,6,8,unambiguous,The guitarist who was assigned the song failed dramatically because he never practiced enough.,7,practiced,practiced,12,6.6605048179626465,9.609077270691758,6.6605048179626465,9.609077270691758
98,9,MVRR_UAMB,6,8,unambiguous,The guitarist who was assigned the song failed dramatically because he never practiced enough.,7,enough..,enough.,13,6.281465649604797,9.062239342199213,3.1407328248023987,4.5311196710996064
99,10,NPS_UAMB,6,7,unambiguous,The player revealed that the bonus remained essentially the same as in the original contract.,6,The,The,0,7.6898956298828125,11.094174290185645,7.6898956298828125,11.094174290185645
99,10,NPS_UAMB,6,7,unambiguous,The player revealed that the bonus remained essentially the same as in the original contract.,6,player,player,1,7.7513427734375,11.182823779468785,7.7513427734375,11.182823779468785
99,10,NPS_UAMB,6,7,unambiguous,The player revealed that the bonus remained essentially the same as in the original contract.,6,revealed,revealed,2,8.698827743530273,12.549755647138458,8.698827743530273,12.549755647138458
