,item,condition,targetPosition,Sentence,Unnamed: 4,Option1,Option0,Ans,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,token,word,word_pos,sum_surprisal,sum_surprisal_base2,mean_surprisal,mean_surprisal_base2
20,35,RC_Subj,4,The investigator who phoned the agency considered Ms. Reynolds from accounting.,Who got a phone call?,The agency,The investigator,1,RC-Gap,,,,,,1.0,agency,agency,5,5.961972236633301,8.601307779708545,5.961972236633301,8.601307779708545
20,35,RC_Subj,4,The investigator who phoned the agency considered Ms. Reynolds from accounting.,Who got a phone call?,The agency,The investigator,1,RC-Gap,,,,,,1.0,considered,considered,6,9.558328628540039,13.789753311581721,9.558328628540039,13.789753311581721
20,35,RC_Subj,4,The investigator who phoned the agency considered Ms. Reynolds from accounting.,Who got a phone call?,The agency,The investigator,1,RC-Gap,,,,,,1.0,Ms..,Ms.,7,7.430265724658966,10.71960751345273,3.715132862329483,5.359803756726365
20,35,RC_Subj,4,The investigator who phoned the agency considered Ms. Reynolds from accounting.,Who got a phone call?,The agency,The investigator,1,RC-Gap,,,,,,1.0,Reynolds,Reynolds,8,7.531874179840088,10.866197527854924,7.531874179840088,10.866197527854924
20,35,RC_Subj,4,The investigator who phoned the agency considered Ms. Reynolds from accounting.,Who got a phone call?,The agency,The investigator,1,RC-Gap,,,,,,1.0,from,from,9,6.565279006958008,9.471695465390736,6.565279006958008,9.471695465390736
20,35,RC_Subj,4,The investigator who phoned the agency considered Ms. Reynolds from accounting.,Who got a phone call?,The agency,The investigator,1,RC-Gap,,,,,,1.0,accounting..,accounting.,10,13.326857089996338,19.22659063437364,6.663428544998169,9.61329531718682
21,35,RC_Obj,6,The investigator who the agency phoned considered Ms. Reynolds from accounting.,Who got a phone call?,The agency,The investigator,0,RC-Gap,,,1.0,,,,The,The,0,7.6898956298828125,11.094174290185645,7.6898956298828125,11.094174290185645
21,35,RC_Obj,6,The investigator who the agency phoned considered Ms. Reynolds from accounting.,Who got a phone call?,The agency,The investigator,0,RC-Gap,,,1.0,,,,investigator,investigator,1,10.960587501525879,15.81278523368094,10.960587501525879,15.81278523368094
21,35,RC_Obj,6,The investigator who the agency phoned considered Ms. Reynolds from accounting.,Who got a phone call?,The agency,The investigator,0,RC-Gap,,,1.0,,,,who,who,2,2.3168082237243652,3.34244773505791,2.3168082237243652,3.34244773505791
21,35,RC_Obj,6,The investigator who the agency phoned considered Ms. Reynolds from accounting.,Who got a phone call?,The agency,The investigator,0,RC-Gap,,,1.0,,,,the,the,3,7.823938846588135,11.28755777419122,7.823938846588135,11.28755777419122
21,35,RC_Obj,6,The investigator who the agency phoned considered Ms. Reynolds from accounting.,Who got a phone call?,The agency,The investigator,0,RC-Gap,,,1.0,,,,agency,agency,4,5.050060272216797,7.285696910917542,5.050060272216797,7.285696910917542
21,35,RC_Obj,6,The investigator who the agency phoned considered Ms. Reynolds from accounting.,Who got a phone call?,The agency,The investigator,0,RC-Gap,,,1.0,,,,ph.oned,phoned,5,10.930901811923832,15.769957836506698,5.465450905961916,7.884978918253349
21,35,RC_Obj,6,The investigator who the agency phoned considered Ms. Reynolds from accounting.,Who got a phone call?,The agency,The investigator,0,RC-Gap,,,1.0,,,,considered,considered,6,9.101601600646973,13.13083549340044,9.101601600646973,13.13083549340044
21,35,RC_Obj,6,The investigator who the agency phoned considered Ms. Reynolds from accounting.,Who got a phone call?,The agency,The investigator,0,RC-Gap,,,1.0,,,,Ms..,Ms.,7,7.612279325723648,10.98219763308309,3.806139662861824,5.491098816541545
21,35,RC_Obj,6,The investigator who the agency phoned considered Ms. Reynolds from accounting.,Who got a phone call?,The agency,The investigator,0,RC-Gap,,,1.0,,,,Reynolds,Reynolds,8,7.62614631652832,11.002203471949043,7.62614631652832,11.002203471949043
21,35,RC_Obj,6,The investigator who the agency phoned considered Ms. Reynolds from accounting.,Who got a phone call?,The agency,The investigator,0,RC-Gap,,,1.0,,,,from,from,9,5.947585105895996,8.580551537541215,5.947585105895996,8.580551537541215
21,35,RC_Obj,6,The investigator who the agency phoned considered Ms. Reynolds from accounting.,Who got a phone call?,The agency,The investigator,0,RC-Gap,,,1.0,,,,accounting..,accounting.,10,13.068891048431396,18.85442430549014,6.534445524215698,9.42721215274507
22,36,RC_Subj,4,The judge who addressed the witnesses noticed the defense attorneys.,Who was being addressed?,The witnesses,The judge,1,RC-Gap,,,,,,1.0,The,The,0,7.6898956298828125,11.094174290185645,7.6898956298828125,11.094174290185645
22,36,RC_Subj,4,The judge who addressed the witnesses noticed the defense attorneys.,Who was being addressed?,The witnesses,The judge,1,RC-Gap,,,,,,1.0,judge,judge,1,8.461739540100098,12.207709671796469,8.461739540100098,12.207709671796469
22,36,RC_Subj,4,The judge who addressed the witnesses noticed the defense attorneys.,Who was being addressed?,The witnesses,The judge,1,RC-Gap,,,,,,1.0,who,who,2,2.362443208694458,3.4082851015653053,2.362443208694458,3.4082851015653053
22,36,RC_Subj,4,The judge who addressed the witnesses noticed the defense attorneys.,Who was being addressed?,The witnesses,The judge,1,RC-Gap,,,,,,1.0,addressed,addressed,3,8.115628242492676,11.708376619142598,8.115628242492676,11.708376619142598
22,36,RC_Subj,4,The judge who addressed the witnesses noticed the defense attorneys.,Who was being addressed?,The witnesses,The judge,1,RC-Gap,,,,,,1.0,the,the,4,0.5749545693397522,0.8294841059229102,0.5749545693397522,0.8294841059229102
22,36,RC_Subj,4,The judge who addressed the witnesses noticed the defense attorneys.,Who was being addressed?,The witnesses,The judge,1,RC-Gap,,,,,,1.0,witnesses,witnesses,5,8.87859058380127,12.809098605333539,8.87859058380127,12.809098605333539
22,36,RC_Subj,4,The judge who addressed the witnesses noticed the defense attorneys.,Who was being addressed?,The witnesses,The judge,1,RC-Gap,,,,,,1.0,noticed,noticed,6,10.642533302307129,15.353930017734138,10.642533302307129,15.353930017734138
22,36,RC_Subj,4,The judge who addressed the witnesses noticed the defense attorneys.,Who was being addressed?,The witnesses,The judge,1,RC-Gap,,,,,,1.0,the,the,7,2.1445937156677246,3.093994718315462,2.1445937156677246,3.093994718315462
22,36,RC_Subj,4,The judge who addressed the witnesses noticed the defense attorneys.,Who was being addressed?,The witnesses,The judge,1,RC-Gap,,,,,,1.0,defense,defense,8,7.485528945922852,10.799335488713687,7.485528945922852,10.799335488713687
22,36,RC_Subj,4,The judge who addressed the witnesses noticed the defense attorneys.,Who was being addressed?,The witnesses,The judge,1,RC-Gap,,,,,,1.0,attorneys..,attorneys.,9,10.482553958892822,15.123128612345646,5.241276979446411,7.561564306172823
23,36,RC_Obj,6,The judge who the witnesses addressed noticed the defense attorneys.,Who was being addressed?,The witnesses,The judge,0,RC-Gap,,,1.0,,,,The,The,0,7.6898956298828125,11.094174290185645,7.6898956298828125,11.094174290185645
23,36,RC_Obj,6,The judge who the witnesses addressed noticed the defense attorneys.,Who was being addressed?,The witnesses,The judge,0,RC-Gap,,,1.0,,,,judge,judge,1,8.461739540100098,12.207709671796469,8.461739540100098,12.207709671796469
23,36,RC_Obj,6,The judge who the witnesses addressed noticed the defense attorneys.,Who was being addressed?,The witnesses,The judge,0,RC-Gap,,,1.0,,,,who,who,2,2.362443208694458,3.4082851015653053,2.362443208694458,3.4082851015653053
23,36,RC_Obj,6,The judge who the witnesses addressed noticed the defense attorneys.,Who was being addressed?,The witnesses,The judge,0,RC-Gap,,,1.0,,,,the,the,3,7.821560859680176,11.284127064271807,7.821560859680176,11.284127064271807
23,36,RC_Obj,6,The judge who the witnesses addressed noticed the defense attorneys.,Who was being addressed?,The witnesses,The judge,0,RC-Gap,,,1.0,,,,witnesses,witnesses,4,9.020143508911133,13.013316308412865,9.020143508911133,13.013316308412865
23,36,RC_Obj,6,The judge who the witnesses addressed noticed the defense attorneys.,Who was being addressed?,The witnesses,The judge,0,RC-Gap,,,1.0,,,,addressed,addressed,5,9.971263885498047,14.38549295900325,9.971263885498047,14.38549295900325
23,36,RC_Obj,6,The judge who the witnesses addressed noticed the defense attorneys.,Who was being addressed?,The witnesses,The judge,0,RC-Gap,,,1.0,,,,noticed,noticed,6,9.834295272827148,14.187889020745503,9.834295272827148,14.187889020745503
23,36,RC_Obj,6,The judge who the witnesses addressed noticed the defense attorneys.,Who was being addressed?,The witnesses,The judge,0,RC-Gap,,,1.0,,,,the,the,7,1.7357587814331055,2.5041705861530117,1.7357587814331055,2.5041705861530117
23,36,RC_Obj,6,The judge who the witnesses addressed noticed the defense attorneys.,Who was being addressed?,The witnesses,The judge,0,RC-Gap,,,1.0,,,,defense,defense,8,8.478087425231934,12.231294684605192,8.478087425231934,12.231294684605192
23,36,RC_Obj,6,The judge who the witnesses addressed noticed the defense attorneys.,Who was being addressed?,The witnesses,The judge,0,RC-Gap,,,1.0,,,,attorneys..,attorneys.,9,10.766646385192871,15.532987346922841,5.3833231925964355,7.7664936734614205
24,37,RC_Subj,4,The manager who visited the boss remembered some inconvenient facts.,Who remembered the facts?,The boss,The manager,0,Matrix subject,1.0,,,,,,The,The,0,7.6898956298828125,11.094174290185645,7.6898956298828125,11.094174290185645
24,37,RC_Subj,4,The manager who visited the boss remembered some inconvenient facts.,Who remembered the facts?,The boss,The manager,0,Matrix subject,1.0,,,,,,manager,manager,1,9.156830787658691,13.210514367614575,9.156830787658691,13.210514367614575
24,37,RC_Subj,4,The manager who visited the boss remembered some inconvenient facts.,Who remembered the facts?,The boss,The manager,0,Matrix subject,1.0,,,,,,who,who,2,4.062050819396973,5.860300572982963,4.062050819396973,5.860300572982963
24,37,RC_Subj,4,The manager who visited the boss remembered some inconvenient facts.,Who remembered the facts?,The boss,The manager,0,Matrix subject,1.0,,,,,,visited,visited,3,7.58288049697876,10.939784088644895,7.58288049697876,10.939784088644895
24,37,RC_Subj,4,The manager who visited the boss remembered some inconvenient facts.,Who remembered the facts?,The boss,The manager,0,Matrix subject,1.0,,,,,,the,the,4,1.504654049873352,2.17075693600578,1.504654049873352,2.17075693600578
24,37,RC_Subj,4,The manager who visited the boss remembered some inconvenient facts.,Who remembered the facts?,The boss,The manager,0,Matrix subject,1.0,,,,,,boss,boss,5,8.565237045288086,12.35702500927556,8.565237045288086,12.35702500927556
24,37,RC_Subj,4,The manager who visited the boss remembered some inconvenient facts.,Who remembered the facts?,The boss,The manager,0,Matrix subject,1.0,,,,,,remembered,remembered,6,12.556943893432617,18.115840683776188,12.556943893432617,18.115840683776188
24,37,RC_Subj,4,The manager who visited the boss remembered some inconvenient facts.,Who remembered the facts?,The boss,The manager,0,Matrix subject,1.0,,,,,,some,some,7,5.520951271057129,7.96504901974374,5.520951271057129,7.96504901974374
24,37,RC_Subj,4,The manager who visited the boss remembered some inconvenient facts.,Who remembered the facts?,The boss,The manager,0,Matrix subject,1.0,,,,,,inconvenient,inconvenient,8,10.200031280517578,14.715534545315014,10.200031280517578,14.715534545315014
24,37,RC_Subj,4,The manager who visited the boss remembered some inconvenient facts.,Who remembered the facts?,The boss,The manager,0,Matrix subject,1.0,,,,,,facts..,facts.,9,3.1540414094924927,4.550319900233256,1.5770207047462463,2.275159950116628
25,37,RC_Obj,6,The manager who the boss visited remembered some inconvenient facts.,Who remembered the facts?,The boss,The manager,0,Matrix subject,,,,1.0,,,The,The,0,7.6898956298828125,11.094174290185645,7.6898956298828125,11.094174290185645
25,37,RC_Obj,6,The manager who the boss visited remembered some inconvenient facts.,Who remembered the facts?,The boss,The manager,0,Matrix subject,,,,1.0,,,manager,manager,1,9.156830787658691,13.210514367614575,9.156830787658691,13.210514367614575
25,37,RC_Obj,6,The manager who the boss visited remembered some inconvenient facts.,Who remembered the facts?,The boss,The manager,0,Matrix subject,,,,1.0,,,who,who,2,4.062050819396973,5.860300572982963,4.062050819396973,5.860300572982963
25,37,RC_Obj,6,The manager who the boss visited remembered some inconvenient facts.,Who remembered the facts?,The boss,The manager,0,Matrix subject,,,,1.0,,,the,the,3,7.380640506744385,10.64801345766433,7.380640506744385,10.64801345766433
25,37,RC_Obj,6,The manager who the boss visited remembered some inconvenient facts.,Who remembered the facts?,The boss,The manager,0,Matrix subject,,,,1.0,,,boss,boss,4,6.579446792602539,9.492135259480479,6.579446792602539,9.492135259480479
25,37,RC_Obj,6,The manager who the boss visited remembered some inconvenient facts.,Who remembered the facts?,The boss,The manager,0,Matrix subject,,,,1.0,,,visited,visited,5,7.391516208648682,10.663703778867847,7.391516208648682,10.663703778867847
25,37,RC_Obj,6,The manager who the boss visited remembered some inconvenient facts.,Who remembered the facts?,The boss,The manager,0,Matrix subject,,,,1.0,,,remembered,remembered,6,10.507654190063477,15.159340591380715,10.507654190063477,15.159340591380715
25,37,RC_Obj,6,The manager who the boss visited remembered some inconvenient facts.,Who remembered the facts?,The boss,The manager,0,Matrix subject,,,,1.0,,,some,some,7,7.502245903015137,10.823452959809481,7.502245903015137,10.823452959809481
25,37,RC_Obj,6,The manager who the boss visited remembered some inconvenient facts.,Who remembered the facts?,The boss,The manager,0,Matrix subject,,,,1.0,,,inconvenient,inconvenient,8,10.893898010253906,15.716572635343457,10.893898010253906,15.716572635343457
25,37,RC_Obj,6,The manager who the boss visited remembered some inconvenient facts.,Who remembered the facts?,The boss,The manager,0,Matrix subject,,,,1.0,,,facts..,facts.,9,3.801710367202759,5.484708693659581,1.9008551836013794,2.7423543468297904
26,38,RC_Subj,4,The mathematician who visited the chairman created a solution to the wellknown problem.,Who created the solution?,The mathematician,The chairman,1,Matrix subject,1.0,,,,,,The,The,0,7.6898956298828125,11.094174290185645,7.6898956298828125,11.094174290185645
26,38,RC_Subj,4,The mathematician who visited the chairman created a solution to the wellknown problem.,Who created the solution?,The mathematician,The chairman,1,Matrix subject,1.0,,,,,,mathematician,mathematician,1,11.134178161621094,16.06322361814495,11.134178161621094,16.06322361814495
26,38,RC_Subj,4,The mathematician who visited the chairman created a solution to the wellknown problem.,Who created the solution?,The mathematician,The chairman,1,Matrix subject,1.0,,,,,,who,who,2,3.1575756072998047,4.555418669883386,3.1575756072998047,4.555418669883386
26,38,RC_Subj,4,The mathematician who visited the chairman created a solution to the wellknown problem.,Who created the solution?,The mathematician,The chairman,1,Matrix subject,1.0,,,,,,visited,visited,3,9.304421424865723,13.4234426479948,9.304421424865723,13.4234426479948
26,38,RC_Subj,4,The mathematician who visited the chairman created a solution to the wellknown problem.,Who created the solution?,The mathematician,The chairman,1,Matrix subject,1.0,,,,,,the,the,4,1.4753004312515259,2.1284086159879254,1.4753004312515259,2.1284086159879254
26,38,RC_Subj,4,The mathematician who visited the chairman created a solution to the wellknown problem.,Who created the solution?,The mathematician,The chairman,1,Matrix subject,1.0,,,,,,chairman,chairman,5,11.667641639709473,16.832848732478432,11.667641639709473,16.832848732478432
26,38,RC_Subj,4,The mathematician who visited the chairman created a solution to the wellknown problem.,Who created the solution?,The mathematician,The chairman,1,Matrix subject,1.0,,,,,,created,created,6,14.15059757232666,20.41499694321108,14.15059757232666,20.41499694321108
26,38,RC_Subj,4,The mathematician who visited the chairman created a solution to the wellknown problem.,Who created the solution?,The mathematician,The chairman,1,Matrix subject,1.0,,,,,,a,a,7,0.9570249319076538,1.38069512327027,0.9570249319076538,1.38069512327027
26,38,RC_Subj,4,The mathematician who visited the chairman created a solution to the wellknown problem.,Who created the solution?,The mathematician,The chairman,1,Matrix subject,1.0,,,,,,solution,solution,8,7.123866558074951,10.27756695528946,7.123866558074951,10.27756695528946
26,38,RC_Subj,4,The mathematician who visited the chairman created a solution to the wellknown problem.,Who created the solution?,The mathematician,The chairman,1,Matrix subject,1.0,,,,,,to,to,9,0.8305733799934387,1.1982640964109186,0.8305733799934387,1.1982640964109186
26,38,RC_Subj,4,The mathematician who visited the chairman created a solution to the wellknown problem.,Who created the solution?,The mathematician,The chairman,1,Matrix subject,1.0,,,,,,the,the,10,0.878713846206665,1.267716108282823,0.878713846206665,1.267716108282823
26,38,RC_Subj,4,The mathematician who visited the chairman created a solution to the wellknown problem.,Who created the solution?,The mathematician,The chairman,1,Matrix subject,1.0,,,,,,well.known,wellknown,11,14.183629989624023,20.46265264783456,7.091814994812012,10.23132632391728
26,38,RC_Subj,4,The mathematician who visited the chairman created a solution to the wellknown problem.,Who created the solution?,The mathematician,The chairman,1,Matrix subject,1.0,,,,,,problem..,problem.,12,5.3993613719940186,7.789631875343201,2.6996806859970093,3.8948159376716003
27,38,RC_Obj,6,The mathematician who the chairman visited created a solution to the wellknown problem.,Who created the solution?,The mathematician,The chairman,1,Matrix subject,,,,1.0,,,The,The,0,7.6898956298828125,11.094174290185645,7.6898956298828125,11.094174290185645
27,38,RC_Obj,6,The mathematician who the chairman visited created a solution to the wellknown problem.,Who created the solution?,The mathematician,The chairman,1,Matrix subject,,,,1.0,,,mathematician,mathematician,1,11.134178161621094,16.06322361814495,11.134178161621094,16.06322361814495
27,38,RC_Obj,6,The mathematician who the chairman visited created a solution to the wellknown problem.,Who created the solution?,The mathematician,The chairman,1,Matrix subject,,,,1.0,,,who,who,2,3.1575756072998047,4.555418669883386,3.1575756072998047,4.555418669883386
27,38,RC_Obj,6,The mathematician who the chairman visited created a solution to the wellknown problem.,Who created the solution?,The mathematician,The chairman,1,Matrix subject,,,,1.0,,,the,the,3,8.16402530670166,11.778198823670484,8.16402530670166,11.778198823670484
27,38,RC_Obj,6,The mathematician who the chairman visited created a solution to the wellknown problem.,Who created the solution?,The mathematician,The chairman,1,Matrix subject,,,,1.0,,,chairman,chairman,4,9.596620559692383,13.84499689076127,9.596620559692383,13.84499689076127
27,38,RC_Obj,6,The mathematician who the chairman visited created a solution to the wellknown problem.,Who created the solution?,The mathematician,The chairman,1,Matrix subject,,,,1.0,,,visited,visited,5,11.61983585357666,16.763879561898822,11.61983585357666,16.763879561898822
27,38,RC_Obj,6,The mathematician who the chairman visited created a solution to the wellknown problem.,Who created the solution?,The mathematician,The chairman,1,Matrix subject,,,,1.0,,,created,created,6,9.74804401397705,14.063454757332037,9.74804401397705,14.063454757332037
27,38,RC_Obj,6,The mathematician who the chairman visited created a solution to the wellknown problem.,Who created the solution?,The mathematician,The chairman,1,Matrix subject,,,,1.0,,,a,a,7,0.9999710321426392,1.4426532491048039,0.9999710321426392,1.4426532491048039
27,38,RC_Obj,6,The mathematician who the chairman visited created a solution to the wellknown problem.,Who created the solution?,The mathematician,The chairman,1,Matrix subject,,,,1.0,,,solution,solution,8,7.017119884490967,10.123564058678454,7.017119884490967,10.123564058678454
27,38,RC_Obj,6,The mathematician who the chairman visited created a solution to the wellknown problem.,Who created the solution?,The mathematician,The chairman,1,Matrix subject,,,,1.0,,,to,to,9,0.7337757349014282,1.0586146138669452,0.7337757349014282,1.0586146138669452
27,38,RC_Obj,6,The mathematician who the chairman visited created a solution to the wellknown problem.,Who created the solution?,The mathematician,The chairman,1,Matrix subject,,,,1.0,,,the,the,10,0.9443424344062805,1.3623981470189521,0.9443424344062805,1.3623981470189521
27,38,RC_Obj,6,The mathematician who the chairman visited created a solution to the wellknown problem.,Who created the solution?,The mathematician,The chairman,1,Matrix subject,,,,1.0,,,well.known,wellknown,11,13.9696683883667,20.153971306759956,6.98483419418335,10.076985653379978
27,38,RC_Obj,6,The mathematician who the chairman visited created a solution to the wellknown problem.,Who created the solution?,The mathematician,The chairman,1,Matrix subject,,,,1.0,,,problem..,problem.,12,5.928476810455322,8.552984094469112,2.964238405227661,4.276492047234556
28,39,RC_Subj,4,The monkeys that watched the zookeepers charged the bars of their cage.,Who charged the bars of the cage?,The zookeepers,The monkeys,0,Matrix subject,,,,1.0,,,The,The,0,7.6898956298828125,11.094174290185645,7.6898956298828125,11.094174290185645
28,39,RC_Subj,4,The monkeys that watched the zookeepers charged the bars of their cage.,Who charged the bars of the cage?,The zookeepers,The monkeys,0,Matrix subject,,,,1.0,,,monkeys,monkeys,1,11.593132019042969,16.725354072244347,11.593132019042969,16.725354072244347
28,39,RC_Subj,4,The monkeys that watched the zookeepers charged the bars of their cage.,Who charged the bars of the cage?,The zookeepers,The monkeys,0,Matrix subject,,,,1.0,,,that,that,2,3.441730260848999,4.965367179404329,3.441730260848999,4.965367179404329
28,39,RC_Subj,4,The monkeys that watched the zookeepers charged the bars of their cage.,Who charged the bars of the cage?,The zookeepers,The monkeys,0,Matrix subject,,,,1.0,,,watched,watched,3,6.1352362632751465,8.851274931709188,6.1352362632751465,8.851274931709188
28,39,RC_Subj,4,The monkeys that watched the zookeepers charged the bars of their cage.,Who charged the bars of the cage?,The zookeepers,The monkeys,0,Matrix subject,,,,1.0,,,the,the,4,1.4996399879455566,2.1635231737278393,1.4996399879455566,2.1635231737278393
28,39,RC_Subj,4,The monkeys that watched the zookeepers charged the bars of their cage.,Who charged the bars of the cage?,The zookeepers,The monkeys,0,Matrix subject,,,,1.0,,,zo.oke.ep.ers,zookeepers,5,11.49544415436685,16.58442027432108,2.8738610385917127,4.14610506858027
28,39,RC_Subj,4,The monkeys that watched the zookeepers charged the bars of their cage.,Who charged the bars of the cage?,The zookeepers,The monkeys,0,Matrix subject,,,,1.0,,,charged,charged,6,9.289604187011719,13.402065892423158,9.289604187011719,13.402065892423158
28,39,RC_Subj,4,The monkeys that watched the zookeepers charged the bars of their cage.,Who charged the bars of the cage?,The zookeepers,The monkeys,0,Matrix subject,,,,1.0,,,the,the,7,3.196789264678955,4.611992018919405,3.196789264678955,4.611992018919405
28,39,RC_Subj,4,The monkeys that watched the zookeepers charged the bars of their cage.,Who charged the bars of the cage?,The zookeepers,The monkeys,0,Matrix subject,,,,1.0,,,bars,bars,8,7.480245113372803,10.791712529696845,7.480245113372803,10.791712529696845
28,39,RC_Subj,4,The monkeys that watched the zookeepers charged the bars of their cage.,Who charged the bars of the cage?,The zookeepers,The monkeys,0,Matrix subject,,,,1.0,,,of,of,9,1.6809099912643433,2.425040508577779,1.6809099912643433,2.425040508577779
28,39,RC_Subj,4,The monkeys that watched the zookeepers charged the bars of their cage.,Who charged the bars of the cage?,The zookeepers,The monkeys,0,Matrix subject,,,,1.0,,,their,their,10,1.6973705291748047,2.4487880449915664,1.6973705291748047,2.4487880449915664
28,39,RC_Subj,4,The monkeys that watched the zookeepers charged the bars of their cage.,Who charged the bars of the cage?,The zookeepers,The monkeys,0,Matrix subject,,,,1.0,,,cage..,cage.,11,5.078013777732849,7.326025294701012,2.5390068888664246,3.663012647350506
29,39,RC_Obj,6,The monkeys that the zookeepers watched charged the bars of their cage.,Who charged the bars of the cage?,The zookeepers,The monkeys,0,Matrix subject,1.0,,,,,,The,The,0,7.6898956298828125,11.094174290185645,7.6898956298828125,11.094174290185645
29,39,RC_Obj,6,The monkeys that the zookeepers watched charged the bars of their cage.,Who charged the bars of the cage?,The zookeepers,The monkeys,0,Matrix subject,1.0,,,,,,monkeys,monkeys,1,11.593132019042969,16.725354072244347,11.593132019042969,16.725354072244347
29,39,RC_Obj,6,The monkeys that the zookeepers watched charged the bars of their cage.,Who charged the bars of the cage?,The zookeepers,The monkeys,0,Matrix subject,1.0,,,,,,that,that,2,3.441730260848999,4.965367179404329,3.441730260848999,4.965367179404329
29,39,RC_Obj,6,The monkeys that the zookeepers watched charged the bars of their cage.,Who charged the bars of the cage?,The zookeepers,The monkeys,0,Matrix subject,1.0,,,,,,the,the,3,5.60040807723999,8.079680959988629,5.60040807723999,8.079680959988629
29,39,RC_Obj,6,The monkeys that the zookeepers watched charged the bars of their cage.,Who charged the bars of the cage?,The zookeepers,The monkeys,0,Matrix subject,1.0,,,,,,zo.oke.ep.ers,zookeepers,4,8.804889048915356,12.702769766447727,2.201222262228839,3.1756924416119316
29,39,RC_Obj,6,The monkeys that the zookeepers watched charged the bars of their cage.,Who charged the bars of the cage?,The zookeepers,The monkeys,0,Matrix subject,1.0,,,,,,watched,watched,5,5.194863319396973,7.494603548989992,5.194863319396973,7.494603548989992
29,39,RC_Obj,6,The monkeys that the zookeepers watched charged the bars of their cage.,Who charged the bars of the cage?,The zookeepers,The monkeys,0,Matrix subject,1.0,,,,,,charged,charged,6,10.122213363647461,14.603267022554187,10.122213363647461,14.603267022554187
29,39,RC_Obj,6,The monkeys that the zookeepers watched charged the bars of their cage.,Who charged the bars of the cage?,The zookeepers,The monkeys,0,Matrix subject,1.0,,,,,,the,the,7,3.4704833030700684,5.006849050827137,3.4704833030700684,5.006849050827137
29,39,RC_Obj,6,The monkeys that the zookeepers watched charged the bars of their cage.,Who charged the bars of the cage?,The zookeepers,The monkeys,0,Matrix subject,1.0,,,,,,bars,bars,8,7.611957550048828,10.981733408912747,7.611957550048828,10.981733408912747
29,39,RC_Obj,6,The monkeys that the zookeepers watched charged the bars of their cage.,Who charged the bars of the cage?,The zookeepers,The monkeys,0,Matrix subject,1.0,,,,,,of,of,9,1.4796972274780273,2.1347518520996984,1.4796972274780273,2.1347518520996984
29,39,RC_Obj,6,The monkeys that the zookeepers watched charged the bars of their cage.,Who charged the bars of the cage?,The zookeepers,The monkeys,0,Matrix subject,1.0,,,,,,their,their,10,1.3560078144073486,1.9563057492521638,1.3560078144073486,1.9563057492521638
29,39,RC_Obj,6,The monkeys that the zookeepers watched charged the bars of their cage.,Who charged the bars of the cage?,The zookeepers,The monkeys,0,Matrix subject,1.0,,,,,,cage..,cage.,11,5.196477890014648,7.496932882013278,2.598238945007324,3.748466441006639
30,40,RC_Subj,5,The movie star who visited the organizers proposed an annual prize.,Who proposed a prize?,The movie star,The organizers,1,Matrix subject,,,,1.0,,,The,The,0,7.6898956298828125,11.094174290185645,7.6898956298828125,11.094174290185645
30,40,RC_Subj,5,The movie star who visited the organizers proposed an annual prize.,Who proposed a prize?,The movie star,The organizers,1,Matrix subject,,,,1.0,,,movie,movie,1,7.668091773986816,11.062717975412234,7.668091773986816,11.062717975412234
30,40,RC_Subj,5,The movie star who visited the organizers proposed an annual prize.,Who proposed a prize?,The movie star,The organizers,1,Matrix subject,,,,1.0,,,star,star,2,5.177606582641602,7.469707340451092,5.177606582641602,7.469707340451092
30,40,RC_Subj,5,The movie star who visited the organizers proposed an annual prize.,Who proposed a prize?,The movie star,The organizers,1,Matrix subject,,,,1.0,,,who,who,3,3.6887450218200684,5.321734150083664,3.6887450218200684,5.321734150083664
30,40,RC_Subj,5,The movie star who visited the organizers proposed an annual prize.,Who proposed a prize?,The movie star,The organizers,1,Matrix subject,,,,1.0,,,visited,visited,4,7.972808361053467,11.502331084449901,7.972808361053467,11.502331084449901
30,40,RC_Subj,5,The movie star who visited the organizers proposed an annual prize.,Who proposed a prize?,The movie star,The organizers,1,Matrix subject,,,,1.0,,,the,the,5,1.539148211479187,2.2205214918941407,1.539148211479187,2.2205214918941407
30,40,RC_Subj,5,The movie star who visited the organizers proposed an annual prize.,Who proposed a prize?,The movie star,The organizers,1,Matrix subject,,,,1.0,,,organizers,organizers,6,11.620389938354492,16.764678937260033,11.620389938354492,16.764678937260033
30,40,RC_Subj,5,The movie star who visited the organizers proposed an annual prize.,Who proposed a prize?,The movie star,The organizers,1,Matrix subject,,,,1.0,,,proposed,proposed,7,12.363719940185547,17.83707744464568,12.363719940185547,17.83707744464568
30,40,RC_Subj,5,The movie star who visited the organizers proposed an annual prize.,Who proposed a prize?,The movie star,The organizers,1,Matrix subject,,,,1.0,,,an,an,8,3.338691234588623,4.816713287200457,3.338691234588623,4.816713287200457
30,40,RC_Subj,5,The movie star who visited the organizers proposed an annual prize.,Who proposed a prize?,The movie star,The organizers,1,Matrix subject,,,,1.0,,,annual,annual,9,5.104977607727051,7.36492587851702,5.104977607727051,7.36492587851702
30,40,RC_Subj,5,The movie star who visited the organizers proposed an annual prize.,Who proposed a prize?,The movie star,The organizers,1,Matrix subject,,,,1.0,,,prize..,prize.,10,11.215577363967896,16.180657843702996,5.607788681983948,8.090328921851498
