,item,Sentence,token,word,word_pos,sum_surprisal,sum_surprisal_base2,mean_surprisal,mean_surprisal_base2
80,81,The artist was suggested the fire .,the,the,4,4.9283905029296875,7.110164538140925,4.9283905029296875,7.110164538140925
80,81,The artist was suggested the fire .,fire,fire,5,9.0819091796875,13.10242533533911,9.0819091796875,13.10242533533911
80,81,The artist was suggested the fire .,.,.,6,10.891685485839844,15.713380637343443,10.891685485839844,15.713380637343443
81,82,The secretary was presented the rice .,The,The,0,7.6898956298828125,11.094174290185645,7.6898956298828125,11.094174290185645
81,82,The secretary was presented the rice .,secretary,secretary,1,9.483506202697754,13.681807368871775,9.483506202697754,13.681807368871775
81,82,The secretary was presented the rice .,was,was,2,6.674365520477295,9.62907403747288,6.674365520477295,9.62907403747288
81,82,The secretary was presented the rice .,presented,presented,3,6.947685241699219,10.023391043856902,6.947685241699219,10.023391043856902
81,82,The secretary was presented the rice .,the,the,4,4.108072280883789,5.926695507244456,4.108072280883789,5.926695507244456
81,82,The secretary was presented the rice .,rice,rice,5,11.286361694335938,16.282778046097615,11.286361694335938,16.282778046097615
81,82,The secretary was presented the rice .,.,.,6,8.603463172912598,12.41217365403183,8.603463172912598,12.41217365403183
82,83,The infant was taught the cream .,The,The,0,7.6898956298828125,11.094174290185645,7.6898956298828125,11.094174290185645
82,83,The infant was taught the cream .,infant,infant,1,10.476777076721191,15.114794333084834,10.476777076721191,15.114794333084834
82,83,The infant was taught the cream .,was,was,2,2.420238494873047,3.491666074321914,2.420238494873047,3.491666074321914
82,83,The infant was taught the cream .,taught,taught,3,8.77579116821289,12.6607903982579,8.77579116821289,12.6607903982579
82,83,The infant was taught the cream .,the,the,4,3.0170202255249023,4.352640117626478,3.0170202255249023,4.352640117626478
82,83,The infant was taught the cream .,cream,cream,5,11.801514625549316,17.02598662525857,11.801514625549316,17.02598662525857
82,83,The infant was taught the cream .,.,.,6,9.713906288146973,14.014204429569755,9.713906288146973,14.014204429569755
83,84,The clerk was granted the finger .,The,The,0,7.6898956298828125,11.094174290185645,7.6898956298828125,11.094174290185645
83,84,The clerk was granted the finger .,clerk,clerk,1,10.812699317932129,15.59942768460416,10.812699317932129,15.59942768460416
83,84,The clerk was granted the finger .,was,was,2,3.897003173828125,5.622187153210387,3.897003173828125,5.622187153210387
83,84,The clerk was granted the finger .,granted,granted,3,6.542699337005615,9.43911988752551,6.542699337005615,9.43911988752551
83,84,The clerk was granted the finger .,the,the,4,3.18790864944458,4.599179999360729,3.18790864944458,4.599179999360729
83,84,The clerk was granted the finger .,finger,finger,5,10.600348472595215,15.293070173108015,10.600348472595215,15.293070173108015
83,84,The clerk was granted the finger .,.,.,6,8.649198532104492,12.478155829931254,8.649198532104492,12.478155829931254
84,85,The woman washed the magazine .,The,The,0,7.6898956298828125,11.094174290185645,7.6898956298828125,11.094174290185645
84,85,The woman washed the magazine .,woman,woman,1,7.634151935577393,11.013753138850387,7.634151935577393,11.013753138850387
84,85,The woman washed the magazine .,washed,washed,2,11.503449440002441,16.595969460208448,11.503449440002441,16.595969460208448
84,85,The woman washed the magazine .,the,the,3,2.3372037410736084,3.3718722467940276,2.3372037410736084,3.3718722467940276
84,85,The woman washed the magazine .,magazine,magazine,4,9.096617698669434,13.123645242733167,9.096617698669434,13.123645242733167
84,85,The woman washed the magazine .,.,.,5,9.780900001525879,14.11085592763224,9.780900001525879,14.11085592763224
85,86,The motorist parked the story .,The,The,0,7.6898956298828125,11.094174290185645,7.6898956298828125,11.094174290185645
85,86,The motorist parked the story .,motor.ist,motorist,1,12.343800783157349,17.80834017558241,6.171900391578674,8.904170087791204
85,86,The motorist parked the story .,parked,parked,2,7.105071067810059,10.250450794693224,7.105071067810059,10.250450794693224
85,86,The motorist parked the story .,the,the,3,3.3805367946624756,4.877083669202226,3.3805367946624756,4.877083669202226
85,86,The motorist parked the story .,story,story,4,11.72429084777832,16.914576264029645,11.72429084777832,16.914576264029645
85,86,The motorist parked the story .,.,.,5,9.482156753540039,13.679860525264008,9.482156753540039,13.679860525264008
86,87,The cleaner ate the book .,The,The,0,7.6898956298828125,11.094174290185645,7.6898956298828125,11.094174290185645
86,87,The cleaner ate the book .,cleaner,cleaner,1,12.64242935180664,18.239170130640513,12.64242935180664,18.239170130640513
86,87,The cleaner ate the book .,ate,ate,2,9.784070014953613,14.115429290283984,9.784070014953613,14.115429290283984
86,87,The cleaner ate the book .,the,the,3,1.5617436170578003,2.2531197714692808,1.5617436170578003,2.2531197714692808
86,87,The cleaner ate the book .,book,book,4,7.992799758911133,11.531172574999594,7.992799758911133,11.531172574999594
86,87,The cleaner ate the book .,.,.,5,6.653286933898926,9.598664065147316,6.653286933898926,9.598664065147316
87,88,The folk singer sang the picture .,The,The,0,7.6898956298828125,11.094174290185645,7.6898956298828125,11.094174290185645
87,88,The folk singer sang the picture .,folk,folk,1,11.780144691467285,16.9951563273343,11.780144691467285,16.9951563273343
87,88,The folk singer sang the picture .,singer,singer,2,2.89292049407959,4.173602050494674,2.89292049407959,4.173602050494674
87,88,The folk singer sang the picture .,sang,sang,3,7.393073081970215,10.665949872288115,7.393073081970215,10.665949872288115
87,88,The folk singer sang the picture .,the,the,4,2.5249409675598145,3.6427198124359252,2.5249409675598145,3.6427198124359252
87,88,The folk singer sang the picture .,picture,picture,5,10.373096466064453,14.965214830254018,10.373096466064453,14.965214830254018
87,88,The folk singer sang the picture .,.,.,6,9.346956253051758,13.484807433683859,9.346956253051758,13.484807433683859
88,89,The janitor read the sandwich .,The,The,0,7.6898956298828125,11.094174290185645,7.6898956298828125,11.094174290185645
88,89,The janitor read the sandwich .,jan.itor,janitor,1,12.440073169767857,17.947231870319936,6.220036584883928,8.973615935159968
88,89,The janitor read the sandwich .,read,read,2,8.74901294708252,12.622157591429286,8.74901294708252,12.622157591429286
88,89,The janitor read the sandwich .,the,the,3,1.6128898859024048,2.3269082398913654,1.6128898859024048,2.3269082398913654
88,89,The janitor read the sandwich .,sandwich,sandwich,4,10.644414901733398,15.356644591895357,10.644414901733398,15.356644591895357
88,89,The janitor read the sandwich .,.,.,5,8.09954833984375,11.685178223333015,8.09954833984375,11.685178223333015
89,90,The handler follows the salon .,The,The,0,7.6898956298828125,11.094174290185645,7.6898956298828125,11.094174290185645
89,90,The handler follows the salon .,handler,handler,1,12.009021759033203,17.32535613768486,12.009021759033203,17.32535613768486
89,90,The handler follows the salon .,follows,follows,2,8.518157958984375,12.289104244935613,8.518157958984375,12.289104244935613
89,90,The handler follows the salon .,the,the,3,0.8426142334938049,1.2156353760439675,0.8426142334938049,1.2156353760439675
89,90,The handler follows the salon .,salon,salon,4,14.806013107299805,21.36056168523842,14.806013107299805,21.36056168523842
89,90,The handler follows the salon .,.,.,5,8.723955154418945,12.586006838217925,8.723955154418945,12.586006838217925
90,91,The gardener built the chocolate .,The,The,0,7.6898956298828125,11.094174290185645,7.6898956298828125,11.094174290185645
90,91,The gardener built the chocolate .,gard.ener,gardener,1,13.653752207756042,19.698200599656378,6.826876103878021,9.849100299828189
90,91,The gardener built the chocolate .,built,built,2,8.505425453186035,12.270735121962257,8.505425453186035,12.270735121962257
90,91,The gardener built the chocolate .,the,the,3,1.7477937936782837,2.521533438636168,1.7477937936782837,2.521533438636168
90,91,The gardener built the chocolate .,chocolate,chocolate,4,10.223957061767578,14.750052151273783,10.223957061767578,14.750052151273783
90,91,The gardener built the chocolate .,.,.,5,9.62939167022705,13.892275609414058,9.62939167022705,13.892275609414058
91,92,The judge edited the verdict .,The,The,0,7.6898956298828125,11.094174290185645,7.6898956298828125,11.094174290185645
91,92,The judge edited the verdict .,judge,judge,1,8.461742401123047,12.20771379938009,8.461742401123047,12.20771379938009
91,92,The judge edited the verdict .,edited,edited,2,12.456585884094238,17.97105468139022,12.456585884094238,17.97105468139022
91,92,The judge edited the verdict .,the,the,3,0.9744715690612793,1.4058653001719947,0.9744715690612793,1.4058653001719947
91,92,The judge edited the verdict .,verdict,verdict,4,3.9581236839294434,5.710365410030163,3.9581236839294434,5.710365410030163
91,92,The judge edited the verdict .,.,.,5,7.052999973297119,10.175328084865745,7.052999973297119,10.175328084865745
92,93,The guy painted the ice .,The,The,0,7.6898956298828125,11.094174290185645,7.6898956298828125,11.094174290185645
92,93,The guy painted the ice .,guy,guy,1,8.440303802490234,12.176784439448923,8.440303802490234,12.176784439448923
92,93,The guy painted the ice .,painted,painted,2,10.294218063354492,14.851417349831115,10.294218063354492,14.851417349831115
92,93,The guy painted the ice .,the,the,3,1.6004068851470947,2.3088990766062665,1.6004068851470947,2.3088990766062665
92,93,The guy painted the ice .,ice,ice,4,8.377763748168945,12.086558213222672,8.377763748168945,12.086558213222672
92,93,The guy painted the ice .,.,.,5,8.709514617919922,12.565173547823006,8.709514617919922,12.565173547823006
93,94,The bookkeeper flushed the camera .,The,The,0,7.6898956298828125,11.094174290185645,7.6898956298828125,11.094174290185645
93,94,The bookkeeper flushed the camera .,book.keeper,bookkeeper,1,15.84455394744873,22.858859405081933,7.922276973724365,11.429429702540967
93,94,The bookkeeper flushed the camera .,flushed,flushed,2,12.992822647094727,18.744680800113375,12.992822647094727,18.744680800113375
93,94,The bookkeeper flushed the camera .,the,the,3,2.6974220275878906,3.8915573823857024,2.6974220275878906,3.8915573823857024
93,94,The bookkeeper flushed the camera .,camera,camera,4,7.657599449157715,11.047580750413893,7.657599449157715,11.047580750413893
93,94,The bookkeeper flushed the camera .,.,.,5,8.795852661132812,12.6897330146063,8.795852661132812,12.6897330146063
94,95,The bear stole the password .,The,The,0,7.6898956298828125,11.094174290185645,7.6898956298828125,11.094174290185645
94,95,The bear stole the password .,bear,bear,1,10.242191314697266,14.776358617549757,10.242191314697266,14.776358617549757
94,95,The bear stole the password .,stole,stole,2,10.409444808959961,15.0176544042939,10.409444808959961,15.0176544042939
94,95,The bear stole the password .,the,the,3,1.3287353515625,1.9169599023530721,1.3287353515625,1.9169599023530721
94,95,The bear stole the password .,password,password,4,9.679232597351074,13.964180867809196,9.679232597351074,13.964180867809196
94,95,The bear stole the password .,.,.,5,7.035182952880859,10.14962355786779,7.035182952880859,10.14962355786779
95,96,The kid fired the waitress .,The,The,0,7.6898956298828125,11.094174290185645,7.6898956298828125,11.094174290185645
95,96,The kid fired the waitress .,kid,kid,1,9.961925506591797,14.37202052606526,9.961925506591797,14.37202052606526
95,96,The kid fired the waitress .,fired,fired,2,8.293716430664062,11.965303565058358,8.293716430664062,11.965303565058358
95,96,The kid fired the waitress .,the,the,3,2.1360621452331543,3.0816862639585128,2.1360621452331543,3.0816862639585128
95,96,The kid fired the waitress .,waitress,waitress,4,9.003707885742188,12.989604716373108,9.003707885742188,12.989604716373108
95,96,The kid fired the waitress .,.,.,5,7.632964134216309,11.012039503717189,7.632964134216309,11.012039503717189
96,97,The president caught the weather .,The,The,0,7.6898956298828125,11.094174290185645,7.6898956298828125,11.094174290185645
96,97,The president caught the weather .,president,president,1,6.899647235870361,9.954086851073415,6.899647235870361,9.954086851073415
96,97,The president caught the weather .,caught,caught,2,10.108391761779785,14.583326666082549,10.108391761779785,14.583326666082549
96,97,The president caught the weather .,the,the,3,2.264585256576538,3.2671059193332326,2.264585256576538,3.2671059193332326
96,97,The president caught the weather .,weather,weather,4,8.109533309936523,11.699583490169283,8.109533309936523,11.699583490169283
96,97,The president caught the weather .,.,.,5,6.853005409240723,9.886796919096833,6.853005409240723,9.886796919096833
97,98,The captain shot the cloud .,The,The,0,7.6898956298828125,11.094174290185645,7.6898956298828125,11.094174290185645
97,98,The captain shot the cloud .,captain,captain,1,9.102062225341797,13.131500034363373,9.102062225341797,13.131500034363373
97,98,The captain shot the cloud .,shot,shot,2,7.241719722747803,10.447593131516054,7.241719722747803,10.447593131516054
97,98,The captain shot the cloud .,the,the,3,2.786189079284668,4.019621167662978,2.786189079284668,4.019621167662978
97,98,The captain shot the cloud .,cloud,cloud,4,10.30675983428955,14.86951130056309,10.30675983428955,14.86951130056309
97,98,The captain shot the cloud .,.,.,5,8.649810791015625,12.479039132826085,8.649810791015625,12.479039132826085
98,99,The teenager dried the cake .,The,The,0,7.6898956298828125,11.094174290185645,7.6898956298828125,11.094174290185645
98,99,The teenager dried the cake .,teenager,teenager,1,10.333293914794922,14.907791886922737,10.333293914794922,14.907791886922737
98,99,The teenager dried the cake .,dried,dried,2,14.152746200561523,20.41809675851023,14.152746200561523,20.41809675851023
98,99,The teenager dried the cake .,the,the,3,3.3535029888153076,4.838082131570161,3.3535029888153076,4.838082131570161
98,99,The teenager dried the cake .,cake,cake,4,6.271544933319092,9.047926774011758,6.271544933319092,9.047926774011758
98,99,The teenager dried the cake .,.,.,5,9.127445220947266,13.16811995624629,9.127445220947266,13.16811995624629
