,item,Main clause subject number,condition,disambPosition,Sentence,Question,Option1,Option0,Correct answer,Question target,disambPosition_0idx,sum_surprisal,sum_surprisal_base2,mean_surprisal,mean_surprisal_base2,token,word,word_pos
16,12,plural,UNAGREE,7,"When the supervisor works, the shifts seems unnecessarily stressful on a Friday night.",Does the supervisor sometimes work on a Friday night?,Yes,No,1,Both,7,6.234789848327637,8.994900395167134,6.234789848327637,8.994900395167134,stressful,stressful,8
16,12,plural,UNAGREE,7,"When the supervisor works, the shifts seems unnecessarily stressful on a Friday night.",Does the supervisor sometimes work on a Friday night?,Yes,No,1,Both,7,6.677740097045898,9.633942522353504,6.677740097045898,9.633942522353504,on,on,9
16,12,plural,UNAGREE,7,"When the supervisor works, the shifts seems unnecessarily stressful on a Friday night.",Does the supervisor sometimes work on a Friday night?,Yes,No,1,Both,7,2.98817777633667,4.311029259215524,2.98817777633667,4.311029259215524,a,a,10
16,12,plural,UNAGREE,7,"When the supervisor works, the shifts seems unnecessarily stressful on a Friday night.",Does the supervisor sometimes work on a Friday night?,Yes,No,1,Both,7,8.44620132446289,12.185292765152408,8.44620132446289,12.185292765152408,Friday,Friday,11
16,12,plural,UNAGREE,7,"When the supervisor works, the shifts seems unnecessarily stressful on a Friday night.",Does the supervisor sometimes work on a Friday night?,Yes,No,1,Both,7,3.3578736782073975,4.844387703481395,1.6789368391036987,2.4221938517406976,night..,night.,12
17,12,singular,AGREE,7,"When the supervisor works, the shift seems unnecessarily stressful on a Friday night.",Does the supervisor sometimes work on a Friday night?,Yes,No,1,Both,7,9.453110694885254,13.637955920485378,9.453110694885254,13.637955920485378,When,When,0
17,12,singular,AGREE,7,"When the supervisor works, the shift seems unnecessarily stressful on a Friday night.",Does the supervisor sometimes work on a Friday night?,Yes,No,1,Both,7,1.1691312789916992,1.6866998983494956,1.1691312789916992,1.6866998983494956,the,the,1
17,12,singular,AGREE,7,"When the supervisor works, the shift seems unnecessarily stressful on a Friday night.",Does the supervisor sometimes work on a Friday night?,Yes,No,1,Both,7,10.716498374938965,15.46063906121908,10.716498374938965,15.46063906121908,supervisor,supervisor,2
17,12,singular,AGREE,7,"When the supervisor works, the shift seems unnecessarily stressful on a Friday night.",Does the supervisor sometimes work on a Friday night?,Yes,No,1,Both,7,10.122764587402344,14.604062270331776,5.061382293701172,7.302031135165888,"works.,","works,",3
17,12,singular,AGREE,7,"When the supervisor works, the shift seems unnecessarily stressful on a Friday night.",Does the supervisor sometimes work on a Friday night?,Yes,No,1,Both,7,1.2815437316894531,1.8488767863907103,1.2815437316894531,1.8488767863907103,the,the,4
17,12,singular,AGREE,7,"When the supervisor works, the shift seems unnecessarily stressful on a Friday night.",Does the supervisor sometimes work on a Friday night?,Yes,No,1,Both,7,9.45413589477539,13.6394349712828,9.45413589477539,13.6394349712828,shift,shift,5
17,12,singular,AGREE,7,"When the supervisor works, the shift seems unnecessarily stressful on a Friday night.",Does the supervisor sometimes work on a Friday night?,Yes,No,1,Both,7,6.845876216888428,9.876511668644632,6.845876216888428,9.876511668644632,seems,seems,6
17,12,singular,AGREE,7,"When the supervisor works, the shift seems unnecessarily stressful on a Friday night.",Does the supervisor sometimes work on a Friday night?,Yes,No,1,Both,7,11.016776084899902,15.893848224269219,11.016776084899902,15.893848224269219,unnecessarily,unnecessarily,7
17,12,singular,AGREE,7,"When the supervisor works, the shift seems unnecessarily stressful on a Friday night.",Does the supervisor sometimes work on a Friday night?,Yes,No,1,Both,7,5.788567543029785,8.351137688179882,5.788567543029785,8.351137688179882,stressful,stressful,8
17,12,singular,AGREE,7,"When the supervisor works, the shift seems unnecessarily stressful on a Friday night.",Does the supervisor sometimes work on a Friday night?,Yes,No,1,Both,7,6.424623966217041,9.268773135637709,6.424623966217041,9.268773135637709,on,on,9
17,12,singular,AGREE,7,"When the supervisor works, the shift seems unnecessarily stressful on a Friday night.",Does the supervisor sometimes work on a Friday night?,Yes,No,1,Both,7,3.15354585647583,4.549604968353619,3.15354585647583,4.549604968353619,a,a,10
17,12,singular,AGREE,7,"When the supervisor works, the shift seems unnecessarily stressful on a Friday night.",Does the supervisor sometimes work on a Friday night?,Yes,No,1,Both,7,8.19917106628418,11.82890343672846,8.19917106628418,11.82890343672846,Friday,Friday,11
17,12,singular,AGREE,7,"When the supervisor works, the shift seems unnecessarily stressful on a Friday night.",Does the supervisor sometimes work on a Friday night?,Yes,No,1,Both,7,2.933274984359741,4.231821273499451,1.4666374921798706,2.1159106367497253,night..,night.,12
18,14,plural,UNAGREE,7,"After the diplomat signs, the agreements creates another border conflict as a side effect.",Do the agreements lead to peace?,Yes,No,0,Main clause,7,9.242095947265625,13.333525990540105,9.242095947265625,13.333525990540105,After,After,0
18,14,plural,UNAGREE,7,"After the diplomat signs, the agreements creates another border conflict as a side effect.",Do the agreements lead to peace?,Yes,No,0,Main clause,7,1.1599382162094116,1.6734371122629084,1.1599382162094116,1.6734371122629084,the,the,1
18,14,plural,UNAGREE,7,"After the diplomat signs, the agreements creates another border conflict as a side effect.",Do the agreements lead to peace?,Yes,No,0,Main clause,7,14.354177474975586,20.70870065918734,14.354177474975586,20.70870065918734,diplomat,diplomat,2
18,14,plural,UNAGREE,7,"After the diplomat signs, the agreements creates another border conflict as a side effect.",Do the agreements lead to peace?,Yes,No,0,Main clause,7,13.93278431892395,20.100758842687096,6.966392159461975,10.050379421343548,"signs.,","signs,",3
18,14,plural,UNAGREE,7,"After the diplomat signs, the agreements creates another border conflict as a side effect.",Do the agreements lead to peace?,Yes,No,0,Main clause,7,1.7374825477600098,2.5066574552844876,1.7374825477600098,2.5066574552844876,the,the,4
18,14,plural,UNAGREE,7,"After the diplomat signs, the agreements creates another border conflict as a side effect.",Do the agreements lead to peace?,Yes,No,0,Main clause,7,10.96511459350586,15.819316446830106,10.96511459350586,15.819316446830106,agreements,agreements,5
18,14,plural,UNAGREE,7,"After the diplomat signs, the agreements creates another border conflict as a side effect.",Do the agreements lead to peace?,Yes,No,0,Main clause,7,12.05375862121582,17.389897786900654,12.05375862121582,17.389897786900654,creates,creates,6
18,14,plural,UNAGREE,7,"After the diplomat signs, the agreements creates another border conflict as a side effect.",Do the agreements lead to peace?,Yes,No,0,Main clause,7,6.7176008224487305,9.691449393218406,6.7176008224487305,9.691449393218406,another,another,7
18,14,plural,UNAGREE,7,"After the diplomat signs, the agreements creates another border conflict as a side effect.",Do the agreements lead to peace?,Yes,No,0,Main clause,7,7.377497673034668,10.643479307056984,7.377497673034668,10.643479307056984,border,border,8
18,14,plural,UNAGREE,7,"After the diplomat signs, the agreements creates another border conflict as a side effect.",Do the agreements lead to peace?,Yes,No,0,Main clause,7,4.256645679473877,6.141041612598395,4.256645679473877,6.141041612598395,conflict,conflict,9
18,14,plural,UNAGREE,7,"After the diplomat signs, the agreements creates another border conflict as a side effect.",Do the agreements lead to peace?,Yes,No,0,Main clause,7,5.139026641845703,7.414048251187059,5.139026641845703,7.414048251187059,as,as,10
18,14,plural,UNAGREE,7,"After the diplomat signs, the agreements creates another border conflict as a side effect.",Do the agreements lead to peace?,Yes,No,0,Main clause,7,1.9347301721572876,2.7912256248295693,1.9347301721572876,2.7912256248295693,a,a,11
18,14,plural,UNAGREE,7,"After the diplomat signs, the agreements creates another border conflict as a side effect.",Do the agreements lead to peace?,Yes,No,0,Main clause,7,8.11302375793457,11.704619142186546,8.11302375793457,11.704619142186546,side,side,12
18,14,plural,UNAGREE,7,"After the diplomat signs, the agreements creates another border conflict as a side effect.",Do the agreements lead to peace?,Yes,No,0,Main clause,7,1.671126276254654,2.410925591451829,0.835563138127327,1.2054627957259145,effect..,effect.,13
19,14,singular,AGREE,7,"After the diplomat signs, the agreement creates another border conflict as a side effect.",Does the agreement lead to peace?,Yes,No,0,Main clause,7,9.242095947265625,13.333525990540105,9.242095947265625,13.333525990540105,After,After,0
19,14,singular,AGREE,7,"After the diplomat signs, the agreement creates another border conflict as a side effect.",Does the agreement lead to peace?,Yes,No,0,Main clause,7,1.1599382162094116,1.6734371122629084,1.1599382162094116,1.6734371122629084,the,the,1
19,14,singular,AGREE,7,"After the diplomat signs, the agreement creates another border conflict as a side effect.",Does the agreement lead to peace?,Yes,No,0,Main clause,7,14.354177474975586,20.70870065918734,14.354177474975586,20.70870065918734,diplomat,diplomat,2
19,14,singular,AGREE,7,"After the diplomat signs, the agreement creates another border conflict as a side effect.",Does the agreement lead to peace?,Yes,No,0,Main clause,7,13.93278431892395,20.100758842687096,6.966392159461975,10.050379421343548,"signs.,","signs,",3
19,14,singular,AGREE,7,"After the diplomat signs, the agreement creates another border conflict as a side effect.",Does the agreement lead to peace?,Yes,No,0,Main clause,7,1.7374825477600098,2.5066574552844876,1.7374825477600098,2.5066574552844876,the,the,4
19,14,singular,AGREE,7,"After the diplomat signs, the agreement creates another border conflict as a side effect.",Does the agreement lead to peace?,Yes,No,0,Main clause,7,8.672430992126465,12.511673184792604,8.672430992126465,12.511673184792604,agreement,agreement,5
19,14,singular,AGREE,7,"After the diplomat signs, the agreement creates another border conflict as a side effect.",Does the agreement lead to peace?,Yes,No,0,Main clause,7,9.264820098876953,13.366310011378177,9.264820098876953,13.366310011378177,creates,creates,6
19,14,singular,AGREE,7,"After the diplomat signs, the agreement creates another border conflict as a side effect.",Does the agreement lead to peace?,Yes,No,0,Main clause,7,5.997676849365234,8.652818647433767,5.997676849365234,8.652818647433767,another,another,7
19,14,singular,AGREE,7,"After the diplomat signs, the agreement creates another border conflict as a side effect.",Does the agreement lead to peace?,Yes,No,0,Main clause,7,7.369643688201904,10.632148402087537,7.369643688201904,10.632148402087537,border,border,8
19,14,singular,AGREE,7,"After the diplomat signs, the agreement creates another border conflict as a side effect.",Does the agreement lead to peace?,Yes,No,0,Main clause,7,4.203765869140625,6.064752172467463,4.203765869140625,6.064752172467463,conflict,conflict,9
19,14,singular,AGREE,7,"After the diplomat signs, the agreement creates another border conflict as a side effect.",Does the agreement lead to peace?,Yes,No,0,Main clause,7,5.121628761291504,7.388948415189537,5.121628761291504,7.388948415189537,as,as,10
19,14,singular,AGREE,7,"After the diplomat signs, the agreement creates another border conflict as a side effect.",Does the agreement lead to peace?,Yes,No,0,Main clause,7,1.728973388671875,2.4943813336659004,1.728973388671875,2.4943813336659004,a,a,11
19,14,singular,AGREE,7,"After the diplomat signs, the agreement creates another border conflict as a side effect.",Does the agreement lead to peace?,Yes,No,0,Main clause,7,8.208476066589355,11.842327714524208,8.208476066589355,11.842327714524208,side,side,12
19,14,singular,AGREE,7,"After the diplomat signs, the agreement creates another border conflict as a side effect.",Does the agreement lead to peace?,Yes,No,0,Main clause,7,1.8306679725646973,2.6410956055333417,0.9153339862823486,1.3205478027666708,effect..,effect.,13
20,15,plural,UNAGREE,7,"Whenever the reporter moves, the cameras requires constant adjustment from the director.",Does the director move the camera?,Yes,No,1,Ambiguity (correct),7,13.496302604675293,19.471048838101847,13.496302604675293,19.471048838101847,Whenever,Whenever,0
20,15,plural,UNAGREE,7,"Whenever the reporter moves, the cameras requires constant adjustment from the director.",Does the director move the camera?,Yes,No,1,Ambiguity (correct),7,1.3944892883300781,2.0118227808465834,1.3944892883300781,2.0118227808465834,the,the,1
20,15,plural,UNAGREE,7,"Whenever the reporter moves, the cameras requires constant adjustment from the director.",Does the director move the camera?,Yes,No,1,Ambiguity (correct),7,8.580644607543945,12.379253422934276,8.580644607543945,12.379253422934276,reporter,reporter,2
20,15,plural,UNAGREE,7,"Whenever the reporter moves, the cameras requires constant adjustment from the director.",Does the director move the camera?,Yes,No,1,Ambiguity (correct),7,10.474270820617676,15.111178569833095,5.237135410308838,7.555589284916548,"moves.,","moves,",3
20,15,plural,UNAGREE,7,"Whenever the reporter moves, the cameras requires constant adjustment from the director.",Does the director move the camera?,Yes,No,1,Ambiguity (correct),7,1.5747617483139038,2.271900964874103,1.5747617483139038,2.271900964874103,the,the,4
20,15,plural,UNAGREE,7,"Whenever the reporter moves, the cameras requires constant adjustment from the director.",Does the director move the camera?,Yes,No,1,Ambiguity (correct),7,8.594560623168945,12.399329989665397,8.594560623168945,12.399329989665397,cameras,cameras,5
20,15,plural,UNAGREE,7,"Whenever the reporter moves, the cameras requires constant adjustment from the director.",Does the director move the camera?,Yes,No,1,Ambiguity (correct),7,11.981093406677246,17.28506404224072,11.981093406677246,17.28506404224072,requires,requires,6
20,15,plural,UNAGREE,7,"Whenever the reporter moves, the cameras requires constant adjustment from the director.",Does the director move the camera?,Yes,No,1,Ambiguity (correct),7,7.527923583984375,10.86049802280533,7.527923583984375,10.86049802280533,constant,constant,7
20,15,plural,UNAGREE,7,"Whenever the reporter moves, the cameras requires constant adjustment from the director.",Does the director move the camera?,Yes,No,1,Ambiguity (correct),7,6.278936386108398,9.058590386295856,6.278936386108398,9.058590386295856,adjustment,adjustment,8
20,15,plural,UNAGREE,7,"Whenever the reporter moves, the cameras requires constant adjustment from the director.",Does the director move the camera?,Yes,No,1,Ambiguity (correct),7,4.460057258605957,6.434502489071639,4.460057258605957,6.434502489071639,from,from,9
20,15,plural,UNAGREE,7,"Whenever the reporter moves, the cameras requires constant adjustment from the director.",Does the director move the camera?,Yes,No,1,Ambiguity (correct),7,0.4706413745880127,0.6789919771552909,0.4706413745880127,0.6789919771552909,the,the,10
20,15,plural,UNAGREE,7,"Whenever the reporter moves, the cameras requires constant adjustment from the director.",Does the director move the camera?,Yes,No,1,Ambiguity (correct),7,6.305912137031555,9.097508168376951,3.1529560685157776,4.5487540841884755,director..,director.,11
21,15,singular,AGREE,7,"Whenever the reporter moves, the camera requires constant adjustment from the director.",Does the director move the camera?,Yes,No,1,Ambiguity (correct),7,13.496302604675293,19.471048838101847,13.496302604675293,19.471048838101847,Whenever,Whenever,0
21,15,singular,AGREE,7,"Whenever the reporter moves, the camera requires constant adjustment from the director.",Does the director move the camera?,Yes,No,1,Ambiguity (correct),7,1.3944892883300781,2.0118227808465834,1.3944892883300781,2.0118227808465834,the,the,1
21,15,singular,AGREE,7,"Whenever the reporter moves, the camera requires constant adjustment from the director.",Does the director move the camera?,Yes,No,1,Ambiguity (correct),7,8.580644607543945,12.379253422934276,8.580644607543945,12.379253422934276,reporter,reporter,2
21,15,singular,AGREE,7,"Whenever the reporter moves, the camera requires constant adjustment from the director.",Does the director move the camera?,Yes,No,1,Ambiguity (correct),7,10.474270820617676,15.111178569833095,5.237135410308838,7.555589284916548,"moves.,","moves,",3
21,15,singular,AGREE,7,"Whenever the reporter moves, the camera requires constant adjustment from the director.",Does the director move the camera?,Yes,No,1,Ambiguity (correct),7,1.5747617483139038,2.271900964874103,1.5747617483139038,2.271900964874103,the,the,4
21,15,singular,AGREE,7,"Whenever the reporter moves, the camera requires constant adjustment from the director.",Does the director move the camera?,Yes,No,1,Ambiguity (correct),7,5.974216461181641,8.618972461743965,5.974216461181641,8.618972461743965,camera,camera,5
21,15,singular,AGREE,7,"Whenever the reporter moves, the camera requires constant adjustment from the director.",Does the director move the camera?,Yes,No,1,Ambiguity (correct),7,8.382603645324707,12.093540708847703,8.382603645324707,12.093540708847703,requires,requires,6
21,15,singular,AGREE,7,"Whenever the reporter moves, the camera requires constant adjustment from the director.",Does the director move the camera?,Yes,No,1,Ambiguity (correct),7,7.793545722961426,11.24370976545784,7.793545722961426,11.24370976545784,constant,constant,7
21,15,singular,AGREE,7,"Whenever the reporter moves, the camera requires constant adjustment from the director.",Does the director move the camera?,Yes,No,1,Ambiguity (correct),7,6.548964977264404,9.44815929565486,6.548964977264404,9.44815929565486,adjustment,adjustment,8
21,15,singular,AGREE,7,"Whenever the reporter moves, the camera requires constant adjustment from the director.",Does the director move the camera?,Yes,No,1,Ambiguity (correct),7,4.252682685852051,6.135324221353112,4.252682685852051,6.135324221353112,from,from,9
21,15,singular,AGREE,7,"Whenever the reporter moves, the camera requires constant adjustment from the director.",Does the director move the camera?,Yes,No,1,Ambiguity (correct),7,0.43138551712036133,0.6223577462608664,0.43138551712036133,0.6223577462608664,the,the,10
21,15,singular,AGREE,7,"Whenever the reporter moves, the camera requires constant adjustment from the director.",Does the director move the camera?,Yes,No,1,Ambiguity (correct),7,6.095278978347778,8.793628754897087,3.047639489173889,4.3968143774485435,director..,director.,11
22,16,plural,UNAGREE,7,"Unless the dog attacks, the cats remains relatively tranquil throughout the day.",Do the cats usually remain calm?,Yes,No,1,Main clause,7,13.083844184875488,18.87599712128377,13.083844184875488,18.87599712128377,Unless,Unless,0
22,16,plural,UNAGREE,7,"Unless the dog attacks, the cats remains relatively tranquil throughout the day.",Do the cats usually remain calm?,Yes,No,1,Main clause,7,1.6312397718429565,2.3533815293386775,1.6312397718429565,2.3533815293386775,the,the,1
22,16,plural,UNAGREE,7,"Unless the dog attacks, the cats remains relatively tranquil throughout the day.",Do the cats usually remain calm?,Yes,No,1,Main clause,7,8.125750541687012,11.72298000999266,8.125750541687012,11.72298000999266,dog,dog,2
22,16,plural,UNAGREE,7,"Unless the dog attacks, the cats remains relatively tranquil throughout the day.",Do the cats usually remain calm?,Yes,No,1,Main clause,7,11.61495590209961,16.756839280103105,5.807477951049805,8.378419640051552,"attacks.,","attacks,",3
22,16,plural,UNAGREE,7,"Unless the dog attacks, the cats remains relatively tranquil throughout the day.",Do the cats usually remain calm?,Yes,No,1,Main clause,7,1.9443448781967163,2.8050967135522584,1.9443448781967163,2.8050967135522584,the,the,4
22,16,plural,UNAGREE,7,"Unless the dog attacks, the cats remains relatively tranquil throughout the day.",Do the cats usually remain calm?,Yes,No,1,Main clause,7,5.626047611236572,8.116670988536201,5.626047611236572,8.116670988536201,cats,cats,5
22,16,plural,UNAGREE,7,"Unless the dog attacks, the cats remains relatively tranquil throughout the day.",Do the cats usually remain calm?,Yes,No,1,Main clause,7,10.340483665466309,14.918164504561576,10.340483665466309,14.918164504561576,remains,remains,6
22,16,plural,UNAGREE,7,"Unless the dog attacks, the cats remains relatively tranquil throughout the day.",Do the cats usually remain calm?,Yes,No,1,Main clause,7,5.960849761962891,8.599688391068021,5.960849761962891,8.599688391068021,relatively,relatively,7
22,16,plural,UNAGREE,7,"Unless the dog attacks, the cats remains relatively tranquil throughout the day.",Do the cats usually remain calm?,Yes,No,1,Main clause,7,10.579042434692383,15.262332057884606,10.579042434692383,15.262332057884606,tranquil,tranquil,8
22,16,plural,UNAGREE,7,"Unless the dog attacks, the cats remains relatively tranquil throughout the day.",Do the cats usually remain calm?,Yes,No,1,Main clause,7,6.434323787689209,9.282767019973113,6.434323787689209,9.282767019973113,throughout,throughout,9
22,16,plural,UNAGREE,7,"Unless the dog attacks, the cats remains relatively tranquil throughout the day.",Do the cats usually remain calm?,Yes,No,1,Main clause,7,0.4729720950126648,0.6823544959536352,0.4729720950126648,0.6823544959536352,the,the,10
22,16,plural,UNAGREE,7,"Unless the dog attacks, the cats remains relatively tranquil throughout the day.",Do the cats usually remain calm?,Yes,No,1,Main clause,7,2.7168222665786743,3.919546010969767,1.3584111332893372,1.9597730054848834,day..,day.,11
23,16,singular,AGREE,7,"Unless the dog attacks, the cat remains relatively tranquil throughout the day.",Does the cat usually remain calm?,Yes,No,1,Main Clause,7,13.083844184875488,18.87599712128377,13.083844184875488,18.87599712128377,Unless,Unless,0
23,16,singular,AGREE,7,"Unless the dog attacks, the cat remains relatively tranquil throughout the day.",Does the cat usually remain calm?,Yes,No,1,Main Clause,7,1.6312397718429565,2.3533815293386775,1.6312397718429565,2.3533815293386775,the,the,1
23,16,singular,AGREE,7,"Unless the dog attacks, the cat remains relatively tranquil throughout the day.",Does the cat usually remain calm?,Yes,No,1,Main Clause,7,8.125750541687012,11.72298000999266,8.125750541687012,11.72298000999266,dog,dog,2
23,16,singular,AGREE,7,"Unless the dog attacks, the cat remains relatively tranquil throughout the day.",Does the cat usually remain calm?,Yes,No,1,Main Clause,7,11.61495590209961,16.756839280103105,5.807477951049805,8.378419640051552,"attacks.,","attacks,",3
23,16,singular,AGREE,7,"Unless the dog attacks, the cat remains relatively tranquil throughout the day.",Does the cat usually remain calm?,Yes,No,1,Main Clause,7,1.9443448781967163,2.8050967135522584,1.9443448781967163,2.8050967135522584,the,the,4
23,16,singular,AGREE,7,"Unless the dog attacks, the cat remains relatively tranquil throughout the day.",Does the cat usually remain calm?,Yes,No,1,Main Clause,7,4.7315993309021,6.8262548901659965,4.7315993309021,6.8262548901659965,cat,cat,5
23,16,singular,AGREE,7,"Unless the dog attacks, the cat remains relatively tranquil throughout the day.",Does the cat usually remain calm?,Yes,No,1,Main Clause,7,6.404295444488525,9.239445278151376,6.404295444488525,9.239445278151376,remains,remains,6
23,16,singular,AGREE,7,"Unless the dog attacks, the cat remains relatively tranquil throughout the day.",Does the cat usually remain calm?,Yes,No,1,Main Clause,7,6.603797912597656,9.527266499537527,6.603797912597656,9.527266499537527,relatively,relatively,7
23,16,singular,AGREE,7,"Unless the dog attacks, the cat remains relatively tranquil throughout the day.",Does the cat usually remain calm?,Yes,No,1,Main Clause,7,9.840049743652344,14.196190967267952,9.840049743652344,14.196190967267952,tranquil,tranquil,8
23,16,singular,AGREE,7,"Unless the dog attacks, the cat remains relatively tranquil throughout the day.",Does the cat usually remain calm?,Yes,No,1,Main Clause,7,6.5102858543396,9.392357116825309,6.5102858543396,9.392357116825309,throughout,throughout,9
23,16,singular,AGREE,7,"Unless the dog attacks, the cat remains relatively tranquil throughout the day.",Does the cat usually remain calm?,Yes,No,1,Main Clause,7,0.4724101126194,0.6815437267418052,0.4724101126194,0.6815437267418052,the,the,10
23,16,singular,AGREE,7,"Unless the dog attacks, the cat remains relatively tranquil throughout the day.",Does the cat usually remain calm?,Yes,No,1,Main Clause,7,2.7713205814361572,3.9981704595514627,1.3856602907180786,1.9990852297757313,day..,day.,11
24,17,plural,UNAGREE,8,"Until the lead architect leaves, the projects demands immense patience from the engineers.",Has the lead architect left?,Yes,No,0,Subordinate clause,8,11.500604629516602,16.591865266228258,11.500604629516602,16.591865266228258,Until,Until,0
24,17,plural,UNAGREE,8,"Until the lead architect leaves, the projects demands immense patience from the engineers.",Has the lead architect left?,Yes,No,0,Subordinate clause,8,1.3082270622253418,1.887372695029238,1.3082270622253418,1.887372695029238,the,the,1
24,17,plural,UNAGREE,8,"Until the lead architect leaves, the projects demands immense patience from the engineers.",Has the lead architect left?,Yes,No,0,Subordinate clause,8,10.804805755615234,15.588039681394628,10.804805755615234,15.588039681394628,lead,lead,2
24,17,plural,UNAGREE,8,"Until the lead architect leaves, the projects demands immense patience from the engineers.",Has the lead architect left?,Yes,No,0,Subordinate clause,8,9.912035942077637,14.300045098748571,9.912035942077637,14.300045098748571,architect,architect,3
24,17,plural,UNAGREE,8,"Until the lead architect leaves, the projects demands immense patience from the engineers.",Has the lead architect left?,Yes,No,0,Subordinate clause,8,12.947442531585693,18.679211132513526,6.473721265792847,9.339605566256763,"leaves.,","leaves,",4
24,17,plural,UNAGREE,8,"Until the lead architect leaves, the projects demands immense patience from the engineers.",Has the lead architect left?,Yes,No,0,Subordinate clause,8,1.4461095333099365,2.0862950522884987,1.4461095333099365,2.0862950522884987,the,the,5
24,17,plural,UNAGREE,8,"Until the lead architect leaves, the projects demands immense patience from the engineers.",Has the lead architect left?,Yes,No,0,Subordinate clause,8,9.501554489135742,13.707845542212404,9.501554489135742,13.707845542212404,projects,projects,6
24,17,plural,UNAGREE,8,"Until the lead architect leaves, the projects demands immense patience from the engineers.",Has the lead architect left?,Yes,No,0,Subordinate clause,8,11.63526725769043,16.786142372087713,11.63526725769043,16.786142372087713,demands,demands,7
24,17,plural,UNAGREE,8,"Until the lead architect leaves, the projects demands immense patience from the engineers.",Has the lead architect left?,Yes,No,0,Subordinate clause,8,8.070006370544434,11.642558170726797,8.070006370544434,11.642558170726797,immense,immense,8
24,17,plural,UNAGREE,8,"Until the lead architect leaves, the projects demands immense patience from the engineers.",Has the lead architect left?,Yes,No,0,Subordinate clause,8,8.767822265625,12.649293702013024,8.767822265625,12.649293702013024,patience,patience,9
24,17,plural,UNAGREE,8,"Until the lead architect leaves, the projects demands immense patience from the engineers.",Has the lead architect left?,Yes,No,0,Subordinate clause,8,4.57266902923584,6.596966932105097,4.57266902923584,6.596966932105097,from,from,10
24,17,plural,UNAGREE,8,"Until the lead architect leaves, the projects demands immense patience from the engineers.",Has the lead architect left?,Yes,No,0,Subordinate clause,8,0.7963863611221313,1.148942653822506,0.7963863611221313,1.148942653822506,the,the,11
24,17,plural,UNAGREE,8,"Until the lead architect leaves, the projects demands immense patience from the engineers.",Has the lead architect left?,Yes,No,0,Subordinate clause,8,8.380592226982117,12.090638845579694,4.190296113491058,6.045319422789847,engineers..,engineers.,12
25,17,singular,AGREE,8,"Until the lead architect leaves, the project demands immense patience from the engineers.",Has the lead architect left?,Yes,No,0,Subordinate clause,8,11.500604629516602,16.591865266228258,11.500604629516602,16.591865266228258,Until,Until,0
25,17,singular,AGREE,8,"Until the lead architect leaves, the project demands immense patience from the engineers.",Has the lead architect left?,Yes,No,0,Subordinate clause,8,1.3082270622253418,1.887372695029238,1.3082270622253418,1.887372695029238,the,the,1
25,17,singular,AGREE,8,"Until the lead architect leaves, the project demands immense patience from the engineers.",Has the lead architect left?,Yes,No,0,Subordinate clause,8,10.804805755615234,15.588039681394628,10.804805755615234,15.588039681394628,lead,lead,2
25,17,singular,AGREE,8,"Until the lead architect leaves, the project demands immense patience from the engineers.",Has the lead architect left?,Yes,No,0,Subordinate clause,8,9.912035942077637,14.300045098748571,9.912035942077637,14.300045098748571,architect,architect,3
25,17,singular,AGREE,8,"Until the lead architect leaves, the project demands immense patience from the engineers.",Has the lead architect left?,Yes,No,0,Subordinate clause,8,12.947442531585693,18.679211132513526,6.473721265792847,9.339605566256763,"leaves.,","leaves,",4
25,17,singular,AGREE,8,"Until the lead architect leaves, the project demands immense patience from the engineers.",Has the lead architect left?,Yes,No,0,Subordinate clause,8,1.4461095333099365,2.0862950522884987,1.4461095333099365,2.0862950522884987,the,the,5
25,17,singular,AGREE,8,"Until the lead architect leaves, the project demands immense patience from the engineers.",Has the lead architect left?,Yes,No,0,Subordinate clause,8,5.73895788192749,8.27956607612742,5.73895788192749,8.27956607612742,project,project,6
25,17,singular,AGREE,8,"Until the lead architect leaves, the project demands immense patience from the engineers.",Has the lead architect left?,Yes,No,0,Subordinate clause,8,9.439824104309082,13.618787422150813,9.439824104309082,13.618787422150813,demands,demands,7
25,17,singular,AGREE,8,"Until the lead architect leaves, the project demands immense patience from the engineers.",Has the lead architect left?,Yes,No,0,Subordinate clause,8,8.701343536376953,12.553385169002267,8.701343536376953,12.553385169002267,immense,immense,8
25,17,singular,AGREE,8,"Until the lead architect leaves, the project demands immense patience from the engineers.",Has the lead architect left?,Yes,No,0,Subordinate clause,8,8.947936058044434,12.909142977132245,8.947936058044434,12.909142977132245,patience,patience,9
25,17,singular,AGREE,8,"Until the lead architect leaves, the project demands immense patience from the engineers.",Has the lead architect left?,Yes,No,0,Subordinate clause,8,4.270036220550537,6.160360079804512,4.270036220550537,6.160360079804512,from,from,10
25,17,singular,AGREE,8,"Until the lead architect leaves, the project demands immense patience from the engineers.",Has the lead architect left?,Yes,No,0,Subordinate clause,8,0.7212142944335938,1.0404922859975785,0.7212142944335938,1.0404922859975785,the,the,11
25,17,singular,AGREE,8,"Until the lead architect leaves, the project demands immense patience from the engineers.",Has the lead architect left?,Yes,No,0,Subordinate clause,8,8.036040306091309,11.593555497981757,4.018020153045654,5.796777748990879,engineers..,engineers.,12
26,19,plural,UNAGREE,8,"Even if the mother calls, her boys continues causing problems with the other kids on the playground.",Do the boys behave themselves after their mother calls?,Yes,No,0,Both,8,11.829107284545898,17.065794417557882,11.829107284545898,17.065794417557882,Even,Even,0
