,item#_in_Provo,item,Sentence,Question,Option1,Option0,Correct answer,sum_surprisal,sum_surprisal_base2,mean_surprisal,mean_surprisal_base2,token,word,word_pos
19,52.0,92,"Stress is a risk factor for both depression and anxiety, he says.","Is stress a risk factor for depression, but not anxiety?",Yes,No,0,13.717594146728516,19.7903050484127,13.717594146728516,19.7903050484127,Stress,Stress,0
19,52.0,92,"Stress is a risk factor for both depression and anxiety, he says.","Is stress a risk factor for depression, but not anxiety?",Yes,No,0,3.814403533935547,5.50302106235815,3.814403533935547,5.50302106235815,is,is,1
19,52.0,92,"Stress is a risk factor for both depression and anxiety, he says.","Is stress a risk factor for depression, but not anxiety?",Yes,No,0,2.127502679824829,3.0693375656612614,2.127502679824829,3.0693375656612614,a,a,2
19,52.0,92,"Stress is a risk factor for both depression and anxiety, he says.","Is stress a risk factor for depression, but not anxiety?",Yes,No,0,7.194646835327148,10.379681310273952,7.194646835327148,10.379681310273952,risk,risk,3
19,52.0,92,"Stress is a risk factor for both depression and anxiety, he says.","Is stress a risk factor for depression, but not anxiety?",Yes,No,0,1.731231451034546,2.4976390290385435,1.731231451034546,2.4976390290385435,factor,factor,4
19,52.0,92,"Stress is a risk factor for both depression and anxiety, he says.","Is stress a risk factor for depression, but not anxiety?",Yes,No,0,1.7329541444778442,2.5001243503261623,1.7329541444778442,2.5001243503261623,for,for,5
19,52.0,92,"Stress is a risk factor for both depression and anxiety, he says.","Is stress a risk factor for depression, but not anxiety?",Yes,No,0,4.891016006469727,7.056244537442417,4.891016006469727,7.056244537442417,both,both,6
19,52.0,92,"Stress is a risk factor for both depression and anxiety, he says.","Is stress a risk factor for depression, but not anxiety?",Yes,No,0,8.408934593200684,12.13152823677028,8.408934593200684,12.13152823677028,depression,depression,7
19,52.0,92,"Stress is a risk factor for both depression and anxiety, he says.","Is stress a risk factor for depression, but not anxiety?",Yes,No,0,0.1345318853855133,0.19408848388712246,0.1345318853855133,0.19408848388712246,and,and,8
19,52.0,92,"Stress is a risk factor for both depression and anxiety, he says.","Is stress a risk factor for depression, but not anxiety?",Yes,No,0,4.541803598403931,6.5524375281089995,2.2709017992019653,3.2762187640544997,"anxiety.,","anxiety,",9
19,52.0,92,"Stress is a risk factor for both depression and anxiety, he says.","Is stress a risk factor for depression, but not anxiety?",Yes,No,0,8.936925888061523,12.893258659498555,8.936925888061523,12.893258659498555,he,he,10
19,52.0,92,"Stress is a risk factor for both depression and anxiety, he says.","Is stress a risk factor for depression, but not anxiety?",Yes,No,0,7.092764854431152,10.232696681679354,3.546382427215576,5.116348340839677,says..,says.,11
20,53.0,93,"When it comes to having a lasting and fulfilling relationship, common wisdom says that feeling close to your romantic partner is paramount.",Does common wisdom emphasize a healthy distance to maintain a lasting relationship? ,Yes,No,0,9.453110694885254,13.637955920485378,9.453110694885254,13.637955920485378,When,When,0
20,53.0,93,"When it comes to having a lasting and fulfilling relationship, common wisdom says that feeling close to your romantic partner is paramount.",Does common wisdom emphasize a healthy distance to maintain a lasting relationship? ,Yes,No,0,3.475004196166992,5.013371320878458,3.475004196166992,5.013371320878458,it,it,1
20,53.0,93,"When it comes to having a lasting and fulfilling relationship, common wisdom says that feeling close to your romantic partner is paramount.",Does common wisdom emphasize a healthy distance to maintain a lasting relationship? ,Yes,No,0,2.7457618713378906,3.961297035241175,2.7457618713378906,3.961297035241175,comes,comes,2
20,53.0,93,"When it comes to having a lasting and fulfilling relationship, common wisdom says that feeling close to your romantic partner is paramount.",Does common wisdom emphasize a healthy distance to maintain a lasting relationship? ,Yes,No,0,0.14639578759670258,0.21120447677279683,0.14639578759670258,0.21120447677279683,to,to,3
20,53.0,93,"When it comes to having a lasting and fulfilling relationship, common wisdom says that feeling close to your romantic partner is paramount.",Does common wisdom emphasize a healthy distance to maintain a lasting relationship? ,Yes,No,0,5.367664337158203,7.743902720374685,5.367664337158203,7.743902720374685,having,having,4
20,53.0,93,"When it comes to having a lasting and fulfilling relationship, common wisdom says that feeling close to your romantic partner is paramount.",Does common wisdom emphasize a healthy distance to maintain a lasting relationship? ,Yes,No,0,1.2958369255065918,1.8694975062291612,1.2958369255065918,1.8694975062291612,a,a,5
20,53.0,93,"When it comes to having a lasting and fulfilling relationship, common wisdom says that feeling close to your romantic partner is paramount.",Does common wisdom emphasize a healthy distance to maintain a lasting relationship? ,Yes,No,0,8.00540542602539,11.54935870843243,8.00540542602539,11.54935870843243,lasting,lasting,6
20,53.0,93,"When it comes to having a lasting and fulfilling relationship, common wisdom says that feeling close to your romantic partner is paramount.",Does common wisdom emphasize a healthy distance to maintain a lasting relationship? ,Yes,No,0,5.895977973937988,8.506098184190893,5.895977973937988,8.506098184190893,and,and,7
20,53.0,93,"When it comes to having a lasting and fulfilling relationship, common wisdom says that feeling close to your romantic partner is paramount.",Does common wisdom emphasize a healthy distance to maintain a lasting relationship? ,Yes,No,0,6.4087066650390625,9.245809324163902,6.4087066650390625,9.245809324163902,fulfilling,fulfilling,8
20,53.0,93,"When it comes to having a lasting and fulfilling relationship, common wisdom says that feeling close to your romantic partner is paramount.",Does common wisdom emphasize a healthy distance to maintain a lasting relationship? ,Yes,No,0,4.091456890106201,5.902724565367198,2.0457284450531006,2.951362282683599,"relationship.,","relationship,",9
20,53.0,93,"When it comes to having a lasting and fulfilling relationship, common wisdom says that feeling close to your romantic partner is paramount.",Does common wisdom emphasize a healthy distance to maintain a lasting relationship? ,Yes,No,0,8.920371055603027,12.869375084807936,8.920371055603027,12.869375084807936,common,common,10
20,53.0,93,"When it comes to having a lasting and fulfilling relationship, common wisdom says that feeling close to your romantic partner is paramount.",Does common wisdom emphasize a healthy distance to maintain a lasting relationship? ,Yes,No,0,7.211225986480713,10.403599969425349,7.211225986480713,10.403599969425349,wisdom,wisdom,11
20,53.0,93,"When it comes to having a lasting and fulfilling relationship, common wisdom says that feeling close to your romantic partner is paramount.",Does common wisdom emphasize a healthy distance to maintain a lasting relationship? ,Yes,No,0,7.434366703033447,10.725523974616388,7.434366703033447,10.725523974616388,says,says,12
20,53.0,93,"When it comes to having a lasting and fulfilling relationship, common wisdom says that feeling close to your romantic partner is paramount.",Does common wisdom emphasize a healthy distance to maintain a lasting relationship? ,Yes,No,0,0.5909956693649292,0.8526265213796369,0.5909956693649292,0.8526265213796369,that,that,13
20,53.0,93,"When it comes to having a lasting and fulfilling relationship, common wisdom says that feeling close to your romantic partner is paramount.",Does common wisdom emphasize a healthy distance to maintain a lasting relationship? ,Yes,No,0,10.008659362792969,14.439443228648308,10.008659362792969,14.439443228648308,feeling,feeling,14
20,53.0,93,"When it comes to having a lasting and fulfilling relationship, common wisdom says that feeling close to your romantic partner is paramount.",Does common wisdom emphasize a healthy distance to maintain a lasting relationship? ,Yes,No,0,7.127281188964844,10.282493226340776,7.127281188964844,10.282493226340776,close,close,15
20,53.0,93,"When it comes to having a lasting and fulfilling relationship, common wisdom says that feeling close to your romantic partner is paramount.",Does common wisdom emphasize a healthy distance to maintain a lasting relationship? ,Yes,No,0,0.3545626401901245,0.5115257626867905,0.3545626401901245,0.5115257626867905,to,to,16
20,53.0,93,"When it comes to having a lasting and fulfilling relationship, common wisdom says that feeling close to your romantic partner is paramount.",Does common wisdom emphasize a healthy distance to maintain a lasting relationship? ,Yes,No,0,4.87858247756958,7.038306746957426,4.87858247756958,7.038306746957426,your,your,17
20,53.0,93,"When it comes to having a lasting and fulfilling relationship, common wisdom says that feeling close to your romantic partner is paramount.",Does common wisdom emphasize a healthy distance to maintain a lasting relationship? ,Yes,No,0,9.30912971496582,13.43023527477328,9.30912971496582,13.43023527477328,romantic,romantic,18
20,53.0,93,"When it comes to having a lasting and fulfilling relationship, common wisdom says that feeling close to your romantic partner is paramount.",Does common wisdom emphasize a healthy distance to maintain a lasting relationship? ,Yes,No,0,3.6724750995635986,5.298261613928606,3.6724750995635986,5.298261613928606,partner,partner,19
20,53.0,93,"When it comes to having a lasting and fulfilling relationship, common wisdom says that feeling close to your romantic partner is paramount.",Does common wisdom emphasize a healthy distance to maintain a lasting relationship? ,Yes,No,0,0.8724682331085205,1.2587055932388187,0.8724682331085205,1.2587055932388187,is,is,20
20,53.0,93,"When it comes to having a lasting and fulfilling relationship, common wisdom says that feeling close to your romantic partner is paramount.",Does common wisdom emphasize a healthy distance to maintain a lasting relationship? ,Yes,No,0,9.166120946407318,13.22391723357029,4.583060473203659,6.611958616785145,paramount..,paramount.,21
21,55.0,94,"Voltaire himself probably won around half a million livres, a large fortune, which he then made even larger.",Was half a million livres considered a significant amount of money?,Yes,No,1,12.013599395751953,17.33196027147799,12.013599395751953,17.33196027147799,Voltaire,Voltaire,0
21,55.0,94,"Voltaire himself probably won around half a million livres, a large fortune, which he then made even larger.",Was half a million livres considered a significant amount of money?,Yes,No,1,5.035229682922363,7.264300893289001,5.035229682922363,7.264300893289001,himself,himself,1
21,55.0,94,"Voltaire himself probably won around half a million livres, a large fortune, which he then made even larger.",Was half a million livres considered a significant amount of money?,Yes,No,1,9.77596378326416,14.103734470025314,9.77596378326416,14.103734470025314,probably,probably,2
21,55.0,94,"Voltaire himself probably won around half a million livres, a large fortune, which he then made even larger.",Was half a million livres considered a significant amount of money?,Yes,No,1,7.0327301025390625,10.146084842843637,7.0327301025390625,10.146084842843637,won,won,3
21,55.0,94,"Voltaire himself probably won around half a million livres, a large fortune, which he then made even larger.",Was half a million livres considered a significant amount of money?,Yes,No,1,8.22619915008545,11.867896719193283,8.22619915008545,11.867896719193283,around,around,4
21,55.0,94,"Voltaire himself probably won around half a million livres, a large fortune, which he then made even larger.",Was half a million livres considered a significant amount of money?,Yes,No,1,5.266204833984375,7.597527598294745,5.266204833984375,7.597527598294745,half,half,5
21,55.0,94,"Voltaire himself probably won around half a million livres, a large fortune, which he then made even larger.",Was half a million livres considered a significant amount of money?,Yes,No,1,1.9794570207595825,2.8557528275026915,1.9794570207595825,2.8557528275026915,a,a,6
21,55.0,94,"Voltaire himself probably won around half a million livres, a large fortune, which he then made even larger.",Was half a million livres considered a significant amount of money?,Yes,No,1,1.028749704360962,1.484172096797547,1.028749704360962,1.484172096797547,million,million,7
21,55.0,94,"Voltaire himself probably won around half a million livres, a large fortune, which he then made even larger.",Was half a million livres considered a significant amount of money?,Yes,No,1,5.1615554094314575,7.446550392460367,2.5807777047157288,3.7232751962301833,"livres.,","livres,",8
21,55.0,94,"Voltaire himself probably won around half a million livres, a large fortune, which he then made even larger.",Was half a million livres considered a significant amount of money?,Yes,No,1,3.82686710357666,5.521002192471159,3.82686710357666,5.521002192471159,a,a,9
21,55.0,94,"Voltaire himself probably won around half a million livres, a large fortune, which he then made even larger.",Was half a million livres considered a significant amount of money?,Yes,No,1,5.040992259979248,7.2726145346317095,5.040992259979248,7.2726145346317095,large,large,10
21,55.0,94,"Voltaire himself probably won around half a million livres, a large fortune, which he then made even larger.",Was half a million livres considered a significant amount of money?,Yes,No,1,9.276338815689087,13.382928007000446,4.6381694078445435,6.691464003500223,"fortune.,","fortune,",11
21,55.0,94,"Voltaire himself probably won around half a million livres, a large fortune, which he then made even larger.",Was half a million livres considered a significant amount of money?,Yes,No,1,2.3651316165924072,3.4121636543075633,2.3651316165924072,3.4121636543075633,which,which,12
21,55.0,94,"Voltaire himself probably won around half a million livres, a large fortune, which he then made even larger.",Was half a million livres considered a significant amount of money?,Yes,No,1,1.8002346754074097,2.597189638646623,1.8002346754074097,2.597189638646623,he,he,13
21,55.0,94,"Voltaire himself probably won around half a million livres, a large fortune, which he then made even larger.",Was half a million livres considered a significant amount of money?,Yes,No,1,5.722596168518066,8.255961113331198,5.722596168518066,8.255961113331198,then,then,14
21,55.0,94,"Voltaire himself probably won around half a million livres, a large fortune, which he then made even larger.",Was half a million livres considered a significant amount of money?,Yes,No,1,3.696000337600708,5.332201358180476,3.696000337600708,5.332201358180476,made,made,15
21,55.0,94,"Voltaire himself probably won around half a million livres, a large fortune, which he then made even larger.",Was half a million livres considered a significant amount of money?,Yes,No,1,5.959007263183594,8.597030227216285,5.959007263183594,8.597030227216285,even,even,16
21,55.0,94,"Voltaire himself probably won around half a million livres, a large fortune, which he then made even larger.",Was half a million livres considered a significant amount of money?,Yes,No,1,7.397711515426636,10.672641717233185,3.698855757713318,5.336320858616593,larger..,larger.,17
22,31.0,95,"When preparing to check out of their hotel room, some frequent travelers pile up their used bath towels on the bathroom floor.",Do frequent travellers sometimes pile clean bath towels on the bathroom floor before checking out of a hotel?,Yes ,No,0,9.453110694885254,13.637955920485378,9.453110694885254,13.637955920485378,When,When,0
22,31.0,95,"When preparing to check out of their hotel room, some frequent travelers pile up their used bath towels on the bathroom floor.",Do frequent travellers sometimes pile clean bath towels on the bathroom floor before checking out of a hotel?,Yes ,No,0,8.855596542358398,12.775925215773913,8.855596542358398,12.775925215773913,preparing,preparing,1
22,31.0,95,"When preparing to check out of their hotel room, some frequent travelers pile up their used bath towels on the bathroom floor.",Do frequent travellers sometimes pile clean bath towels on the bathroom floor before checking out of a hotel?,Yes ,No,0,1.7583746910095215,2.5367984467441,1.7583746910095215,2.5367984467441,to,to,2
22,31.0,95,"When preparing to check out of their hotel room, some frequent travelers pile up their used bath towels on the bathroom floor.",Do frequent travellers sometimes pile clean bath towels on the bathroom floor before checking out of a hotel?,Yes ,No,0,7.550604820251465,10.893220129889091,7.550604820251465,10.893220129889091,check,check,3
22,31.0,95,"When preparing to check out of their hotel room, some frequent travelers pile up their used bath towels on the bathroom floor.",Do frequent travellers sometimes pile clean bath towels on the bathroom floor before checking out of a hotel?,Yes ,No,0,2.333674430847168,3.3667805284325834,2.333674430847168,3.3667805284325834,out,out,4
22,31.0,95,"When preparing to check out of their hotel room, some frequent travelers pile up their used bath towels on the bathroom floor.",Do frequent travellers sometimes pile clean bath towels on the bathroom floor before checking out of a hotel?,Yes ,No,0,2.6133646965026855,3.7702882876787154,2.6133646965026855,3.7702882876787154,of,of,5
22,31.0,95,"When preparing to check out of their hotel room, some frequent travelers pile up their used bath towels on the bathroom floor.",Do frequent travellers sometimes pile clean bath towels on the bathroom floor before checking out of a hotel?,Yes ,No,0,3.1826019287109375,4.59152401967492,3.1826019287109375,4.59152401967492,their,their,6
22,31.0,95,"When preparing to check out of their hotel room, some frequent travelers pile up their used bath towels on the bathroom floor.",Do frequent travellers sometimes pile clean bath towels on the bathroom floor before checking out of a hotel?,Yes ,No,0,5.8256683349609375,8.40466281671201,5.8256683349609375,8.40466281671201,hotel,hotel,7
22,31.0,95,"When preparing to check out of their hotel room, some frequent travelers pile up their used bath towels on the bathroom floor.",Do frequent travellers sometimes pile clean bath towels on the bathroom floor before checking out of a hotel?,Yes ,No,0,1.5078158378601074,2.175318431854614,0.7539079189300537,1.087659215927307,"room.,","room,",8
22,31.0,95,"When preparing to check out of their hotel room, some frequent travelers pile up their used bath towels on the bathroom floor.",Do frequent travellers sometimes pile clean bath towels on the bathroom floor before checking out of a hotel?,Yes ,No,0,6.243363380432129,9.007269387417187,6.243363380432129,9.007269387417187,some,some,9
22,31.0,95,"When preparing to check out of their hotel room, some frequent travelers pile up their used bath towels on the bathroom floor.",Do frequent travellers sometimes pile clean bath towels on the bathroom floor before checking out of a hotel?,Yes ,No,0,10.747586250305176,15.505489384841686,10.747586250305176,15.505489384841686,frequent,frequent,10
22,31.0,95,"When preparing to check out of their hotel room, some frequent travelers pile up their used bath towels on the bathroom floor.",Do frequent travellers sometimes pile clean bath towels on the bathroom floor before checking out of a hotel?,Yes ,No,0,6.342747211456299,9.150649947580304,6.342747211456299,9.150649947580304,travelers,travelers,11
22,31.0,95,"When preparing to check out of their hotel room, some frequent travelers pile up their used bath towels on the bathroom floor.",Do frequent travellers sometimes pile clean bath towels on the bathroom floor before checking out of a hotel?,Yes ,No,0,13.071300506591797,18.85790041882938,13.071300506591797,18.85790041882938,pile,pile,12
22,31.0,95,"When preparing to check out of their hotel room, some frequent travelers pile up their used bath towels on the bathroom floor.",Do frequent travellers sometimes pile clean bath towels on the bathroom floor before checking out of a hotel?,Yes ,No,0,0.5558350086212158,0.8019004104903024,0.5558350086212158,0.8019004104903024,up,up,13
22,31.0,95,"When preparing to check out of their hotel room, some frequent travelers pile up their used bath towels on the bathroom floor.",Do frequent travellers sometimes pile clean bath towels on the bathroom floor before checking out of a hotel?,Yes ,No,0,2.5913267135620117,3.73849419897901,2.5913267135620117,3.73849419897901,their,their,14
22,31.0,95,"When preparing to check out of their hotel room, some frequent travelers pile up their used bath towels on the bathroom floor.",Do frequent travellers sometimes pile clean bath towels on the bathroom floor before checking out of a hotel?,Yes ,No,0,11.827371597290039,17.063290350161317,11.827371597290039,17.063290350161317,used,used,15
22,31.0,95,"When preparing to check out of their hotel room, some frequent travelers pile up their used bath towels on the bathroom floor.",Do frequent travellers sometimes pile clean bath towels on the bathroom floor before checking out of a hotel?,Yes ,No,0,9.073651313781738,13.090511753148542,9.073651313781738,13.090511753148542,bath,bath,16
22,31.0,95,"When preparing to check out of their hotel room, some frequent travelers pile up their used bath towels on the bathroom floor.",Do frequent travellers sometimes pile clean bath towels on the bathroom floor before checking out of a hotel?,Yes ,No,0,6.719697952270508,9.694474912012383,6.719697952270508,9.694474912012383,towels,towels,17
22,31.0,95,"When preparing to check out of their hotel room, some frequent travelers pile up their used bath towels on the bathroom floor.",Do frequent travellers sometimes pile clean bath towels on the bathroom floor before checking out of a hotel?,Yes ,No,0,3.4610960483551025,4.993306105002294,3.4610960483551025,4.993306105002294,on,on,18
22,31.0,95,"When preparing to check out of their hotel room, some frequent travelers pile up their used bath towels on the bathroom floor.",Do frequent travellers sometimes pile clean bath towels on the bathroom floor before checking out of a hotel?,Yes ,No,0,0.9840338230133057,1.419660716528304,0.9840338230133057,1.419660716528304,the,the,19
22,31.0,95,"When preparing to check out of their hotel room, some frequent travelers pile up their used bath towels on the bathroom floor.",Do frequent travellers sometimes pile clean bath towels on the bathroom floor before checking out of a hotel?,Yes ,No,0,6.914299964904785,9.975226270586868,6.914299964904785,9.975226270586868,bathroom,bathroom,20
22,31.0,95,"When preparing to check out of their hotel room, some frequent travelers pile up their used bath towels on the bathroom floor.",Do frequent travellers sometimes pile clean bath towels on the bathroom floor before checking out of a hotel?,Yes ,No,0,1.158239334821701,1.6709861445097998,0.5791196674108505,0.8354930722548999,floor..,floor.,21
23,41.0,96,Research showing that a tiny European river bug called the water boatman may be the loudest animal on earth.,What makes water boatman distinctive?,Its size,Its sound,0,11.55306339263916,16.66754726363634,11.55306339263916,16.66754726363634,Research,Research,0
23,41.0,96,Research showing that a tiny European river bug called the water boatman may be the loudest animal on earth.,What makes water boatman distinctive?,Its size,Its sound,0,9.209157943725586,13.286006496176107,9.209157943725586,13.286006496176107,showing,showing,1
23,41.0,96,Research showing that a tiny European river bug called the water boatman may be the loudest animal on earth.,What makes water boatman distinctive?,Its size,Its sound,0,0.9461201429367065,1.3649628382999437,0.9461201429367065,1.3649628382999437,that,that,2
23,41.0,96,Research showing that a tiny European river bug called the water boatman may be the loudest animal on earth.,What makes water boatman distinctive?,Its size,Its sound,0,3.196629047393799,4.611760874236645,3.196629047393799,4.611760874236645,a,a,3
23,41.0,96,Research showing that a tiny European river bug called the water boatman may be the loudest animal on earth.,What makes water boatman distinctive?,Its size,Its sound,0,8.744498252868652,12.61564426447581,8.744498252868652,12.61564426447581,tiny,tiny,4
23,41.0,96,Research showing that a tiny European river bug called the water boatman may be the loudest animal on earth.,What makes water boatman distinctive?,Its size,Its sound,0,9.235442161560059,13.323926606899546,9.235442161560059,13.323926606899546,European,European,5
23,41.0,96,Research showing that a tiny European river bug called the water boatman may be the loudest animal on earth.,What makes water boatman distinctive?,Its size,Its sound,0,7.945496559143066,11.462928483276025,7.945496559143066,11.462928483276025,river,river,6
23,41.0,96,Research showing that a tiny European river bug called the water boatman may be the loudest animal on earth.,What makes water boatman distinctive?,Its size,Its sound,0,13.112518310546875,18.917365140191706,13.112518310546875,18.917365140191706,bug,bug,7
23,41.0,96,Research showing that a tiny European river bug called the water boatman may be the loudest animal on earth.,What makes water boatman distinctive?,Its size,Its sound,0,7.477190017700195,10.787304958320533,7.477190017700195,10.787304958320533,called,called,8
23,41.0,96,Research showing that a tiny European river bug called the water boatman may be the loudest animal on earth.,What makes water boatman distinctive?,Its size,Its sound,0,1.215789794921875,1.754013907897199,1.215789794921875,1.754013907897199,the,the,9
23,41.0,96,Research showing that a tiny European river bug called the water boatman may be the loudest animal on earth.,What makes water boatman distinctive?,Its size,Its sound,0,6.752830505371094,9.74227508206259,6.752830505371094,9.74227508206259,water,water,10
23,41.0,96,Research showing that a tiny European river bug called the water boatman may be the loudest animal on earth.,What makes water boatman distinctive?,Its size,Its sound,0,2.7133431434631348,3.914526697304336,2.7133431434631348,3.914526697304336,<UNK>,boatman,11
23,41.0,96,Research showing that a tiny European river bug called the water boatman may be the loudest animal on earth.,What makes water boatman distinctive?,Its size,Its sound,0,3.802668809890747,5.4860914341725175,3.802668809890747,5.4860914341725175,may,may,12
23,41.0,96,Research showing that a tiny European river bug called the water boatman may be the loudest animal on earth.,What makes water boatman distinctive?,Its size,Its sound,0,1.2006862163543701,1.732224049998183,1.2006862163543701,1.732224049998183,be,be,13
23,41.0,96,Research showing that a tiny European river bug called the water boatman may be the loudest animal on earth.,What makes water boatman distinctive?,Its size,Its sound,0,3.129340171813965,4.514683547130624,3.129340171813965,4.514683547130624,the,the,14
23,41.0,96,Research showing that a tiny European river bug called the water boatman may be the loudest animal on earth.,What makes water boatman distinctive?,Its size,Its sound,0,3.5267598628997803,5.088038964611754,3.5267598628997803,5.088038964611754,<UNK>,loudest,15
23,41.0,96,Research showing that a tiny European river bug called the water boatman may be the loudest animal on earth.,What makes water boatman distinctive?,Its size,Its sound,0,6.916457176208496,9.978338468636881,6.916457176208496,9.978338468636881,animal,animal,16
23,41.0,96,Research showing that a tiny European river bug called the water boatman may be the loudest animal on earth.,What makes water boatman distinctive?,Its size,Its sound,0,5.4615478515625,7.879348001026991,5.4615478515625,7.879348001026991,on,on,17
23,41.0,96,Research showing that a tiny European river bug called the water boatman may be the loudest animal on earth.,What makes water boatman distinctive?,Its size,Its sound,0,5.261926233768463,7.591354882981302,2.6309631168842316,3.795677441490651,earth..,earth.,18
24,50.0,97,"When the new world was first discovered it was found to be, like the old, well stocked with plants and animals.",Was the old world well stocked with plants and animals?,Yes ,No,1,9.453110694885254,13.637955920485378,9.453110694885254,13.637955920485378,When,When,0
24,50.0,97,"When the new world was first discovered it was found to be, like the old, well stocked with plants and animals.",Was the old world well stocked with plants and animals?,Yes ,No,1,1.1691312789916992,1.6866998983494956,1.1691312789916992,1.6866998983494956,the,the,1
24,50.0,97,"When the new world was first discovered it was found to be, like the old, well stocked with plants and animals.",Was the old world well stocked with plants and animals?,Yes ,No,1,4.871874809265137,7.0286296271586775,4.871874809265137,7.0286296271586775,new,new,2
24,50.0,97,"When the new world was first discovered it was found to be, like the old, well stocked with plants and animals.",Was the old world well stocked with plants and animals?,Yes ,No,1,6.493733882904053,9.36847766971831,6.493733882904053,9.36847766971831,world,world,3
24,50.0,97,"When the new world was first discovered it was found to be, like the old, well stocked with plants and animals.",Was the old world well stocked with plants and animals?,Yes ,No,1,1.6398122310638428,2.365748973744873,1.6398122310638428,2.365748973744873,was,was,4
24,50.0,97,"When the new world was first discovered it was found to be, like the old, well stocked with plants and animals.",Was the old world well stocked with plants and animals?,Yes ,No,1,3.579706907272339,5.164425402957772,3.579706907272339,5.164425402957772,first,first,5
24,50.0,97,"When the new world was first discovered it was found to be, like the old, well stocked with plants and animals.",Was the old world well stocked with plants and animals?,Yes ,No,1,3.9221303462982178,5.658438000324551,3.9221303462982178,5.658438000324551,discovered,discovered,6
24,50.0,97,"When the new world was first discovered it was found to be, like the old, well stocked with plants and animals.",Was the old world well stocked with plants and animals?,Yes ,No,1,5.319197177886963,7.673979390048091,5.319197177886963,7.673979390048091,it,it,7
24,50.0,97,"When the new world was first discovered it was found to be, like the old, well stocked with plants and animals.",Was the old world well stocked with plants and animals?,Yes ,No,1,0.6795334219932556,0.9803594980279772,0.6795334219932556,0.9803594980279772,was,was,8
24,50.0,97,"When the new world was first discovered it was found to be, like the old, well stocked with plants and animals.",Was the old world well stocked with plants and animals?,Yes ,No,1,4.8435773849487305,6.9878050734274675,4.8435773849487305,6.9878050734274675,found,found,9
24,50.0,97,"When the new world was first discovered it was found to be, like the old, well stocked with plants and animals.",Was the old world well stocked with plants and animals?,Yes ,No,1,2.051891326904297,2.9602534417679043,2.051891326904297,2.9602534417679043,to,to,10
24,50.0,97,"When the new world was first discovered it was found to be, like the old, well stocked with plants and animals.",Was the old world well stocked with plants and animals?,Yes ,No,1,6.8273608684539795,9.849799667277923,3.4136804342269897,4.924899833638961,"be.,","be,",11
24,50.0,97,"When the new world was first discovered it was found to be, like the old, well stocked with plants and animals.",Was the old world well stocked with plants and animals?,Yes ,No,1,4.6464009284973145,6.703339577524951,4.6464009284973145,6.703339577524951,like,like,12
24,50.0,97,"When the new world was first discovered it was found to be, like the old, well stocked with plants and animals.",Was the old world well stocked with plants and animals?,Yes ,No,1,1.7223931550979614,2.4848880633209243,1.7223931550979614,2.4848880633209243,the,the,13
24,50.0,97,"When the new world was first discovered it was found to be, like the old, well stocked with plants and animals.",Was the old world well stocked with plants and animals?,Yes ,No,1,7.316671848297119,10.555726191350141,3.6583359241485596,5.2778630956750705,"old.,","old,",14
24,50.0,97,"When the new world was first discovered it was found to be, like the old, well stocked with plants and animals.",Was the old world well stocked with plants and animals?,Yes ,No,1,5.480716705322266,7.907002811285731,5.480716705322266,7.907002811285731,well,well,15
24,50.0,97,"When the new world was first discovered it was found to be, like the old, well stocked with plants and animals.",Was the old world well stocked with plants and animals?,Yes ,No,1,6.9407429695129395,10.013375462201255,6.9407429695129395,10.013375462201255,stocked,stocked,16
24,50.0,97,"When the new world was first discovered it was found to be, like the old, well stocked with plants and animals.",Was the old world well stocked with plants and animals?,Yes ,No,1,2.135281562805176,3.080560121560663,2.135281562805176,3.080560121560663,with,with,17
24,50.0,97,"When the new world was first discovered it was found to be, like the old, well stocked with plants and animals.",Was the old world well stocked with plants and animals?,Yes ,No,1,6.394057750701904,9.224675408095278,6.394057750701904,9.224675408095278,plants,plants,18
24,50.0,97,"When the new world was first discovered it was found to be, like the old, well stocked with plants and animals.",Was the old world well stocked with plants and animals?,Yes ,No,1,1.8108980655670166,2.6125736587489516,1.8108980655670166,2.6125736587489516,and,and,19
24,50.0,97,"When the new world was first discovered it was found to be, like the old, well stocked with plants and animals.",Was the old world well stocked with plants and animals?,Yes ,No,1,1.7616341710090637,2.541500882375316,0.8808170855045319,1.270750441187658,animals..,animals.,20
25,40.0,98,Police in Georgia have shut down a lemonade stand run by three girls trying to save up for a trip to a water park.,What was sold at the stand that was shut-down?,Lemonade,Fruit,1,10.944877624511719,15.790120672019635,10.944877624511719,15.790120672019635,Police,Police,0
25,40.0,98,Police in Georgia have shut down a lemonade stand run by three girls trying to save up for a trip to a water park.,What was sold at the stand that was shut-down?,Lemonade,Fruit,1,4.515267372131348,6.514153846061637,4.515267372131348,6.514153846061637,in,in,1
25,40.0,98,Police in Georgia have shut down a lemonade stand run by three girls trying to save up for a trip to a water park.,What was sold at the stand that was shut-down?,Lemonade,Fruit,1,7.578800678253174,10.933898154401767,7.578800678253174,10.933898154401767,Georgia,Georgia,2
25,40.0,98,Police in Georgia have shut down a lemonade stand run by three girls trying to save up for a trip to a water park.,What was sold at the stand that was shut-down?,Lemonade,Fruit,1,6.899147033691406,9.953365211870395,6.899147033691406,9.953365211870395,have,have,3
