,item,condition,disambPositionAmb,disambPositionUnamb,ambiguity,Sentence,disambPosition_0idx,sum_surprisal,sum_surprisal_base2,mean_surprisal,mean_surprisal_base2,token,word,word_pos
70,24,NPZ_UAMB,8,8,ambiguous,When the apprentice baker worked the oven produced smaller cakes because he lacked experience.,7,1.1691312789916992,1.6866998983494956,1.1691312789916992,1.6866998983494956,the,the,1
70,24,NPZ_UAMB,8,8,ambiguous,When the apprentice baker worked the oven produced smaller cakes because he lacked experience.,7,10.734085083007812,15.486011317735569,10.734085083007812,15.486011317735569,apprentice,apprentice,2
70,24,NPZ_UAMB,8,8,ambiguous,When the apprentice baker worked the oven produced smaller cakes because he lacked experience.,7,9.718308448791504,14.020555404900819,9.718308448791504,14.020555404900819,baker,baker,3
70,24,NPZ_UAMB,8,8,ambiguous,When the apprentice baker worked the oven produced smaller cakes because he lacked experience.,7,7.942576885223389,11.458716284191093,7.942576885223389,11.458716284191093,worked,worked,4
70,24,NPZ_UAMB,8,8,ambiguous,When the apprentice baker worked the oven produced smaller cakes because he lacked experience.,7,3.9243664741516113,5.661664050889437,3.9243664741516113,5.661664050889437,the,the,5
70,24,NPZ_UAMB,8,8,ambiguous,When the apprentice baker worked the oven produced smaller cakes because he lacked experience.,7,7.590367317199707,10.950585287049684,7.590367317199707,10.950585287049684,oven,oven,6
70,24,NPZ_UAMB,8,8,ambiguous,When the apprentice baker worked the oven produced smaller cakes because he lacked experience.,7,9.544254302978516,13.769448351890254,9.544254302978516,13.769448351890254,produced,produced,7
70,24,NPZ_UAMB,8,8,ambiguous,When the apprentice baker worked the oven produced smaller cakes because he lacked experience.,7,9.391725540161133,13.549395862180688,9.391725540161133,13.549395862180688,smaller,smaller,8
70,24,NPZ_UAMB,8,8,ambiguous,When the apprentice baker worked the oven produced smaller cakes because he lacked experience.,7,5.51628303527832,7.958314179135952,5.51628303527832,7.958314179135952,cakes,cakes,9
70,24,NPZ_UAMB,8,8,ambiguous,When the apprentice baker worked the oven produced smaller cakes because he lacked experience.,7,5.955448150634766,8.591895513192124,5.955448150634766,8.591895513192124,because,because,10
70,24,NPZ_UAMB,8,8,ambiguous,When the apprentice baker worked the oven produced smaller cakes because he lacked experience.,7,2.4716742038726807,3.565872116620293,2.4716742038726807,3.565872116620293,he,he,11
70,24,NPZ_UAMB,8,8,ambiguous,When the apprentice baker worked the oven produced smaller cakes because he lacked experience.,7,5.906678199768066,8.521535346932339,5.906678199768066,8.521535346932339,lacked,lacked,12
70,24,NPZ_UAMB,8,8,ambiguous,When the apprentice baker worked the oven produced smaller cakes because he lacked experience.,7,9.005114197731018,12.991633595705336,4.502557098865509,6.495816797852668,experience..,experience.,13
71,24,MVRR_UAMB,7,9,ambiguous,The apprentice baker assigned the oven produced smaller cakes because he lacked experience.,6,5.106276512145996,7.366799801480822,5.106276512145996,7.366799801480822,The,The,0
71,24,MVRR_UAMB,7,9,ambiguous,The apprentice baker assigned the oven produced smaller cakes because he lacked experience.,6,12.73958683013916,18.379338742816117,12.73958683013916,18.379338742816117,apprentice,apprentice,1
71,24,MVRR_UAMB,7,9,ambiguous,The apprentice baker assigned the oven produced smaller cakes because he lacked experience.,6,9.144941329956055,13.193361505948122,9.144941329956055,13.193361505948122,baker,baker,2
71,24,MVRR_UAMB,7,9,ambiguous,The apprentice baker assigned the oven produced smaller cakes because he lacked experience.,6,10.295546531677246,14.85333392449233,10.295546531677246,14.85333392449233,assigned,assigned,3
71,24,MVRR_UAMB,7,9,ambiguous,The apprentice baker assigned the oven produced smaller cakes because he lacked experience.,6,1.6260048151016235,2.345829083208688,1.6260048151016235,2.345829083208688,the,the,4
71,24,MVRR_UAMB,7,9,ambiguous,The apprentice baker assigned the oven produced smaller cakes because he lacked experience.,6,10.175085067749023,14.67954476786486,10.175085067749023,14.67954476786486,oven,oven,5
71,24,MVRR_UAMB,7,9,ambiguous,The apprentice baker assigned the oven produced smaller cakes because he lacked experience.,6,9.923882484436035,14.317136046660714,9.923882484436035,14.317136046660714,produced,produced,6
71,24,MVRR_UAMB,7,9,ambiguous,The apprentice baker assigned the oven produced smaller cakes because he lacked experience.,6,10.537834167480469,15.202881095134352,10.537834167480469,15.202881095134352,smaller,smaller,7
71,24,MVRR_UAMB,7,9,ambiguous,The apprentice baker assigned the oven produced smaller cakes because he lacked experience.,6,5.842594146728516,8.429081601412115,5.842594146728516,8.429081601412115,cakes,cakes,8
71,24,MVRR_UAMB,7,9,ambiguous,The apprentice baker assigned the oven produced smaller cakes because he lacked experience.,6,5.435450553894043,7.841697559100106,5.435450553894043,7.841697559100106,because,because,9
71,24,MVRR_UAMB,7,9,ambiguous,The apprentice baker assigned the oven produced smaller cakes because he lacked experience.,6,3.211578369140625,4.6333281865854445,3.211578369140625,4.6333281865854445,he,he,10
71,24,MVRR_UAMB,7,9,ambiguous,The apprentice baker assigned the oven produced smaller cakes because he lacked experience.,6,5.966236114501953,8.607459255164606,5.966236114501953,8.607459255164606,lacked,lacked,11
71,24,MVRR_UAMB,7,9,ambiguous,The apprentice baker assigned the oven produced smaller cakes because he lacked experience.,6,9.122723937034607,13.161308583358867,4.5613619685173035,6.5806542916794335,experience..,experience.,12
72,1,NPS_UAMB,6,7,unambiguous,The suspect showed that the file deserved further investigation during the murder trial.,6,5.106276512145996,7.366799801480822,5.106276512145996,7.366799801480822,The,The,0
72,1,NPS_UAMB,6,7,unambiguous,The suspect showed that the file deserved further investigation during the murder trial.,6,13.29647445678711,19.182757760113535,13.29647445678711,19.182757760113535,suspect,suspect,1
72,1,NPS_UAMB,6,7,unambiguous,The suspect showed that the file deserved further investigation during the murder trial.,6,7.721066474914551,11.139144313733253,7.721066474914551,11.139144313733253,showed,showed,2
72,1,NPS_UAMB,6,7,unambiguous,The suspect showed that the file deserved further investigation during the murder trial.,6,1.2920013666152954,1.8639639644376502,1.2920013666152954,1.8639639644376502,that,that,3
72,1,NPS_UAMB,6,7,unambiguous,The suspect showed that the file deserved further investigation during the murder trial.,6,1.0094174146652222,1.4562814983244745,1.0094174146652222,1.4562814983244745,the,the,4
72,1,NPS_UAMB,6,7,unambiguous,The suspect showed that the file deserved further investigation during the murder trial.,6,9.079896926879883,13.099522268192546,9.079896926879883,13.099522268192546,file,file,5
72,1,NPS_UAMB,6,7,unambiguous,The suspect showed that the file deserved further investigation during the murder trial.,6,12.379035949707031,17.859173775628534,12.379035949707031,17.859173775628534,deserved,deserved,6
72,1,NPS_UAMB,6,7,unambiguous,The suspect showed that the file deserved further investigation during the murder trial.,6,6.588078022003174,9.50458749133355,6.588078022003174,9.50458749133355,further,further,7
72,1,NPS_UAMB,6,7,unambiguous,The suspect showed that the file deserved further investigation during the murder trial.,6,4.083946704864502,5.891889658362841,4.083946704864502,5.891889658362841,investigation,investigation,8
72,1,NPS_UAMB,6,7,unambiguous,The suspect showed that the file deserved further investigation during the murder trial.,6,6.330861568450928,9.13350258935868,6.330861568450928,9.13350258935868,during,during,9
72,1,NPS_UAMB,6,7,unambiguous,The suspect showed that the file deserved further investigation during the murder trial.,6,0.5065991878509521,0.7308681360309451,0.5065991878509521,0.7308681360309451,the,the,10
72,1,NPS_UAMB,6,7,unambiguous,The suspect showed that the file deserved further investigation during the murder trial.,6,6.5822882652282715,9.496234637946445,6.5822882652282715,9.496234637946445,murder,murder,11
72,1,NPS_UAMB,6,7,unambiguous,The suspect showed that the file deserved further investigation during the murder trial.,6,5.148109555244446,7.427152125304249,2.574054777622223,3.7135760626521246,trial..,trial.,12
73,1,NPZ_UAMB,7,7,unambiguous,"Because the suspect changed, the file deserved further investigation during the jury discussions.",6,10.68947696685791,15.421655409782705,10.68947696685791,15.421655409782705,Because,Because,0
73,1,NPZ_UAMB,7,7,unambiguous,"Because the suspect changed, the file deserved further investigation during the jury discussions.",6,2.0308492183685303,2.9298960961335063,2.0308492183685303,2.9298960961335063,the,the,1
73,1,NPZ_UAMB,7,7,unambiguous,"Because the suspect changed, the file deserved further investigation during the jury discussions.",6,10.583465576171875,15.26871330216222,10.583465576171875,15.26871330216222,suspect,suspect,2
73,1,NPZ_UAMB,7,7,unambiguous,"Because the suspect changed, the file deserved further investigation during the jury discussions.",6,13.66137409210205,19.709196654404593,6.830687046051025,9.854598327202297,"changed.,","changed,",3
73,1,NPZ_UAMB,7,7,unambiguous,"Because the suspect changed, the file deserved further investigation during the jury discussions.",6,1.3916209936141968,2.0076847062841736,1.3916209936141968,2.0076847062841736,the,the,4
73,1,NPZ_UAMB,7,7,unambiguous,"Because the suspect changed, the file deserved further investigation during the jury discussions.",6,8.59899616241455,12.4057291201387,8.59899616241455,12.4057291201387,file,file,5
73,1,NPZ_UAMB,7,7,unambiguous,"Because the suspect changed, the file deserved further investigation during the jury discussions.",6,14.638555526733398,21.118971464196,14.638555526733398,21.118971464196,deserved,deserved,6
73,1,NPZ_UAMB,7,7,unambiguous,"Because the suspect changed, the file deserved further investigation during the jury discussions.",6,5.674924373626709,8.18718525125116,5.674924373626709,8.18718525125116,further,further,7
73,1,NPZ_UAMB,7,7,unambiguous,"Because the suspect changed, the file deserved further investigation during the jury discussions.",6,3.231414318084717,4.6619454117584125,3.231414318084717,4.6619454117584125,investigation,investigation,8
73,1,NPZ_UAMB,7,7,unambiguous,"Because the suspect changed, the file deserved further investigation during the jury discussions.",6,6.9852166175842285,10.077537373723946,6.9852166175842285,10.077537373723946,during,during,9
73,1,NPZ_UAMB,7,7,unambiguous,"Because the suspect changed, the file deserved further investigation during the jury discussions.",6,0.5132628083229065,0.7404817082401998,0.5132628083229065,0.7404817082401998,the,the,10
73,1,NPZ_UAMB,7,7,unambiguous,"Because the suspect changed, the file deserved further investigation during the jury discussions.",6,8.364638328552246,12.067622235432074,8.364638328552246,12.067622235432074,jury,jury,11
73,1,NPZ_UAMB,7,7,unambiguous,"Because the suspect changed, the file deserved further investigation during the jury discussions.",6,9.762317419052124,14.084046928050444,4.881158709526062,7.042023464025222,discussions..,discussions.,12
74,1,MVRR_UAMB,6,8,unambiguous,The suspect who was sent the file deserved further investigation given the new evidence.,7,5.106276512145996,7.366799801480822,5.106276512145996,7.366799801480822,The,The,0
74,1,MVRR_UAMB,6,8,unambiguous,The suspect who was sent the file deserved further investigation given the new evidence.,7,13.29647445678711,19.182757760113535,13.29647445678711,19.182757760113535,suspect,suspect,1
74,1,MVRR_UAMB,6,8,unambiguous,The suspect who was sent the file deserved further investigation given the new evidence.,7,3.9777917861938477,5.738740483630716,3.9777917861938477,5.738740483630716,who,who,2
74,1,MVRR_UAMB,6,8,unambiguous,The suspect who was sent the file deserved further investigation given the new evidence.,7,2.0071182250976562,2.8956595098262468,2.0071182250976562,2.8956595098262468,was,was,3
74,1,MVRR_UAMB,6,8,unambiguous,The suspect who was sent the file deserved further investigation given the new evidence.,7,5.450604438781738,7.863559993677786,5.450604438781738,7.863559993677786,sent,sent,4
74,1,MVRR_UAMB,6,8,unambiguous,The suspect who was sent the file deserved further investigation given the new evidence.,7,5.062511444091797,7.30366015483486,5.062511444091797,7.30366015483486,the,the,5
74,1,MVRR_UAMB,6,8,unambiguous,The suspect who was sent the file deserved further investigation given the new evidence.,7,7.931634426116943,11.442929652703095,7.931634426116943,11.442929652703095,file,file,6
74,1,MVRR_UAMB,6,8,unambiguous,The suspect who was sent the file deserved further investigation given the new evidence.,7,15.260153770446777,22.015748167826583,15.260153770446777,22.015748167826583,deserved,deserved,7
74,1,MVRR_UAMB,6,8,unambiguous,The suspect who was sent the file deserved further investigation given the new evidence.,7,6.2579569816589355,9.028323503535812,6.2579569816589355,9.028323503535812,further,further,8
74,1,MVRR_UAMB,6,8,unambiguous,The suspect who was sent the file deserved further investigation given the new evidence.,7,3.564206123352051,5.142062498866081,3.564206123352051,5.142062498866081,investigation,investigation,9
74,1,MVRR_UAMB,6,8,unambiguous,The suspect who was sent the file deserved further investigation given the new evidence.,7,9.968981742858887,14.38220052313513,9.968981742858887,14.38220052313513,given,given,10
74,1,MVRR_UAMB,6,8,unambiguous,The suspect who was sent the file deserved further investigation given the new evidence.,7,1.4186712503433228,2.046709977522057,1.4186712503433228,2.046709977522057,the,the,11
74,1,MVRR_UAMB,6,8,unambiguous,The suspect who was sent the file deserved further investigation given the new evidence.,7,5.646875381469727,8.146719109364348,5.646875381469727,8.146719109364348,new,new,12
74,1,MVRR_UAMB,6,8,unambiguous,The suspect who was sent the file deserved further investigation given the new evidence.,7,3.6854259371757507,5.3169457231270165,1.8427129685878754,2.6584728615635083,evidence..,evidence.,13
75,2,NPS_UAMB,7,8,unambiguous,The corrupt politician mentioned that the bill received unwelcome attention from southern voters.,7,5.106276512145996,7.366799801480822,5.106276512145996,7.366799801480822,The,The,0
75,2,NPS_UAMB,7,8,unambiguous,The corrupt politician mentioned that the bill received unwelcome attention from southern voters.,7,12.566213607788086,18.129214054707283,12.566213607788086,18.129214054707283,corrupt,corrupt,1
75,2,NPS_UAMB,7,8,unambiguous,The corrupt politician mentioned that the bill received unwelcome attention from southern voters.,7,5.282764911651611,7.621418740222003,5.282764911651611,7.621418740222003,politician,politician,2
75,2,NPS_UAMB,7,8,unambiguous,The corrupt politician mentioned that the bill received unwelcome attention from southern voters.,7,10.737543106079102,15.491000190471796,10.737543106079102,15.491000190471796,mentioned,mentioned,3
75,2,NPS_UAMB,7,8,unambiguous,The corrupt politician mentioned that the bill received unwelcome attention from southern voters.,7,2.785503387451172,4.018631923455215,2.785503387451172,4.018631923455215,that,that,4
75,2,NPS_UAMB,7,8,unambiguous,The corrupt politician mentioned that the bill received unwelcome attention from southern voters.,7,1.3875387907028198,2.0017953323880278,1.3875387907028198,2.0017953323880278,the,the,5
75,2,NPS_UAMB,7,8,unambiguous,The corrupt politician mentioned that the bill received unwelcome attention from southern voters.,7,7.232251167297363,10.433932893523323,7.232251167297363,10.433932893523323,bill,bill,6
75,2,NPS_UAMB,7,8,unambiguous,The corrupt politician mentioned that the bill received unwelcome attention from southern voters.,7,6.384819984436035,9.211348128514617,6.384819984436035,9.211348128514617,received,received,7
75,2,NPS_UAMB,7,8,unambiguous,The corrupt politician mentioned that the bill received unwelcome attention from southern voters.,7,10.21448802947998,14.736391225350449,10.21448802947998,14.736391225350449,unwelcome,unwelcome,8
75,2,NPS_UAMB,7,8,unambiguous,The corrupt politician mentioned that the bill received unwelcome attention from southern voters.,7,0.6841444969177246,0.9870118729546761,0.6841444969177246,0.9870118729546761,attention,attention,9
75,2,NPS_UAMB,7,8,unambiguous,The corrupt politician mentioned that the bill received unwelcome attention from southern voters.,7,2.383495807647705,3.4386575816729787,2.383495807647705,3.4386575816729787,from,from,10
75,2,NPS_UAMB,7,8,unambiguous,The corrupt politician mentioned that the bill received unwelcome attention from southern voters.,7,9.53969669342041,13.762873111182468,9.53969669342041,13.762873111182468,southern,southern,11
75,2,NPS_UAMB,7,8,unambiguous,The corrupt politician mentioned that the bill received unwelcome attention from southern voters.,7,6.001286149024963,8.658025766153939,3.0006430745124817,4.329012883076969,voters..,voters.,12
76,2,NPZ_UAMB,8,8,unambiguous,"After the corrupt politician signed, the bill received unwelcome attention from southern voters.",7,9.242095947265625,13.333525990540105,9.242095947265625,13.333525990540105,After,After,0
76,2,NPZ_UAMB,8,8,unambiguous,"After the corrupt politician signed, the bill received unwelcome attention from southern voters.",7,1.1599382162094116,1.6734371122629084,1.1599382162094116,1.6734371122629084,the,the,1
76,2,NPZ_UAMB,8,8,unambiguous,"After the corrupt politician signed, the bill received unwelcome attention from southern voters.",7,11.908491134643555,17.180321104420443,11.908491134643555,17.180321104420443,corrupt,corrupt,2
76,2,NPZ_UAMB,8,8,unambiguous,"After the corrupt politician signed, the bill received unwelcome attention from southern voters.",7,6.720901966094971,9.6962119367861,6.720901966094971,9.6962119367861,politician,politician,3
76,2,NPZ_UAMB,8,8,unambiguous,"After the corrupt politician signed, the bill received unwelcome attention from southern voters.",7,12.390352249145508,17.875499744709636,6.195176124572754,8.937749872354818,"signed.,","signed,",4
76,2,NPZ_UAMB,8,8,unambiguous,"After the corrupt politician signed, the bill received unwelcome attention from southern voters.",7,1.4724714756011963,2.1243272957003003,1.4724714756011963,2.1243272957003003,the,the,5
76,2,NPZ_UAMB,8,8,unambiguous,"After the corrupt politician signed, the bill received unwelcome attention from southern voters.",7,6.268572807312012,9.043638902560447,6.268572807312012,9.043638902560447,bill,bill,6
76,2,NPZ_UAMB,8,8,unambiguous,"After the corrupt politician signed, the bill received unwelcome attention from southern voters.",7,5.283310890197754,7.6222064207629545,5.283310890197754,7.6222064207629545,received,received,7
76,2,NPZ_UAMB,8,8,unambiguous,"After the corrupt politician signed, the bill received unwelcome attention from southern voters.",7,11.690589904785156,16.865956080700123,11.690589904785156,16.865956080700123,unwelcome,unwelcome,8
76,2,NPZ_UAMB,8,8,unambiguous,"After the corrupt politician signed, the bill received unwelcome attention from southern voters.",7,0.5183662176132202,0.7478443715149621,0.5183662176132202,0.7478443715149621,attention,attention,9
76,2,NPZ_UAMB,8,8,unambiguous,"After the corrupt politician signed, the bill received unwelcome attention from southern voters.",7,2.387586832046509,3.4445596822852886,2.387586832046509,3.4445596822852886,from,from,10
76,2,NPZ_UAMB,8,8,unambiguous,"After the corrupt politician signed, the bill received unwelcome attention from southern voters.",7,9.894856452941895,14.275260334967431,9.894856452941895,14.275260334967431,southern,southern,11
76,2,NPZ_UAMB,8,8,unambiguous,"After the corrupt politician signed, the bill received unwelcome attention from southern voters.",7,5.856695234775543,8.449425171208699,2.9283476173877716,4.224712585604349,voters..,voters.,12
77,2,MVRR_UAMB,7,9,unambiguous,The corrupt politician who was handed the bill received unwelcome attention from southern voters.,8,5.106276512145996,7.366799801480822,5.106276512145996,7.366799801480822,The,The,0
77,2,MVRR_UAMB,7,9,unambiguous,The corrupt politician who was handed the bill received unwelcome attention from southern voters.,8,12.566213607788086,18.129214054707283,12.566213607788086,18.129214054707283,corrupt,corrupt,1
77,2,MVRR_UAMB,7,9,unambiguous,The corrupt politician who was handed the bill received unwelcome attention from southern voters.,8,5.282763481140137,7.621416676430193,5.282763481140137,7.621416676430193,politician,politician,2
77,2,MVRR_UAMB,7,9,unambiguous,The corrupt politician who was handed the bill received unwelcome attention from southern voters.,8,5.102369785308838,7.361163586046746,5.102369785308838,7.361163586046746,who,who,3
77,2,MVRR_UAMB,7,9,unambiguous,The corrupt politician who was handed the bill received unwelcome attention from southern voters.,8,2.115973949432373,3.052705123496319,2.115973949432373,3.052705123496319,was,was,4
77,2,MVRR_UAMB,7,9,unambiguous,The corrupt politician who was handed the bill received unwelcome attention from southern voters.,8,9.193788528442383,13.263833116965667,9.193788528442383,13.263833116965667,handed,handed,5
77,2,MVRR_UAMB,7,9,unambiguous,The corrupt politician who was handed the bill received unwelcome attention from southern voters.,8,2.4940385818481445,3.5981370938180612,2.4940385818481445,3.5981370938180612,the,the,6
77,2,MVRR_UAMB,7,9,unambiguous,The corrupt politician who was handed the bill received unwelcome attention from southern voters.,8,6.685417652130127,9.645018892999671,6.685417652130127,9.645018892999671,bill,bill,7
77,2,MVRR_UAMB,7,9,unambiguous,The corrupt politician who was handed the bill received unwelcome attention from southern voters.,8,8.582442283630371,12.381846921309288,8.582442283630371,12.381846921309288,received,received,8
77,2,MVRR_UAMB,7,9,unambiguous,The corrupt politician who was handed the bill received unwelcome attention from southern voters.,8,10.253942489624023,14.79331197934121,10.253942489624023,14.79331197934121,unwelcome,unwelcome,9
77,2,MVRR_UAMB,7,9,unambiguous,The corrupt politician who was handed the bill received unwelcome attention from southern voters.,8,0.3974142074584961,0.5733475062791901,0.3974142074584961,0.5733475062791901,attention,attention,10
77,2,MVRR_UAMB,7,9,unambiguous,The corrupt politician who was handed the bill received unwelcome attention from southern voters.,8,2.1800365447998047,3.145127912139389,2.1800365447998047,3.145127912139389,from,from,11
77,2,MVRR_UAMB,7,9,unambiguous,The corrupt politician who was handed the bill received unwelcome attention from southern voters.,8,10.142388343811035,14.632373366386208,10.142388343811035,14.632373366386208,southern,southern,12
77,2,MVRR_UAMB,7,9,unambiguous,The corrupt politician who was handed the bill received unwelcome attention from southern voters.,8,6.6160629987716675,9.54496127853685,3.3080314993858337,4.772480639268425,voters..,voters.,13
78,3,NPS_UAMB,6,7,unambiguous,The woman maintained that the mail disappeared mysteriously from her front porch.,6,5.106276512145996,7.366799801480822,5.106276512145996,7.366799801480822,The,The,0
78,3,NPS_UAMB,6,7,unambiguous,The woman maintained that the mail disappeared mysteriously from her front porch.,6,10.144596099853516,14.635558485080187,10.144596099853516,14.635558485080187,woman,woman,1
78,3,NPS_UAMB,6,7,unambiguous,The woman maintained that the mail disappeared mysteriously from her front porch.,6,10.078760147094727,14.540577282522882,10.078760147094727,14.540577282522882,maintained,maintained,2
78,3,NPS_UAMB,6,7,unambiguous,The woman maintained that the mail disappeared mysteriously from her front porch.,6,3.004634380340576,4.334771120201833,3.004634380340576,4.334771120201833,that,that,3
78,3,NPS_UAMB,6,7,unambiguous,The woman maintained that the mail disappeared mysteriously from her front porch.,6,1.3214343786239624,1.9064268249009795,1.3214343786239624,1.9064268249009795,the,the,4
78,3,NPS_UAMB,6,7,unambiguous,The woman maintained that the mail disappeared mysteriously from her front porch.,6,10.061257362365723,14.515326101792601,10.061257362365723,14.515326101792601,mail,mail,5
78,3,NPS_UAMB,6,7,unambiguous,The woman maintained that the mail disappeared mysteriously from her front porch.,6,9.242277145385742,13.333787404169415,9.242277145385742,13.333787404169415,disappeared,disappeared,6
78,3,NPS_UAMB,6,7,unambiguous,The woman maintained that the mail disappeared mysteriously from her front porch.,6,10.409963607788086,15.018402872790455,10.409963607788086,15.018402872790455,mysteriously,mysteriously,7
78,3,NPS_UAMB,6,7,unambiguous,The woman maintained that the mail disappeared mysteriously from her front porch.,6,1.263999342918396,1.8235655837152782,1.263999342918396,1.8235655837152782,from,from,8
78,3,NPS_UAMB,6,7,unambiguous,The woman maintained that the mail disappeared mysteriously from her front porch.,6,2.9156405925750732,4.206380223922617,2.9156405925750732,4.206380223922617,her,her,9
78,3,NPS_UAMB,6,7,unambiguous,The woman maintained that the mail disappeared mysteriously from her front porch.,6,7.503121852874756,10.82471668832802,7.503121852874756,10.82471668832802,front,front,10
78,3,NPS_UAMB,6,7,unambiguous,The woman maintained that the mail disappeared mysteriously from her front porch.,6,5.38800323009491,7.773245540351643,2.694001615047455,3.8866227701758214,porch..,porch.,11
79,3,NPZ_UAMB,7,7,unambiguous,"After the woman moved, the mail disappeared mysteriously from the delivery system.",6,9.242096900939941,13.333527366401311,9.242096900939941,13.333527366401311,After,After,0
79,3,NPZ_UAMB,7,7,unambiguous,"After the woman moved, the mail disappeared mysteriously from the delivery system.",6,1.1599382162094116,1.6734371122629084,1.1599382162094116,1.6734371122629084,the,the,1
79,3,NPZ_UAMB,7,7,unambiguous,"After the woman moved, the mail disappeared mysteriously from the delivery system.",6,10.473236083984375,15.109685760423606,10.473236083984375,15.109685760423606,woman,woman,2
79,3,NPZ_UAMB,7,7,unambiguous,"After the woman moved, the mail disappeared mysteriously from the delivery system.",6,11.05923318862915,15.955100877269913,5.529616594314575,7.977550438634957,"moved.,","moved,",3
79,3,NPZ_UAMB,7,7,unambiguous,"After the woman moved, the mail disappeared mysteriously from the delivery system.",6,1.7445659637451172,2.516876664398756,1.7445659637451172,2.516876664398756,the,the,4
79,3,NPZ_UAMB,7,7,unambiguous,"After the woman moved, the mail disappeared mysteriously from the delivery system.",6,9.405564308166504,13.56936098415405,9.405564308166504,13.56936098415405,mail,mail,5
79,3,NPZ_UAMB,7,7,unambiguous,"After the woman moved, the mail disappeared mysteriously from the delivery system.",6,7.79738712310791,11.249251734399243,7.79738712310791,11.249251734399243,disappeared,disappeared,6
79,3,NPZ_UAMB,7,7,unambiguous,"After the woman moved, the mail disappeared mysteriously from the delivery system.",6,9.391060829162598,13.548436886919477,9.391060829162598,13.548436886919477,mysteriously,mysteriously,7
79,3,NPZ_UAMB,7,7,unambiguous,"After the woman moved, the mail disappeared mysteriously from the delivery system.",6,1.7116777896881104,2.469429058782819,1.7116777896881104,2.469429058782819,from,from,8
79,3,NPZ_UAMB,7,7,unambiguous,"After the woman moved, the mail disappeared mysteriously from the delivery system.",6,0.3419019877910614,0.49326030225624323,0.3419019877910614,0.49326030225624323,the,the,9
79,3,NPZ_UAMB,7,7,unambiguous,"After the woman moved, the mail disappeared mysteriously from the delivery system.",6,10.159055709838867,14.656419292699242,10.159055709838867,14.656419292699242,delivery,delivery,10
79,3,NPZ_UAMB,7,7,unambiguous,"After the woman moved, the mail disappeared mysteriously from the delivery system.",6,6.373854875564575,9.195528820322954,3.1869274377822876,4.597764410161477,system..,system.,11
80,3,MVRR_UAMB,6,8,unambiguous,The woman who was brought the mail disappeared mysteriously after reading the bad news in it.,7,5.106276512145996,7.366799801480822,5.106276512145996,7.366799801480822,The,The,0
80,3,MVRR_UAMB,6,8,unambiguous,The woman who was brought the mail disappeared mysteriously after reading the bad news in it.,7,10.144596099853516,14.635558485080187,10.144596099853516,14.635558485080187,woman,woman,1
80,3,MVRR_UAMB,6,8,unambiguous,The woman who was brought the mail disappeared mysteriously after reading the bad news in it.,7,2.686321496963501,3.8755427019026594,2.686321496963501,3.8755427019026594,who,who,2
80,3,MVRR_UAMB,6,8,unambiguous,The woman who was brought the mail disappeared mysteriously after reading the bad news in it.,7,2.1587717533111572,3.1144493029131795,2.1587717533111572,3.1144493029131795,was,was,3
80,3,MVRR_UAMB,6,8,unambiguous,The woman who was brought the mail disappeared mysteriously after reading the bad news in it.,7,4.918586730957031,7.0960206849339675,4.918586730957031,7.0960206849339675,brought,brought,4
80,3,MVRR_UAMB,6,8,unambiguous,The woman who was brought the mail disappeared mysteriously after reading the bad news in it.,7,6.312452793121338,9.10694434048184,6.312452793121338,9.10694434048184,the,the,5
80,3,MVRR_UAMB,6,8,unambiguous,The woman who was brought the mail disappeared mysteriously after reading the bad news in it.,7,8.204244613647461,11.836223018349182,8.204244613647461,11.836223018349182,mail,mail,6
80,3,MVRR_UAMB,6,8,unambiguous,The woman who was brought the mail disappeared mysteriously after reading the bad news in it.,7,11.100576400756836,16.014746524380946,11.100576400756836,16.014746524380946,disappeared,disappeared,7
80,3,MVRR_UAMB,6,8,unambiguous,The woman who was brought the mail disappeared mysteriously after reading the bad news in it.,7,10.611534118652344,15.309207649203774,10.611534118652344,15.309207649203774,mysteriously,mysteriously,8
80,3,MVRR_UAMB,6,8,unambiguous,The woman who was brought the mail disappeared mysteriously after reading the bad news in it.,7,5.079622268676758,7.328345856609104,5.079622268676758,7.328345856609104,after,after,9
80,3,MVRR_UAMB,6,8,unambiguous,The woman who was brought the mail disappeared mysteriously after reading the bad news in it.,7,6.059700965881348,8.742300532747082,6.059700965881348,8.742300532747082,reading,reading,10
80,3,MVRR_UAMB,6,8,unambiguous,The woman who was brought the mail disappeared mysteriously after reading the bad news in it.,7,1.0885708332061768,1.5704757427229181,1.0885708332061768,1.5704757427229181,the,the,11
80,3,MVRR_UAMB,6,8,unambiguous,The woman who was brought the mail disappeared mysteriously after reading the bad news in it.,7,9.749557495117188,14.06563824906739,9.749557495117188,14.06563824906739,bad,bad,12
80,3,MVRR_UAMB,6,8,unambiguous,The woman who was brought the mail disappeared mysteriously after reading the bad news in it.,7,0.3710674047470093,0.535337104664048,0.3710674047470093,0.535337104664048,news,news,13
80,3,MVRR_UAMB,6,8,unambiguous,The woman who was brought the mail disappeared mysteriously after reading the bad news in it.,7,3.2220795154571533,4.648478138299949,3.2220795154571533,4.648478138299949,in,in,14
80,3,MVRR_UAMB,6,8,unambiguous,The woman who was brought the mail disappeared mysteriously after reading the bad news in it.,7,7.312997221946716,10.550424826137295,3.656498610973358,5.2752124130686475,it..,it.,15
