,Corresponding NP/Z item,Main clause subject number,Condition,disambPosition,Sentence,Question,Option1,Option0,Correct answer,Question target,disambPosition_0idx,sum_surprisal,mean_surprisal,token,word,word_pos
21,15,singular,AGREE,7,"Whenever the reporter moves, the camera requires constant adjustment from the director.",Does the director move the camera?,Yes,No,1,Ambiguity (correct),7,2.0482654571533203,2.0482654571533203,the,the,4
21,15,singular,AGREE,7,"Whenever the reporter moves, the camera requires constant adjustment from the director.",Does the director move the camera?,Yes,No,1,Ambiguity (correct),7,5.77459716796875,5.77459716796875,camera,camera,5
21,15,singular,AGREE,7,"Whenever the reporter moves, the camera requires constant adjustment from the director.",Does the director move the camera?,Yes,No,1,Ambiguity (correct),7,8.63111686706543,8.63111686706543,requires,requires,6
21,15,singular,AGREE,7,"Whenever the reporter moves, the camera requires constant adjustment from the director.",Does the director move the camera?,Yes,No,1,Ambiguity (correct),7,7.749631881713867,7.749631881713867,constant,constant,7
21,15,singular,AGREE,7,"Whenever the reporter moves, the camera requires constant adjustment from the director.",Does the director move the camera?,Yes,No,1,Ambiguity (correct),7,6.618748664855957,6.618748664855957,adjustment,adjustment,8
21,15,singular,AGREE,7,"Whenever the reporter moves, the camera requires constant adjustment from the director.",Does the director move the camera?,Yes,No,1,Ambiguity (correct),7,4.292886257171631,4.292886257171631,from,from,9
21,15,singular,AGREE,7,"Whenever the reporter moves, the camera requires constant adjustment from the director.",Does the director move the camera?,Yes,No,1,Ambiguity (correct),7,0.4530804753303528,0.4530804753303528,the,the,10
22,16,plural,UNAGREE,7,"Unless the dog attacks, the cats remains relatively tranquil throughout the day.",Do the cats usually remain calm?,Yes,No,1,Main clause,7,-1,-1,Unless,Unless,0
22,16,plural,UNAGREE,7,"Unless the dog attacks, the cats remains relatively tranquil throughout the day.",Do the cats usually remain calm?,Yes,No,1,Main clause,7,1.6499699354171753,1.6499699354171753,the,the,1
22,16,plural,UNAGREE,7,"Unless the dog attacks, the cats remains relatively tranquil throughout the day.",Do the cats usually remain calm?,Yes,No,1,Main clause,7,8.621319770812988,8.621319770812988,dog,dog,2
22,16,plural,UNAGREE,7,"Unless the dog attacks, the cats remains relatively tranquil throughout the day.",Do the cats usually remain calm?,Yes,No,1,Main clause,7,11.51934003829956,5.75967001914978,"attacks.,","attacks,",3
22,16,plural,UNAGREE,7,"Unless the dog attacks, the cats remains relatively tranquil throughout the day.",Do the cats usually remain calm?,Yes,No,1,Main clause,7,2.26407790184021,2.26407790184021,the,the,4
22,16,plural,UNAGREE,7,"Unless the dog attacks, the cats remains relatively tranquil throughout the day.",Do the cats usually remain calm?,Yes,No,1,Main clause,7,6.168736457824707,6.168736457824707,cats,cats,5
22,16,plural,UNAGREE,7,"Unless the dog attacks, the cats remains relatively tranquil throughout the day.",Do the cats usually remain calm?,Yes,No,1,Main clause,7,10.379104614257812,10.379104614257812,remains,remains,6
22,16,plural,UNAGREE,7,"Unless the dog attacks, the cats remains relatively tranquil throughout the day.",Do the cats usually remain calm?,Yes,No,1,Main clause,7,5.920151710510254,5.920151710510254,relatively,relatively,7
22,16,plural,UNAGREE,7,"Unless the dog attacks, the cats remains relatively tranquil throughout the day.",Do the cats usually remain calm?,Yes,No,1,Main clause,7,10.559515953063965,10.559515953063965,tranquil,tranquil,8
22,16,plural,UNAGREE,7,"Unless the dog attacks, the cats remains relatively tranquil throughout the day.",Do the cats usually remain calm?,Yes,No,1,Main clause,7,6.083970546722412,6.083970546722412,throughout,throughout,9
22,16,plural,UNAGREE,7,"Unless the dog attacks, the cats remains relatively tranquil throughout the day.",Do the cats usually remain calm?,Yes,No,1,Main clause,7,0.45717036724090576,0.45717036724090576,the,the,10
23,16,singular,AGREE,7,"Unless the dog attacks, the cat remains relatively tranquil throughout the day.",Does the cat usually remain calm?,Yes,No,1,Main Clause,7,-1,-1,Unless,Unless,0
23,16,singular,AGREE,7,"Unless the dog attacks, the cat remains relatively tranquil throughout the day.",Does the cat usually remain calm?,Yes,No,1,Main Clause,7,1.6499699354171753,1.6499699354171753,the,the,1
23,16,singular,AGREE,7,"Unless the dog attacks, the cat remains relatively tranquil throughout the day.",Does the cat usually remain calm?,Yes,No,1,Main Clause,7,8.621319770812988,8.621319770812988,dog,dog,2
23,16,singular,AGREE,7,"Unless the dog attacks, the cat remains relatively tranquil throughout the day.",Does the cat usually remain calm?,Yes,No,1,Main Clause,7,11.51934003829956,5.75967001914978,"attacks.,","attacks,",3
23,16,singular,AGREE,7,"Unless the dog attacks, the cat remains relatively tranquil throughout the day.",Does the cat usually remain calm?,Yes,No,1,Main Clause,7,2.26407790184021,2.26407790184021,the,the,4
23,16,singular,AGREE,7,"Unless the dog attacks, the cat remains relatively tranquil throughout the day.",Does the cat usually remain calm?,Yes,No,1,Main Clause,7,5.241339683532715,5.241339683532715,cat,cat,5
23,16,singular,AGREE,7,"Unless the dog attacks, the cat remains relatively tranquil throughout the day.",Does the cat usually remain calm?,Yes,No,1,Main Clause,7,6.623607635498047,6.623607635498047,remains,remains,6
23,16,singular,AGREE,7,"Unless the dog attacks, the cat remains relatively tranquil throughout the day.",Does the cat usually remain calm?,Yes,No,1,Main Clause,7,6.611086845397949,6.611086845397949,relatively,relatively,7
23,16,singular,AGREE,7,"Unless the dog attacks, the cat remains relatively tranquil throughout the day.",Does the cat usually remain calm?,Yes,No,1,Main Clause,7,9.827863693237305,9.827863693237305,tranquil,tranquil,8
23,16,singular,AGREE,7,"Unless the dog attacks, the cat remains relatively tranquil throughout the day.",Does the cat usually remain calm?,Yes,No,1,Main Clause,7,6.150951385498047,6.150951385498047,throughout,throughout,9
23,16,singular,AGREE,7,"Unless the dog attacks, the cat remains relatively tranquil throughout the day.",Does the cat usually remain calm?,Yes,No,1,Main Clause,7,0.47932398319244385,0.47932398319244385,the,the,10
24,17,plural,UNAGREE,8,"Until the lead architect leaves, the projects demands immense patience from the engineers.",Has the lead architect left?,Yes,No,0,Subordinate clause,8,-1,-1,Until,Until,0
24,17,plural,UNAGREE,8,"Until the lead architect leaves, the projects demands immense patience from the engineers.",Has the lead architect left?,Yes,No,0,Subordinate clause,8,1.286009669303894,1.286009669303894,the,the,1
24,17,plural,UNAGREE,8,"Until the lead architect leaves, the projects demands immense patience from the engineers.",Has the lead architect left?,Yes,No,0,Subordinate clause,8,10.43939208984375,10.43939208984375,lead,lead,2
24,17,plural,UNAGREE,8,"Until the lead architect leaves, the projects demands immense patience from the engineers.",Has the lead architect left?,Yes,No,0,Subordinate clause,8,9.47761344909668,9.47761344909668,architect,architect,3
24,17,plural,UNAGREE,8,"Until the lead architect leaves, the projects demands immense patience from the engineers.",Has the lead architect left?,Yes,No,0,Subordinate clause,8,13.162389278411865,6.581194639205933,"leaves.,","leaves,",4
24,17,plural,UNAGREE,8,"Until the lead architect leaves, the projects demands immense patience from the engineers.",Has the lead architect left?,Yes,No,0,Subordinate clause,8,1.5532634258270264,1.5532634258270264,the,the,5
24,17,plural,UNAGREE,8,"Until the lead architect leaves, the projects demands immense patience from the engineers.",Has the lead architect left?,Yes,No,0,Subordinate clause,8,9.598320007324219,9.598320007324219,projects,projects,6
24,17,plural,UNAGREE,8,"Until the lead architect leaves, the projects demands immense patience from the engineers.",Has the lead architect left?,Yes,No,0,Subordinate clause,8,11.438319206237793,11.438319206237793,demands,demands,7
24,17,plural,UNAGREE,8,"Until the lead architect leaves, the projects demands immense patience from the engineers.",Has the lead architect left?,Yes,No,0,Subordinate clause,8,8.109179496765137,8.109179496765137,immense,immense,8
24,17,plural,UNAGREE,8,"Until the lead architect leaves, the projects demands immense patience from the engineers.",Has the lead architect left?,Yes,No,0,Subordinate clause,8,8.680046081542969,8.680046081542969,patience,patience,9
24,17,plural,UNAGREE,8,"Until the lead architect leaves, the projects demands immense patience from the engineers.",Has the lead architect left?,Yes,No,0,Subordinate clause,8,4.578512668609619,4.578512668609619,from,from,10
24,17,plural,UNAGREE,8,"Until the lead architect leaves, the projects demands immense patience from the engineers.",Has the lead architect left?,Yes,No,0,Subordinate clause,8,0.8077854514122009,0.8077854514122009,the,the,11
25,17,singular,AGREE,8,"Until the lead architect leaves, the project demands immense patience from the engineers.",Has the lead architect left?,Yes,No,0,Subordinate clause,8,-1,-1,Until,Until,0
25,17,singular,AGREE,8,"Until the lead architect leaves, the project demands immense patience from the engineers.",Has the lead architect left?,Yes,No,0,Subordinate clause,8,1.286009669303894,1.286009669303894,the,the,1
25,17,singular,AGREE,8,"Until the lead architect leaves, the project demands immense patience from the engineers.",Has the lead architect left?,Yes,No,0,Subordinate clause,8,10.43939208984375,10.43939208984375,lead,lead,2
25,17,singular,AGREE,8,"Until the lead architect leaves, the project demands immense patience from the engineers.",Has the lead architect left?,Yes,No,0,Subordinate clause,8,9.47761344909668,9.47761344909668,architect,architect,3
25,17,singular,AGREE,8,"Until the lead architect leaves, the project demands immense patience from the engineers.",Has the lead architect left?,Yes,No,0,Subordinate clause,8,13.162389278411865,6.581194639205933,"leaves.,","leaves,",4
25,17,singular,AGREE,8,"Until the lead architect leaves, the project demands immense patience from the engineers.",Has the lead architect left?,Yes,No,0,Subordinate clause,8,1.5532634258270264,1.5532634258270264,the,the,5
25,17,singular,AGREE,8,"Until the lead architect leaves, the project demands immense patience from the engineers.",Has the lead architect left?,Yes,No,0,Subordinate clause,8,5.674997329711914,5.674997329711914,project,project,6
25,17,singular,AGREE,8,"Until the lead architect leaves, the project demands immense patience from the engineers.",Has the lead architect left?,Yes,No,0,Subordinate clause,8,9.095513343811035,9.095513343811035,demands,demands,7
25,17,singular,AGREE,8,"Until the lead architect leaves, the project demands immense patience from the engineers.",Has the lead architect left?,Yes,No,0,Subordinate clause,8,8.760533332824707,8.760533332824707,immense,immense,8
25,17,singular,AGREE,8,"Until the lead architect leaves, the project demands immense patience from the engineers.",Has the lead architect left?,Yes,No,0,Subordinate clause,8,8.92387580871582,8.92387580871582,patience,patience,9
25,17,singular,AGREE,8,"Until the lead architect leaves, the project demands immense patience from the engineers.",Has the lead architect left?,Yes,No,0,Subordinate clause,8,4.286385536193848,4.286385536193848,from,from,10
25,17,singular,AGREE,8,"Until the lead architect leaves, the project demands immense patience from the engineers.",Has the lead architect left?,Yes,No,0,Subordinate clause,8,0.7291005253791809,0.7291005253791809,the,the,11
26,19,plural,UNAGREE,8,"Even if the mother calls, her boys continues causing problems with the other kids on the playground.",Do the boys behave themselves after their mother calls?,Yes,No,0,Both,8,-1,-1,Even,Even,0
26,19,plural,UNAGREE,8,"Even if the mother calls, her boys continues causing problems with the other kids on the playground.",Do the boys behave themselves after their mother calls?,Yes,No,0,Both,8,2.078810691833496,2.078810691833496,if,if,1
26,19,plural,UNAGREE,8,"Even if the mother calls, her boys continues causing problems with the other kids on the playground.",Do the boys behave themselves after their mother calls?,Yes,No,0,Both,8,1.3386868238449097,1.3386868238449097,the,the,2
26,19,plural,UNAGREE,8,"Even if the mother calls, her boys continues causing problems with the other kids on the playground.",Do the boys behave themselves after their mother calls?,Yes,No,0,Both,8,7.436605453491211,7.436605453491211,mother,mother,3
26,19,plural,UNAGREE,8,"Even if the mother calls, her boys continues causing problems with the other kids on the playground.",Do the boys behave themselves after their mother calls?,Yes,No,0,Both,8,12.885030746459961,6.4425153732299805,"calls.,","calls,",4
26,19,plural,UNAGREE,8,"Even if the mother calls, her boys continues causing problems with the other kids on the playground.",Do the boys behave themselves after their mother calls?,Yes,No,0,Both,8,4.9035797119140625,4.9035797119140625,her,her,5
26,19,plural,UNAGREE,8,"Even if the mother calls, her boys continues causing problems with the other kids on the playground.",Do the boys behave themselves after their mother calls?,Yes,No,0,Both,8,9.22883415222168,9.22883415222168,boys,boys,6
26,19,plural,UNAGREE,8,"Even if the mother calls, her boys continues causing problems with the other kids on the playground.",Do the boys behave themselves after their mother calls?,Yes,No,0,Both,8,11.10910415649414,11.10910415649414,continues,continues,7
26,19,plural,UNAGREE,8,"Even if the mother calls, her boys continues causing problems with the other kids on the playground.",Do the boys behave themselves after their mother calls?,Yes,No,0,Both,8,12.366125106811523,12.366125106811523,causing,causing,8
26,19,plural,UNAGREE,8,"Even if the mother calls, her boys continues causing problems with the other kids on the playground.",Do the boys behave themselves after their mother calls?,Yes,No,0,Both,8,4.020845413208008,4.020845413208008,problems,problems,9
26,19,plural,UNAGREE,8,"Even if the mother calls, her boys continues causing problems with the other kids on the playground.",Do the boys behave themselves after their mother calls?,Yes,No,0,Both,8,2.2716379165649414,2.2716379165649414,with,with,10
26,19,plural,UNAGREE,8,"Even if the mother calls, her boys continues causing problems with the other kids on the playground.",Do the boys behave themselves after their mother calls?,Yes,No,0,Both,8,1.34490168094635,1.34490168094635,the,the,11
26,19,plural,UNAGREE,8,"Even if the mother calls, her boys continues causing problems with the other kids on the playground.",Do the boys behave themselves after their mother calls?,Yes,No,0,Both,8,4.151247501373291,4.151247501373291,other,other,12
26,19,plural,UNAGREE,8,"Even if the mother calls, her boys continues causing problems with the other kids on the playground.",Do the boys behave themselves after their mother calls?,Yes,No,0,Both,8,5.809585094451904,5.809585094451904,kids,kids,13
26,19,plural,UNAGREE,8,"Even if the mother calls, her boys continues causing problems with the other kids on the playground.",Do the boys behave themselves after their mother calls?,Yes,No,0,Both,8,4.66253137588501,4.66253137588501,on,on,14
26,19,plural,UNAGREE,8,"Even if the mother calls, her boys continues causing problems with the other kids on the playground.",Do the boys behave themselves after their mother calls?,Yes,No,0,Both,8,0.7687852382659912,0.7687852382659912,the,the,15
27,19,singular,AGREE,8,"Even if the mother calls, her boy continues causing problems with the other kids on the playground.",Does the boy behave himself after his mother calls?,Yes,No,0,Both,8,-1,-1,Even,Even,0
27,19,singular,AGREE,8,"Even if the mother calls, her boy continues causing problems with the other kids on the playground.",Does the boy behave himself after his mother calls?,Yes,No,0,Both,8,2.078810691833496,2.078810691833496,if,if,1
27,19,singular,AGREE,8,"Even if the mother calls, her boy continues causing problems with the other kids on the playground.",Does the boy behave himself after his mother calls?,Yes,No,0,Both,8,1.3386868238449097,1.3386868238449097,the,the,2
27,19,singular,AGREE,8,"Even if the mother calls, her boy continues causing problems with the other kids on the playground.",Does the boy behave himself after his mother calls?,Yes,No,0,Both,8,7.436605453491211,7.436605453491211,mother,mother,3
27,19,singular,AGREE,8,"Even if the mother calls, her boy continues causing problems with the other kids on the playground.",Does the boy behave himself after his mother calls?,Yes,No,0,Both,8,12.885030746459961,6.4425153732299805,"calls.,","calls,",4
27,19,singular,AGREE,8,"Even if the mother calls, her boy continues causing problems with the other kids on the playground.",Does the boy behave himself after his mother calls?,Yes,No,0,Both,8,4.9035797119140625,4.9035797119140625,her,her,5
27,19,singular,AGREE,8,"Even if the mother calls, her boy continues causing problems with the other kids on the playground.",Does the boy behave himself after his mother calls?,Yes,No,0,Both,8,9.169715881347656,9.169715881347656,boy,boy,6
27,19,singular,AGREE,8,"Even if the mother calls, her boy continues causing problems with the other kids on the playground.",Does the boy behave himself after his mother calls?,Yes,No,0,Both,8,6.841119289398193,6.841119289398193,continues,continues,7
27,19,singular,AGREE,8,"Even if the mother calls, her boy continues causing problems with the other kids on the playground.",Does the boy behave himself after his mother calls?,Yes,No,0,Both,8,11.938031196594238,11.938031196594238,causing,causing,8
27,19,singular,AGREE,8,"Even if the mother calls, her boy continues causing problems with the other kids on the playground.",Does the boy behave himself after his mother calls?,Yes,No,0,Both,8,4.548977851867676,4.548977851867676,problems,problems,9
27,19,singular,AGREE,8,"Even if the mother calls, her boy continues causing problems with the other kids on the playground.",Does the boy behave himself after his mother calls?,Yes,No,0,Both,8,2.33062744140625,2.33062744140625,with,with,10
27,19,singular,AGREE,8,"Even if the mother calls, her boy continues causing problems with the other kids on the playground.",Does the boy behave himself after his mother calls?,Yes,No,0,Both,8,1.2425150871276855,1.2425150871276855,the,the,11
27,19,singular,AGREE,8,"Even if the mother calls, her boy continues causing problems with the other kids on the playground.",Does the boy behave himself after his mother calls?,Yes,No,0,Both,8,3.7846133708953857,3.7846133708953857,other,other,12
27,19,singular,AGREE,8,"Even if the mother calls, her boy continues causing problems with the other kids on the playground.",Does the boy behave himself after his mother calls?,Yes,No,0,Both,8,6.126672744750977,6.126672744750977,kids,kids,13
27,19,singular,AGREE,8,"Even if the mother calls, her boy continues causing problems with the other kids on the playground.",Does the boy behave himself after his mother calls?,Yes,No,0,Both,8,4.724148750305176,4.724148750305176,on,on,14
27,19,singular,AGREE,8,"Even if the mother calls, her boy continues causing problems with the other kids on the playground.",Does the boy behave himself after his mother calls?,Yes,No,0,Both,8,0.7368414998054504,0.7368414998054504,the,the,15
28,20,plural,UNAGREE,7,"After the tutor stops, the students starts working independently on the questions.",Does the tutor stop the students?,Yes,No,0,Ambiguity (incorrect),7,-1,-1,After,After,0
28,20,plural,UNAGREE,7,"After the tutor stops, the students starts working independently on the questions.",Does the tutor stop the students?,Yes,No,0,Ambiguity (incorrect),7,1.0881754159927368,1.0881754159927368,the,the,1
28,20,plural,UNAGREE,7,"After the tutor stops, the students starts working independently on the questions.",Does the tutor stop the students?,Yes,No,0,Ambiguity (incorrect),7,14.315174102783203,14.315174102783203,tutor,tutor,2
28,20,plural,UNAGREE,7,"After the tutor stops, the students starts working independently on the questions.",Does the tutor stop the students?,Yes,No,0,Ambiguity (incorrect),7,11.464288234710693,5.732144117355347,"stops.,","stops,",3
28,20,plural,UNAGREE,7,"After the tutor stops, the students starts working independently on the questions.",Does the tutor stop the students?,Yes,No,0,Ambiguity (incorrect),7,1.823750376701355,1.823750376701355,the,the,4
28,20,plural,UNAGREE,7,"After the tutor stops, the students starts working independently on the questions.",Does the tutor stop the students?,Yes,No,0,Ambiguity (incorrect),7,4.445151329040527,4.445151329040527,students,students,5
28,20,plural,UNAGREE,7,"After the tutor stops, the students starts working independently on the questions.",Does the tutor stop the students?,Yes,No,0,Ambiguity (incorrect),7,9.733475685119629,9.733475685119629,starts,starts,6
28,20,plural,UNAGREE,7,"After the tutor stops, the students starts working independently on the questions.",Does the tutor stop the students?,Yes,No,0,Ambiguity (incorrect),7,5.451757907867432,5.451757907867432,working,working,7
28,20,plural,UNAGREE,7,"After the tutor stops, the students starts working independently on the questions.",Does the tutor stop the students?,Yes,No,0,Ambiguity (incorrect),7,7.249798774719238,7.249798774719238,independently,independently,8
28,20,plural,UNAGREE,7,"After the tutor stops, the students starts working independently on the questions.",Does the tutor stop the students?,Yes,No,0,Ambiguity (incorrect),7,3.6742916107177734,3.6742916107177734,on,on,9
28,20,plural,UNAGREE,7,"After the tutor stops, the students starts working independently on the questions.",Does the tutor stop the students?,Yes,No,0,Ambiguity (incorrect),7,0.8119994401931763,0.8119994401931763,the,the,10
29,20,singular,AGREE,7,"After the tutor stops, the student starts working independently on the questions.",Does the tutor stop the student?,Yes,No,0,Ambiguity (incorrect),7,-1,-1,After,After,0
29,20,singular,AGREE,7,"After the tutor stops, the student starts working independently on the questions.",Does the tutor stop the student?,Yes,No,0,Ambiguity (incorrect),7,1.0881754159927368,1.0881754159927368,the,the,1
29,20,singular,AGREE,7,"After the tutor stops, the student starts working independently on the questions.",Does the tutor stop the student?,Yes,No,0,Ambiguity (incorrect),7,14.315174102783203,14.315174102783203,tutor,tutor,2
29,20,singular,AGREE,7,"After the tutor stops, the student starts working independently on the questions.",Does the tutor stop the student?,Yes,No,0,Ambiguity (incorrect),7,11.464288234710693,5.732144117355347,"stops.,","stops,",3
29,20,singular,AGREE,7,"After the tutor stops, the student starts working independently on the questions.",Does the tutor stop the student?,Yes,No,0,Ambiguity (incorrect),7,1.823750376701355,1.823750376701355,the,the,4
29,20,singular,AGREE,7,"After the tutor stops, the student starts working independently on the questions.",Does the tutor stop the student?,Yes,No,0,Ambiguity (incorrect),7,4.701521873474121,4.701521873474121,student,student,5
29,20,singular,AGREE,7,"After the tutor stops, the student starts working independently on the questions.",Does the tutor stop the student?,Yes,No,0,Ambiguity (incorrect),7,5.430508136749268,5.430508136749268,starts,starts,6
29,20,singular,AGREE,7,"After the tutor stops, the student starts working independently on the questions.",Does the tutor stop the student?,Yes,No,0,Ambiguity (incorrect),7,5.035461902618408,5.035461902618408,working,working,7
29,20,singular,AGREE,7,"After the tutor stops, the student starts working independently on the questions.",Does the tutor stop the student?,Yes,No,0,Ambiguity (incorrect),7,7.837958335876465,7.837958335876465,independently,independently,8
29,20,singular,AGREE,7,"After the tutor stops, the student starts working independently on the questions.",Does the tutor stop the student?,Yes,No,0,Ambiguity (incorrect),7,3.7093303203582764,3.7093303203582764,on,on,9
29,20,singular,AGREE,7,"After the tutor stops, the student starts working independently on the questions.",Does the tutor stop the student?,Yes,No,0,Ambiguity (incorrect),7,0.7957664132118225,0.7957664132118225,the,the,10
30,21,plural,UNAGREE,8,"Once the head surgeon begins, the operations achieves incredible results given the risks involved.",Are the operations successful?,Yes,No,1,Main clause,8,-1,-1,Once,Once,0
30,21,plural,UNAGREE,8,"Once the head surgeon begins, the operations achieves incredible results given the risks involved.",Are the operations successful?,Yes,No,1,Main clause,8,2.2412211894989014,2.2412211894989014,the,the,1
30,21,plural,UNAGREE,8,"Once the head surgeon begins, the operations achieves incredible results given the risks involved.",Are the operations successful?,Yes,No,1,Main clause,8,7.001173973083496,7.001173973083496,head,head,2
30,21,plural,UNAGREE,8,"Once the head surgeon begins, the operations achieves incredible results given the risks involved.",Are the operations successful?,Yes,No,1,Main clause,8,10.859415054321289,10.859415054321289,surgeon,surgeon,3
30,21,plural,UNAGREE,8,"Once the head surgeon begins, the operations achieves incredible results given the risks involved.",Are the operations successful?,Yes,No,1,Main clause,8,10.090925931930542,5.045462965965271,"begins.,","begins,",4
30,21,plural,UNAGREE,8,"Once the head surgeon begins, the operations achieves incredible results given the risks involved.",Are the operations successful?,Yes,No,1,Main clause,8,1.5724513530731201,1.5724513530731201,the,the,5
30,21,plural,UNAGREE,8,"Once the head surgeon begins, the operations achieves incredible results given the risks involved.",Are the operations successful?,Yes,No,1,Main clause,8,8.946243286132812,8.946243286132812,operations,operations,6
30,21,plural,UNAGREE,8,"Once the head surgeon begins, the operations achieves incredible results given the risks involved.",Are the operations successful?,Yes,No,1,Main clause,8,12.3992280960083,12.3992280960083,achieves,achieves,7
30,21,plural,UNAGREE,8,"Once the head surgeon begins, the operations achieves incredible results given the risks involved.",Are the operations successful?,Yes,No,1,Main clause,8,11.779041290283203,11.779041290283203,incredible,incredible,8
30,21,plural,UNAGREE,8,"Once the head surgeon begins, the operations achieves incredible results given the risks involved.",Are the operations successful?,Yes,No,1,Main clause,8,2.0945065021514893,2.0945065021514893,results,results,9
30,21,plural,UNAGREE,8,"Once the head surgeon begins, the operations achieves incredible results given the risks involved.",Are the operations successful?,Yes,No,1,Main clause,8,9.92778491973877,9.92778491973877,given,given,10
30,21,plural,UNAGREE,8,"Once the head surgeon begins, the operations achieves incredible results given the risks involved.",Are the operations successful?,Yes,No,1,Main clause,8,2.406073808670044,2.406073808670044,the,the,11
30,21,plural,UNAGREE,8,"Once the head surgeon begins, the operations achieves incredible results given the risks involved.",Are the operations successful?,Yes,No,1,Main clause,8,6.491522789001465,6.491522789001465,risks,risks,12
31,21,singular,AGREE,8,"Once the head surgeon begins, the operation achieves incredible results given the risks involved.",Is the operation successful?,Yes,No,1,Main clause,8,-1,-1,Once,Once,0
31,21,singular,AGREE,8,"Once the head surgeon begins, the operation achieves incredible results given the risks involved.",Is the operation successful?,Yes,No,1,Main clause,8,2.2412211894989014,2.2412211894989014,the,the,1
31,21,singular,AGREE,8,"Once the head surgeon begins, the operation achieves incredible results given the risks involved.",Is the operation successful?,Yes,No,1,Main clause,8,7.001173973083496,7.001173973083496,head,head,2
31,21,singular,AGREE,8,"Once the head surgeon begins, the operation achieves incredible results given the risks involved.",Is the operation successful?,Yes,No,1,Main clause,8,10.859415054321289,10.859415054321289,surgeon,surgeon,3
31,21,singular,AGREE,8,"Once the head surgeon begins, the operation achieves incredible results given the risks involved.",Is the operation successful?,Yes,No,1,Main clause,8,10.090925931930542,5.045462965965271,"begins.,","begins,",4
31,21,singular,AGREE,8,"Once the head surgeon begins, the operation achieves incredible results given the risks involved.",Is the operation successful?,Yes,No,1,Main clause,8,1.5724513530731201,1.5724513530731201,the,the,5
31,21,singular,AGREE,8,"Once the head surgeon begins, the operation achieves incredible results given the risks involved.",Is the operation successful?,Yes,No,1,Main clause,8,6.260865211486816,6.260865211486816,operation,operation,6
31,21,singular,AGREE,8,"Once the head surgeon begins, the operation achieves incredible results given the risks involved.",Is the operation successful?,Yes,No,1,Main clause,8,9.055590629577637,9.055590629577637,achieves,achieves,7
31,21,singular,AGREE,8,"Once the head surgeon begins, the operation achieves incredible results given the risks involved.",Is the operation successful?,Yes,No,1,Main clause,8,11.59067153930664,11.59067153930664,incredible,incredible,8
31,21,singular,AGREE,8,"Once the head surgeon begins, the operation achieves incredible results given the risks involved.",Is the operation successful?,Yes,No,1,Main clause,8,2.0273866653442383,2.0273866653442383,results,results,9
31,21,singular,AGREE,8,"Once the head surgeon begins, the operation achieves incredible results given the risks involved.",Is the operation successful?,Yes,No,1,Main clause,8,9.429722785949707,9.429722785949707,given,given,10
31,21,singular,AGREE,8,"Once the head surgeon begins, the operation achieves incredible results given the risks involved.",Is the operation successful?,Yes,No,1,Main clause,8,2.4414420127868652,2.4414420127868652,the,the,11
31,21,singular,AGREE,8,"Once the head surgeon begins, the operation achieves incredible results given the risks involved.",Is the operation successful?,Yes,No,1,Main clause,8,6.68505334854126,6.68505334854126,risks,risks,12
32,23,plural,UNAGREE,7,"After the producer starts, the auditions separates mediocre actors from talented ones.",Do some actors perform better than others at the audition?,Yes,No,1,Main clause,7,-1,-1,After,After,0
32,23,plural,UNAGREE,7,"After the producer starts, the auditions separates mediocre actors from talented ones.",Do some actors perform better than others at the audition?,Yes,No,1,Main clause,7,1.0881754159927368,1.0881754159927368,the,the,1
32,23,plural,UNAGREE,7,"After the producer starts, the auditions separates mediocre actors from talented ones.",Do some actors perform better than others at the audition?,Yes,No,1,Main clause,7,10.717731475830078,10.717731475830078,producer,producer,2
32,23,plural,UNAGREE,7,"After the producer starts, the auditions separates mediocre actors from talented ones.",Do some actors perform better than others at the audition?,Yes,No,1,Main clause,7,10.637197971343994,5.318598985671997,"starts.,","starts,",3
32,23,plural,UNAGREE,7,"After the producer starts, the auditions separates mediocre actors from talented ones.",Do some actors perform better than others at the audition?,Yes,No,1,Main clause,7,1.8489078283309937,1.8489078283309937,the,the,4
32,23,plural,UNAGREE,7,"After the producer starts, the auditions separates mediocre actors from talented ones.",Do some actors perform better than others at the audition?,Yes,No,1,Main clause,7,9.872364044189453,9.872364044189453,auditions,auditions,5
32,23,plural,UNAGREE,7,"After the producer starts, the auditions separates mediocre actors from talented ones.",Do some actors perform better than others at the audition?,Yes,No,1,Main clause,7,15.525552749633789,15.525552749633789,separates,separates,6
32,23,plural,UNAGREE,7,"After the producer starts, the auditions separates mediocre actors from talented ones.",Do some actors perform better than others at the audition?,Yes,No,1,Main clause,7,13.859807014465332,13.859807014465332,mediocre,mediocre,7
32,23,plural,UNAGREE,7,"After the producer starts, the auditions separates mediocre actors from talented ones.",Do some actors perform better than others at the audition?,Yes,No,1,Main clause,7,5.722620010375977,5.722620010375977,actors,actors,8
32,23,plural,UNAGREE,7,"After the producer starts, the auditions separates mediocre actors from talented ones.",Do some actors perform better than others at the audition?,Yes,No,1,Main clause,7,0.6024842262268066,0.6024842262268066,from,from,9
32,23,plural,UNAGREE,7,"After the producer starts, the auditions separates mediocre actors from talented ones.",Do some actors perform better than others at the audition?,Yes,No,1,Main clause,7,10.760921478271484,10.760921478271484,talented,talented,10
33,23,singular,AGREE,7,"After the producer starts, the audition separates mediocre actors from talented ones.",Do some actors perform better than others at the auditions?,Yes,No,1,Main clause,7,-1,-1,After,After,0
