,item#_in_Provo,item,Sentence,Question,Option1,Option0,Correct answer,sum_surprisal,mean_surprisal,token,word,word_pos
15,42.0,88,There often seems to be more diving in soccer than in the Summer Olympics.,Do people frequently dive in soccer?,Yes,No,1.0,8.935513496398926,8.935513496398926,There,There,0
15,42.0,88,There often seems to be more diving in soccer than in the Summer Olympics.,Do people frequently dive in soccer?,Yes,No,1.0,10.046427726745605,10.046427726745605,often,often,1
15,42.0,88,There often seems to be more diving in soccer than in the Summer Olympics.,Do people frequently dive in soccer?,Yes,No,1.0,5.313742637634277,5.313742637634277,seems,seems,2
15,42.0,88,There often seems to be more diving in soccer than in the Summer Olympics.,Do people frequently dive in soccer?,Yes,No,1.0,0.12312658131122589,0.12312658131122589,to,to,3
15,42.0,88,There often seems to be more diving in soccer than in the Summer Olympics.,Do people frequently dive in soccer?,Yes,No,1.0,0.29087400436401367,0.29087400436401367,be,be,4
15,42.0,88,There often seems to be more diving in soccer than in the Summer Olympics.,Do people frequently dive in soccer?,Yes,No,1.0,4.07432222366333,4.07432222366333,more,more,5
15,42.0,88,There often seems to be more diving in soccer than in the Summer Olympics.,Do people frequently dive in soccer?,Yes,No,1.0,13.318809509277344,13.318809509277344,diving,diving,6
15,42.0,88,There often seems to be more diving in soccer than in the Summer Olympics.,Do people frequently dive in soccer?,Yes,No,1.0,2.7088661193847656,2.7088661193847656,in,in,7
15,42.0,88,There often seems to be more diving in soccer than in the Summer Olympics.,Do people frequently dive in soccer?,Yes,No,1.0,12.182336807250977,12.182336807250977,soccer,soccer,8
15,42.0,88,There often seems to be more diving in soccer than in the Summer Olympics.,Do people frequently dive in soccer?,Yes,No,1.0,0.8513745069503784,0.8513745069503784,than,than,9
15,42.0,88,There often seems to be more diving in soccer than in the Summer Olympics.,Do people frequently dive in soccer?,Yes,No,1.0,1.84961998462677,1.84961998462677,in,in,10
15,42.0,88,There often seems to be more diving in soccer than in the Summer Olympics.,Do people frequently dive in soccer?,Yes,No,1.0,1.2272127866744995,1.2272127866744995,the,the,11
15,42.0,88,There often seems to be more diving in soccer than in the Summer Olympics.,Do people frequently dive in soccer?,Yes,No,1.0,7.599218845367432,7.599218845367432,Summer,Summer,12
15,42.0,88,There often seems to be more diving in soccer than in the Summer Olympics.,Do people frequently dive in soccer?,Yes,No,1.0,0.9819883704185486,0.4909941852092743,Olympics..,Olympics.,13
16,45.0,89,Susan B. Anthony spent nearly sixty years of her life devoted to the cause of social justice and equality for all.,How would one describe Susan?,Philanthropic,Selfish,1.0,10.481151580810547,10.481151580810547,Susan,Susan,0
16,45.0,89,Susan B. Anthony spent nearly sixty years of her life devoted to the cause of social justice and equality for all.,How would one describe Susan?,Philanthropic,Selfish,1.0,11.48321795463562,5.74160897731781,B..,B.,1
16,45.0,89,Susan B. Anthony spent nearly sixty years of her life devoted to the cause of social justice and equality for all.,How would one describe Susan?,Philanthropic,Selfish,1.0,33.918724060058594,33.918724060058594,Anthony,Anthony,2
16,45.0,89,Susan B. Anthony spent nearly sixty years of her life devoted to the cause of social justice and equality for all.,How would one describe Susan?,Philanthropic,Selfish,1.0,14.513309478759766,14.513309478759766,spent,spent,3
16,45.0,89,Susan B. Anthony spent nearly sixty years of her life devoted to the cause of social justice and equality for all.,How would one describe Susan?,Philanthropic,Selfish,1.0,5.62776517868042,5.62776517868042,nearly,nearly,4
16,45.0,89,Susan B. Anthony spent nearly sixty years of her life devoted to the cause of social justice and equality for all.,How would one describe Susan?,Philanthropic,Selfish,1.0,8.251899719238281,8.251899719238281,sixty,sixty,5
16,45.0,89,Susan B. Anthony spent nearly sixty years of her life devoted to the cause of social justice and equality for all.,How would one describe Susan?,Philanthropic,Selfish,1.0,0.22246487438678741,0.22246487438678741,years,years,6
16,45.0,89,Susan B. Anthony spent nearly sixty years of her life devoted to the cause of social justice and equality for all.,How would one describe Susan?,Philanthropic,Selfish,1.0,4.007307052612305,4.007307052612305,of,of,7
16,45.0,89,Susan B. Anthony spent nearly sixty years of her life devoted to the cause of social justice and equality for all.,How would one describe Susan?,Philanthropic,Selfish,1.0,3.0104947090148926,3.0104947090148926,her,her,8
16,45.0,89,Susan B. Anthony spent nearly sixty years of her life devoted to the cause of social justice and equality for all.,How would one describe Susan?,Philanthropic,Selfish,1.0,0.409527063369751,0.409527063369751,life,life,9
16,45.0,89,Susan B. Anthony spent nearly sixty years of her life devoted to the cause of social justice and equality for all.,How would one describe Susan?,Philanthropic,Selfish,1.0,8.281912803649902,8.281912803649902,devoted,devoted,10
16,45.0,89,Susan B. Anthony spent nearly sixty years of her life devoted to the cause of social justice and equality for all.,How would one describe Susan?,Philanthropic,Selfish,1.0,0.18638472259044647,0.18638472259044647,to,to,11
16,45.0,89,Susan B. Anthony spent nearly sixty years of her life devoted to the cause of social justice and equality for all.,How would one describe Susan?,Philanthropic,Selfish,1.0,2.0564141273498535,2.0564141273498535,the,the,12
16,45.0,89,Susan B. Anthony spent nearly sixty years of her life devoted to the cause of social justice and equality for all.,How would one describe Susan?,Philanthropic,Selfish,1.0,4.462236404418945,4.462236404418945,cause,cause,13
16,45.0,89,Susan B. Anthony spent nearly sixty years of her life devoted to the cause of social justice and equality for all.,How would one describe Susan?,Philanthropic,Selfish,1.0,0.23664142191410065,0.23664142191410065,of,of,14
16,45.0,89,Susan B. Anthony spent nearly sixty years of her life devoted to the cause of social justice and equality for all.,How would one describe Susan?,Philanthropic,Selfish,1.0,5.495312213897705,5.495312213897705,social,social,15
16,45.0,89,Susan B. Anthony spent nearly sixty years of her life devoted to the cause of social justice and equality for all.,How would one describe Susan?,Philanthropic,Selfish,1.0,1.5721420049667358,1.5721420049667358,justice,justice,16
16,45.0,89,Susan B. Anthony spent nearly sixty years of her life devoted to the cause of social justice and equality for all.,How would one describe Susan?,Philanthropic,Selfish,1.0,1.5204062461853027,1.5204062461853027,and,and,17
16,45.0,89,Susan B. Anthony spent nearly sixty years of her life devoted to the cause of social justice and equality for all.,How would one describe Susan?,Philanthropic,Selfish,1.0,5.328990459442139,5.328990459442139,equality,equality,18
16,45.0,89,Susan B. Anthony spent nearly sixty years of her life devoted to the cause of social justice and equality for all.,How would one describe Susan?,Philanthropic,Selfish,1.0,3.4997177124023438,3.4997177124023438,for,for,19
16,45.0,89,Susan B. Anthony spent nearly sixty years of her life devoted to the cause of social justice and equality for all.,How would one describe Susan?,Philanthropic,Selfish,1.0,6.335650444030762,3.167825222015381,all..,all.,20
17,47.0,90,"Unfortunately, for every six water bottles we use, only one makes it to the recycling bin.",What is the average recycling rate?,Six out of one hundred,One out of six,0.0,13.281174302101135,6.640587151050568,"Unfortunately.,","Unfortunately,",0
17,47.0,90,"Unfortunately, for every six water bottles we use, only one makes it to the recycling bin.",What is the average recycling rate?,Six out of one hundred,One out of six,0.0,5.288621425628662,5.288621425628662,for,for,1
17,47.0,90,"Unfortunately, for every six water bottles we use, only one makes it to the recycling bin.",What is the average recycling rate?,Six out of one hundred,One out of six,0.0,5.390810966491699,5.390810966491699,every,every,2
17,47.0,90,"Unfortunately, for every six water bottles we use, only one makes it to the recycling bin.",What is the average recycling rate?,Six out of one hundred,One out of six,0.0,6.553423881530762,6.553423881530762,six,six,3
17,47.0,90,"Unfortunately, for every six water bottles we use, only one makes it to the recycling bin.",What is the average recycling rate?,Six out of one hundred,One out of six,0.0,11.54871654510498,11.54871654510498,water,water,4
17,47.0,90,"Unfortunately, for every six water bottles we use, only one makes it to the recycling bin.",What is the average recycling rate?,Six out of one hundred,One out of six,0.0,4.4567975997924805,4.4567975997924805,bottles,bottles,5
17,47.0,90,"Unfortunately, for every six water bottles we use, only one makes it to the recycling bin.",What is the average recycling rate?,Six out of one hundred,One out of six,0.0,4.677179336547852,4.677179336547852,we,we,6
17,47.0,90,"Unfortunately, for every six water bottles we use, only one makes it to the recycling bin.",What is the average recycling rate?,Six out of one hundred,One out of six,0.0,8.92590856552124,4.46295428276062,"use.,","use,",7
17,47.0,90,"Unfortunately, for every six water bottles we use, only one makes it to the recycling bin.",What is the average recycling rate?,Six out of one hundred,One out of six,0.0,4.542118072509766,4.542118072509766,only,only,8
17,47.0,90,"Unfortunately, for every six water bottles we use, only one makes it to the recycling bin.",What is the average recycling rate?,Six out of one hundred,One out of six,0.0,2.1043949127197266,2.1043949127197266,one,one,9
17,47.0,90,"Unfortunately, for every six water bottles we use, only one makes it to the recycling bin.",What is the average recycling rate?,Six out of one hundred,One out of six,0.0,7.0070719718933105,7.0070719718933105,makes,makes,10
17,47.0,90,"Unfortunately, for every six water bottles we use, only one makes it to the recycling bin.",What is the average recycling rate?,Six out of one hundred,One out of six,0.0,1.5580031871795654,1.5580031871795654,it,it,11
17,47.0,90,"Unfortunately, for every six water bottles we use, only one makes it to the recycling bin.",What is the average recycling rate?,Six out of one hundred,One out of six,0.0,2.5196728706359863,2.5196728706359863,to,to,12
17,47.0,90,"Unfortunately, for every six water bottles we use, only one makes it to the recycling bin.",What is the average recycling rate?,Six out of one hundred,One out of six,0.0,0.8596822023391724,0.8596822023391724,the,the,13
17,47.0,90,"Unfortunately, for every six water bottles we use, only one makes it to the recycling bin.",What is the average recycling rate?,Six out of one hundred,One out of six,0.0,8.535015106201172,8.535015106201172,recycling,recycling,14
17,47.0,90,"Unfortunately, for every six water bottles we use, only one makes it to the recycling bin.",What is the average recycling rate?,Six out of one hundred,One out of six,0.0,6.870588302612305,3.4352941513061523,bin..,bin.,15
18,48.0,91,"As in the United States, Colombian legislation requires travelers entering the country to declare cash in excess of ten thousand dollars.","As you enter Colombia, do you need to declare cash in excess of fifteen thousand dollars?",Yes,No,1.0,8.754192352294922,8.754192352294922,As,As,0
18,48.0,91,"As in the United States, Colombian legislation requires travelers entering the country to declare cash in excess of ten thousand dollars.","As you enter Colombia, do you need to declare cash in excess of fifteen thousand dollars?",Yes,No,1.0,4.496583938598633,4.496583938598633,in,in,1
18,48.0,91,"As in the United States, Colombian legislation requires travelers entering the country to declare cash in excess of ten thousand dollars.","As you enter Colombia, do you need to declare cash in excess of fifteen thousand dollars?",Yes,No,1.0,1.0364340543746948,1.0364340543746948,the,the,2
18,48.0,91,"As in the United States, Colombian legislation requires travelers entering the country to declare cash in excess of ten thousand dollars.","As you enter Colombia, do you need to declare cash in excess of fifteen thousand dollars?",Yes,No,1.0,3.617896556854248,3.617896556854248,United,United,3
18,48.0,91,"As in the United States, Colombian legislation requires travelers entering the country to declare cash in excess of ten thousand dollars.","As you enter Colombia, do you need to declare cash in excess of fifteen thousand dollars?",Yes,No,1.0,0.42644837498664856,0.21322418749332428,"States.,","States,",4
18,48.0,91,"As in the United States, Colombian legislation requires travelers entering the country to declare cash in excess of ten thousand dollars.","As you enter Colombia, do you need to declare cash in excess of fifteen thousand dollars?",Yes,No,1.0,11.978609085083008,11.978609085083008,Colombian,Colombian,5
18,48.0,91,"As in the United States, Colombian legislation requires travelers entering the country to declare cash in excess of ten thousand dollars.","As you enter Colombia, do you need to declare cash in excess of fifteen thousand dollars?",Yes,No,1.0,6.572047233581543,6.572047233581543,legislation,legislation,6
18,48.0,91,"As in the United States, Colombian legislation requires travelers entering the country to declare cash in excess of ten thousand dollars.","As you enter Colombia, do you need to declare cash in excess of fifteen thousand dollars?",Yes,No,1.0,3.929503917694092,3.929503917694092,requires,requires,7
18,48.0,91,"As in the United States, Colombian legislation requires travelers entering the country to declare cash in excess of ten thousand dollars.","As you enter Colombia, do you need to declare cash in excess of fifteen thousand dollars?",Yes,No,1.0,12.671424865722656,12.671424865722656,travelers,travelers,8
18,48.0,91,"As in the United States, Colombian legislation requires travelers entering the country to declare cash in excess of ten thousand dollars.","As you enter Colombia, do you need to declare cash in excess of fifteen thousand dollars?",Yes,No,1.0,6.953836917877197,6.953836917877197,entering,entering,9
18,48.0,91,"As in the United States, Colombian legislation requires travelers entering the country to declare cash in excess of ten thousand dollars.","As you enter Colombia, do you need to declare cash in excess of fifteen thousand dollars?",Yes,No,1.0,1.036926031112671,1.036926031112671,the,the,10
18,48.0,91,"As in the United States, Colombian legislation requires travelers entering the country to declare cash in excess of ten thousand dollars.","As you enter Colombia, do you need to declare cash in excess of fifteen thousand dollars?",Yes,No,1.0,1.7800017595291138,1.7800017595291138,country,country,11
18,48.0,91,"As in the United States, Colombian legislation requires travelers entering the country to declare cash in excess of ten thousand dollars.","As you enter Colombia, do you need to declare cash in excess of fifteen thousand dollars?",Yes,No,1.0,1.7537410259246826,1.7537410259246826,to,to,12
18,48.0,91,"As in the United States, Colombian legislation requires travelers entering the country to declare cash in excess of ten thousand dollars.","As you enter Colombia, do you need to declare cash in excess of fifteen thousand dollars?",Yes,No,1.0,7.582092761993408,7.582092761993408,declare,declare,13
18,48.0,91,"As in the United States, Colombian legislation requires travelers entering the country to declare cash in excess of ten thousand dollars.","As you enter Colombia, do you need to declare cash in excess of fifteen thousand dollars?",Yes,No,1.0,10.336227416992188,10.336227416992188,cash,cash,14
18,48.0,91,"As in the United States, Colombian legislation requires travelers entering the country to declare cash in excess of ten thousand dollars.","As you enter Colombia, do you need to declare cash in excess of fifteen thousand dollars?",Yes,No,1.0,2.7524406909942627,2.7524406909942627,in,in,15
18,48.0,91,"As in the United States, Colombian legislation requires travelers entering the country to declare cash in excess of ten thousand dollars.","As you enter Colombia, do you need to declare cash in excess of fifteen thousand dollars?",Yes,No,1.0,5.35379695892334,5.35379695892334,excess,excess,16
18,48.0,91,"As in the United States, Colombian legislation requires travelers entering the country to declare cash in excess of ten thousand dollars.","As you enter Colombia, do you need to declare cash in excess of fifteen thousand dollars?",Yes,No,1.0,0.04026149585843086,0.04026149585843086,of,of,17
18,48.0,91,"As in the United States, Colombian legislation requires travelers entering the country to declare cash in excess of ten thousand dollars.","As you enter Colombia, do you need to declare cash in excess of fifteen thousand dollars?",Yes,No,1.0,5.324755668640137,5.324755668640137,ten,ten,18
18,48.0,91,"As in the United States, Colombian legislation requires travelers entering the country to declare cash in excess of ten thousand dollars.","As you enter Colombia, do you need to declare cash in excess of fifteen thousand dollars?",Yes,No,1.0,3.6422905921936035,3.6422905921936035,thousand,thousand,19
18,48.0,91,"As in the United States, Colombian legislation requires travelers entering the country to declare cash in excess of ten thousand dollars.","As you enter Colombia, do you need to declare cash in excess of fifteen thousand dollars?",Yes,No,1.0,1.372614562511444,0.686307281255722,dollars..,dollars.,20
19,52.0,92,"Stress is a risk factor for both depression and anxiety, he says.","Is stress a risk factor for depression, but not anxiety?",Yes,No,0.0,13.717594146728516,13.717594146728516,Stress,Stress,0
19,52.0,92,"Stress is a risk factor for both depression and anxiety, he says.","Is stress a risk factor for depression, but not anxiety?",Yes,No,0.0,3.814403772354126,3.814403772354126,is,is,1
19,52.0,92,"Stress is a risk factor for both depression and anxiety, he says.","Is stress a risk factor for depression, but not anxiety?",Yes,No,0.0,2.127502679824829,2.127502679824829,a,a,2
19,52.0,92,"Stress is a risk factor for both depression and anxiety, he says.","Is stress a risk factor for depression, but not anxiety?",Yes,No,0.0,7.194648742675781,7.194648742675781,risk,risk,3
19,52.0,92,"Stress is a risk factor for both depression and anxiety, he says.","Is stress a risk factor for depression, but not anxiety?",Yes,No,0.0,1.731239914894104,1.731239914894104,factor,factor,4
19,52.0,92,"Stress is a risk factor for both depression and anxiety, he says.","Is stress a risk factor for depression, but not anxiety?",Yes,No,0.0,1.7329540252685547,1.7329540252685547,for,for,5
19,52.0,92,"Stress is a risk factor for both depression and anxiety, he says.","Is stress a risk factor for depression, but not anxiety?",Yes,No,0.0,4.891016960144043,4.891016960144043,both,both,6
19,52.0,92,"Stress is a risk factor for both depression and anxiety, he says.","Is stress a risk factor for depression, but not anxiety?",Yes,No,0.0,8.408933639526367,8.408933639526367,depression,depression,7
19,52.0,92,"Stress is a risk factor for both depression and anxiety, he says.","Is stress a risk factor for depression, but not anxiety?",Yes,No,0.0,0.13453157246112823,0.13453157246112823,and,and,8
19,52.0,92,"Stress is a risk factor for both depression and anxiety, he says.","Is stress a risk factor for depression, but not anxiety?",Yes,No,0.0,4.541800022125244,2.270900011062622,"anxiety.,","anxiety,",9
19,52.0,92,"Stress is a risk factor for both depression and anxiety, he says.","Is stress a risk factor for depression, but not anxiety?",Yes,No,0.0,8.93692398071289,8.93692398071289,he,he,10
19,52.0,92,"Stress is a risk factor for both depression and anxiety, he says.","Is stress a risk factor for depression, but not anxiety?",Yes,No,0.0,7.0927629470825195,3.5463814735412598,says..,says.,11
20,53.0,93,"When it comes to having a lasting and fulfilling relationship, common wisdom says that feeling close to your romantic partner is paramount.",Does common wisdom emphasize a healthy distance to maintain a lasting relationship? ,Yes,No,0.0,9.45311164855957,9.45311164855957,When,When,0
20,53.0,93,"When it comes to having a lasting and fulfilling relationship, common wisdom says that feeling close to your romantic partner is paramount.",Does common wisdom emphasize a healthy distance to maintain a lasting relationship? ,Yes,No,0.0,3.4750051498413086,3.4750051498413086,it,it,1
20,53.0,93,"When it comes to having a lasting and fulfilling relationship, common wisdom says that feeling close to your romantic partner is paramount.",Does common wisdom emphasize a healthy distance to maintain a lasting relationship? ,Yes,No,0.0,2.745763063430786,2.745763063430786,comes,comes,2
20,53.0,93,"When it comes to having a lasting and fulfilling relationship, common wisdom says that feeling close to your romantic partner is paramount.",Does common wisdom emphasize a healthy distance to maintain a lasting relationship? ,Yes,No,0.0,0.1463954746723175,0.1463954746723175,to,to,3
20,53.0,93,"When it comes to having a lasting and fulfilling relationship, common wisdom says that feeling close to your romantic partner is paramount.",Does common wisdom emphasize a healthy distance to maintain a lasting relationship? ,Yes,No,0.0,5.367664337158203,5.367664337158203,having,having,4
20,53.0,93,"When it comes to having a lasting and fulfilling relationship, common wisdom says that feeling close to your romantic partner is paramount.",Does common wisdom emphasize a healthy distance to maintain a lasting relationship? ,Yes,No,0.0,1.2958377599716187,1.2958377599716187,a,a,5
20,53.0,93,"When it comes to having a lasting and fulfilling relationship, common wisdom says that feeling close to your romantic partner is paramount.",Does common wisdom emphasize a healthy distance to maintain a lasting relationship? ,Yes,No,0.0,8.005407333374023,8.005407333374023,lasting,lasting,6
20,53.0,93,"When it comes to having a lasting and fulfilling relationship, common wisdom says that feeling close to your romantic partner is paramount.",Does common wisdom emphasize a healthy distance to maintain a lasting relationship? ,Yes,No,0.0,5.895977020263672,5.895977020263672,and,and,7
20,53.0,93,"When it comes to having a lasting and fulfilling relationship, common wisdom says that feeling close to your romantic partner is paramount.",Does common wisdom emphasize a healthy distance to maintain a lasting relationship? ,Yes,No,0.0,6.408709526062012,6.408709526062012,fulfilling,fulfilling,8
20,53.0,93,"When it comes to having a lasting and fulfilling relationship, common wisdom says that feeling close to your romantic partner is paramount.",Does common wisdom emphasize a healthy distance to maintain a lasting relationship? ,Yes,No,0.0,4.091455698013306,2.045727849006653,"relationship.,","relationship,",9
20,53.0,93,"When it comes to having a lasting and fulfilling relationship, common wisdom says that feeling close to your romantic partner is paramount.",Does common wisdom emphasize a healthy distance to maintain a lasting relationship? ,Yes,No,0.0,8.920370101928711,8.920370101928711,common,common,10
20,53.0,93,"When it comes to having a lasting and fulfilling relationship, common wisdom says that feeling close to your romantic partner is paramount.",Does common wisdom emphasize a healthy distance to maintain a lasting relationship? ,Yes,No,0.0,7.21122407913208,7.21122407913208,wisdom,wisdom,11
20,53.0,93,"When it comes to having a lasting and fulfilling relationship, common wisdom says that feeling close to your romantic partner is paramount.",Does common wisdom emphasize a healthy distance to maintain a lasting relationship? ,Yes,No,0.0,7.434362411499023,7.434362411499023,says,says,12
20,53.0,93,"When it comes to having a lasting and fulfilling relationship, common wisdom says that feeling close to your romantic partner is paramount.",Does common wisdom emphasize a healthy distance to maintain a lasting relationship? ,Yes,No,0.0,0.5909959077835083,0.5909959077835083,that,that,13
20,53.0,93,"When it comes to having a lasting and fulfilling relationship, common wisdom says that feeling close to your romantic partner is paramount.",Does common wisdom emphasize a healthy distance to maintain a lasting relationship? ,Yes,No,0.0,10.008659362792969,10.008659362792969,feeling,feeling,14
20,53.0,93,"When it comes to having a lasting and fulfilling relationship, common wisdom says that feeling close to your romantic partner is paramount.",Does common wisdom emphasize a healthy distance to maintain a lasting relationship? ,Yes,No,0.0,7.127283096313477,7.127283096313477,close,close,15
20,53.0,93,"When it comes to having a lasting and fulfilling relationship, common wisdom says that feeling close to your romantic partner is paramount.",Does common wisdom emphasize a healthy distance to maintain a lasting relationship? ,Yes,No,0.0,0.35456204414367676,0.35456204414367676,to,to,16
20,53.0,93,"When it comes to having a lasting and fulfilling relationship, common wisdom says that feeling close to your romantic partner is paramount.",Does common wisdom emphasize a healthy distance to maintain a lasting relationship? ,Yes,No,0.0,4.8785834312438965,4.8785834312438965,your,your,17
20,53.0,93,"When it comes to having a lasting and fulfilling relationship, common wisdom says that feeling close to your romantic partner is paramount.",Does common wisdom emphasize a healthy distance to maintain a lasting relationship? ,Yes,No,0.0,9.30912971496582,9.30912971496582,romantic,romantic,18
20,53.0,93,"When it comes to having a lasting and fulfilling relationship, common wisdom says that feeling close to your romantic partner is paramount.",Does common wisdom emphasize a healthy distance to maintain a lasting relationship? ,Yes,No,0.0,3.6724729537963867,3.6724729537963867,partner,partner,19
20,53.0,93,"When it comes to having a lasting and fulfilling relationship, common wisdom says that feeling close to your romantic partner is paramount.",Does common wisdom emphasize a healthy distance to maintain a lasting relationship? ,Yes,No,0.0,0.8724679946899414,0.8724679946899414,is,is,20
20,53.0,93,"When it comes to having a lasting and fulfilling relationship, common wisdom says that feeling close to your romantic partner is paramount.",Does common wisdom emphasize a healthy distance to maintain a lasting relationship? ,Yes,No,0.0,9.166123270988464,4.583061635494232,paramount..,paramount.,21
21,55.0,94,"Voltaire himself probably won around half a million livres, a large fortune, which he then made even larger.",Was half a million livres considered a significant amount of money?,Yes,No,1.0,12.01360034942627,12.01360034942627,Voltaire,Voltaire,0
21,55.0,94,"Voltaire himself probably won around half a million livres, a large fortune, which he then made even larger.",Was half a million livres considered a significant amount of money?,Yes,No,1.0,5.035233020782471,5.035233020782471,himself,himself,1
21,55.0,94,"Voltaire himself probably won around half a million livres, a large fortune, which he then made even larger.",Was half a million livres considered a significant amount of money?,Yes,No,1.0,9.775965690612793,9.775965690612793,probably,probably,2
21,55.0,94,"Voltaire himself probably won around half a million livres, a large fortune, which he then made even larger.",Was half a million livres considered a significant amount of money?,Yes,No,1.0,7.032733917236328,7.032733917236328,won,won,3
21,55.0,94,"Voltaire himself probably won around half a million livres, a large fortune, which he then made even larger.",Was half a million livres considered a significant amount of money?,Yes,No,1.0,8.226200103759766,8.226200103759766,around,around,4
21,55.0,94,"Voltaire himself probably won around half a million livres, a large fortune, which he then made even larger.",Was half a million livres considered a significant amount of money?,Yes,No,1.0,5.266201972961426,5.266201972961426,half,half,5
21,55.0,94,"Voltaire himself probably won around half a million livres, a large fortune, which he then made even larger.",Was half a million livres considered a significant amount of money?,Yes,No,1.0,1.9794551134109497,1.9794551134109497,a,a,6
21,55.0,94,"Voltaire himself probably won around half a million livres, a large fortune, which he then made even larger.",Was half a million livres considered a significant amount of money?,Yes,No,1.0,1.0287468433380127,1.0287468433380127,million,million,7
21,55.0,94,"Voltaire himself probably won around half a million livres, a large fortune, which he then made even larger.",Was half a million livres considered a significant amount of money?,Yes,No,1.0,5.1615471839904785,2.5807735919952393,"livres.,","livres,",8
21,55.0,94,"Voltaire himself probably won around half a million livres, a large fortune, which he then made even larger.",Was half a million livres considered a significant amount of money?,Yes,No,1.0,3.8268661499023438,3.8268661499023438,a,a,9
21,55.0,94,"Voltaire himself probably won around half a million livres, a large fortune, which he then made even larger.",Was half a million livres considered a significant amount of money?,Yes,No,1.0,5.0409932136535645,5.0409932136535645,large,large,10
21,55.0,94,"Voltaire himself probably won around half a million livres, a large fortune, which he then made even larger.",Was half a million livres considered a significant amount of money?,Yes,No,1.0,9.276338338851929,4.638169169425964,"fortune.,","fortune,",11
21,55.0,94,"Voltaire himself probably won around half a million livres, a large fortune, which he then made even larger.",Was half a million livres considered a significant amount of money?,Yes,No,1.0,2.3651328086853027,2.3651328086853027,which,which,12
21,55.0,94,"Voltaire himself probably won around half a million livres, a large fortune, which he then made even larger.",Was half a million livres considered a significant amount of money?,Yes,No,1.0,1.8002312183380127,1.8002312183380127,he,he,13
21,55.0,94,"Voltaire himself probably won around half a million livres, a large fortune, which he then made even larger.",Was half a million livres considered a significant amount of money?,Yes,No,1.0,5.722597122192383,5.722597122192383,then,then,14
21,55.0,94,"Voltaire himself probably won around half a million livres, a large fortune, which he then made even larger.",Was half a million livres considered a significant amount of money?,Yes,No,1.0,3.6959972381591797,3.6959972381591797,made,made,15
21,55.0,94,"Voltaire himself probably won around half a million livres, a large fortune, which he then made even larger.",Was half a million livres considered a significant amount of money?,Yes,No,1.0,5.959006309509277,5.959006309509277,even,even,16
21,55.0,94,"Voltaire himself probably won around half a million livres, a large fortune, which he then made even larger.",Was half a million livres considered a significant amount of money?,Yes,No,1.0,7.397717833518982,3.698858916759491,larger..,larger.,17
22,31.0,95,"When preparing to check out of their hotel room, some frequent travelers pile up their used bath towels on the bathroom floor.",Do frequent travellers sometimes pile clean bath towels on the bathroom floor before checking out of a hotel?,Yes ,No,0.0,9.45311164855957,9.45311164855957,When,When,0
22,31.0,95,"When preparing to check out of their hotel room, some frequent travelers pile up their used bath towels on the bathroom floor.",Do frequent travellers sometimes pile clean bath towels on the bathroom floor before checking out of a hotel?,Yes ,No,0.0,8.855594635009766,8.855594635009766,preparing,preparing,1
22,31.0,95,"When preparing to check out of their hotel room, some frequent travelers pile up their used bath towels on the bathroom floor.",Do frequent travellers sometimes pile clean bath towels on the bathroom floor before checking out of a hotel?,Yes ,No,0.0,1.7583727836608887,1.7583727836608887,to,to,2
22,31.0,95,"When preparing to check out of their hotel room, some frequent travelers pile up their used bath towels on the bathroom floor.",Do frequent travellers sometimes pile clean bath towels on the bathroom floor before checking out of a hotel?,Yes ,No,0.0,7.550606727600098,7.550606727600098,check,check,3
22,31.0,95,"When preparing to check out of their hotel room, some frequent travelers pile up their used bath towels on the bathroom floor.",Do frequent travellers sometimes pile clean bath towels on the bathroom floor before checking out of a hotel?,Yes ,No,0.0,2.3336715698242188,2.3336715698242188,out,out,4
22,31.0,95,"When preparing to check out of their hotel room, some frequent travelers pile up their used bath towels on the bathroom floor.",Do frequent travellers sometimes pile clean bath towels on the bathroom floor before checking out of a hotel?,Yes ,No,0.0,2.613363742828369,2.613363742828369,of,of,5
22,31.0,95,"When preparing to check out of their hotel room, some frequent travelers pile up their used bath towels on the bathroom floor.",Do frequent travellers sometimes pile clean bath towels on the bathroom floor before checking out of a hotel?,Yes ,No,0.0,3.1826047897338867,3.1826047897338867,their,their,6
22,31.0,95,"When preparing to check out of their hotel room, some frequent travelers pile up their used bath towels on the bathroom floor.",Do frequent travellers sometimes pile clean bath towels on the bathroom floor before checking out of a hotel?,Yes ,No,0.0,5.825669288635254,5.825669288635254,hotel,hotel,7
22,31.0,95,"When preparing to check out of their hotel room, some frequent travelers pile up their used bath towels on the bathroom floor.",Do frequent travellers sometimes pile clean bath towels on the bathroom floor before checking out of a hotel?,Yes ,No,0.0,1.5078110694885254,0.7539055347442627,"room.,","room,",8
22,31.0,95,"When preparing to check out of their hotel room, some frequent travelers pile up their used bath towels on the bathroom floor.",Do frequent travellers sometimes pile clean bath towels on the bathroom floor before checking out of a hotel?,Yes ,No,0.0,6.2433624267578125,6.2433624267578125,some,some,9
22,31.0,95,"When preparing to check out of their hotel room, some frequent travelers pile up their used bath towels on the bathroom floor.",Do frequent travellers sometimes pile clean bath towels on the bathroom floor before checking out of a hotel?,Yes ,No,0.0,10.747586250305176,10.747586250305176,frequent,frequent,10
