,item,condition,targetPosition,Sentence,Option1,Option0,Ans,token,word,word_pos,logfreq,logfreq_s,length,length_s
333,39,RC_Subj,4,The monkeys that watched the zookeepers charged the bars of their cage.,The zookeepers,The monkeys,0,monkeys,monkeys,1,7.001245622069476,-1.2366732724937246,7,0.6606739791349112
334,39,RC_Subj,4,The monkeys that watched the zookeepers charged the bars of their cage.,The zookeepers,The monkeys,0,that,that,2,14.11010071456357,0.9180132345037209,4,-0.4612630318290542
335,39,RC_Subj,4,The monkeys that watched the zookeepers charged the bars of their cage.,The zookeepers,The monkeys,0,watched,watched,3,8.738895704934043,-0.7099933586796864,7,0.6606739791349112
336,39,RC_Subj,4,The monkeys that watched the zookeepers charged the bars of their cage.,The zookeepers,The monkeys,0,the,the,4,15.687451186819413,1.396106504820095,3,-0.8352420354837095
337,39,RC_Subj,4,The monkeys that watched the zookeepers charged the bars of their cage.,The zookeepers,The monkeys,0,zo.oke.ep.ers,zookeepers,5,3.1780538303479458,-2.395478686319596,10,1.7826109900988767
338,39,RC_Subj,4,The monkeys that watched the zookeepers charged the bars of their cage.,The zookeepers,The monkeys,0,charged,charged,6,8.551208070003515,-0.7668812835639714,7,0.6606739791349112
339,39,RC_Subj,4,The monkeys that watched the zookeepers charged the bars of their cage.,The zookeepers,The monkeys,0,the,the,7,15.687451186819413,1.396106504820095,3,-0.8352420354837095
340,39,RC_Subj,4,The monkeys that watched the zookeepers charged the bars of their cage.,The zookeepers,The monkeys,0,bars,bars,8,8.281977058867758,-0.8484849200724724,4,-0.4612630318290542
341,39,RC_Subj,4,The monkeys that watched the zookeepers charged the bars of their cage.,The zookeepers,The monkeys,0,of,of,9,14.959542893887448,1.1754782662774268,2,-1.2092210391383649
342,39,RC_Subj,4,The monkeys that watched the zookeepers charged the bars of their cage.,The zookeepers,The monkeys,0,their,their,10,12.71071619962035,0.4938612588033065,5,-0.087284028174399
343,39,RC_Subj,4,The monkeys that watched the zookeepers charged the bars of their cage.,The zookeepers,The monkeys,0,cage..,cage.,11,7.234177179749849,-1.1660719621761568,5,-0.087284028174399
344,39,RC_Obj,6,The monkeys that the zookeepers watched charged the bars of their cage.,The zookeepers,The monkeys,0,The,The,0,15.687451186819413,1.396106504820095,3,-0.8352420354837095
345,39,RC_Obj,6,The monkeys that the zookeepers watched charged the bars of their cage.,The zookeepers,The monkeys,0,monkeys,monkeys,1,7.001245622069476,-1.2366732724937246,7,0.6606739791349112
346,39,RC_Obj,6,The monkeys that the zookeepers watched charged the bars of their cage.,The zookeepers,The monkeys,0,that,that,2,14.11010071456357,0.9180132345037209,4,-0.4612630318290542
347,39,RC_Obj,6,The monkeys that the zookeepers watched charged the bars of their cage.,The zookeepers,The monkeys,0,the,the,3,15.687451186819413,1.396106504820095,3,-0.8352420354837095
348,39,RC_Obj,6,The monkeys that the zookeepers watched charged the bars of their cage.,The zookeepers,The monkeys,0,zo.oke.ep.ers,zookeepers,4,3.1780538303479458,-2.395478686319596,10,1.7826109900988767
349,39,RC_Obj,6,The monkeys that the zookeepers watched charged the bars of their cage.,The zookeepers,The monkeys,0,watched,watched,5,8.738895704934043,-0.7099933586796864,7,0.6606739791349112
350,39,RC_Obj,6,The monkeys that the zookeepers watched charged the bars of their cage.,The zookeepers,The monkeys,0,charged,charged,6,8.551208070003515,-0.7668812835639714,7,0.6606739791349112
351,39,RC_Obj,6,The monkeys that the zookeepers watched charged the bars of their cage.,The zookeepers,The monkeys,0,the,the,7,15.687451186819413,1.396106504820095,3,-0.8352420354837095
352,39,RC_Obj,6,The monkeys that the zookeepers watched charged the bars of their cage.,The zookeepers,The monkeys,0,bars,bars,8,8.281977058867758,-0.8484849200724724,4,-0.4612630318290542
353,39,RC_Obj,6,The monkeys that the zookeepers watched charged the bars of their cage.,The zookeepers,The monkeys,0,of,of,9,14.959542893887448,1.1754782662774268,2,-1.2092210391383649
354,39,RC_Obj,6,The monkeys that the zookeepers watched charged the bars of their cage.,The zookeepers,The monkeys,0,their,their,10,12.71071619962035,0.4938612588033065,5,-0.087284028174399
355,39,RC_Obj,6,The monkeys that the zookeepers watched charged the bars of their cage.,The zookeepers,The monkeys,0,cage..,cage.,11,7.234177179749849,-1.1660719621761568,5,-0.087284028174399
356,40,RC_Subj,5,The movie star who visited the organizers proposed an annual prize.,The movie star,The organizers,1,The,The,0,15.687451186819413,1.396106504820095,3,-0.8352420354837095
357,40,RC_Subj,5,The movie star who visited the organizers proposed an annual prize.,The movie star,The organizers,1,movie,movie,1,9.71063069382679,-0.4154615048576494,5,-0.087284028174399
358,40,RC_Subj,5,The movie star who visited the organizers proposed an annual prize.,The movie star,The organizers,1,star,star,2,10.09703750100326,-0.2983420077231264,4,-0.4612630318290542
359,40,RC_Subj,5,The movie star who visited the organizers proposed an annual prize.,The movie star,The organizers,1,who,who,3,12.587907409973832,0.4566380437357446,3,-0.8352420354837095
360,40,RC_Subj,5,The movie star who visited the organizers proposed an annual prize.,The movie star,The organizers,1,visited,visited,4,8.447199819595703,-0.7984060749479943,7,0.6606739791349112
361,40,RC_Subj,5,The movie star who visited the organizers proposed an annual prize.,The movie star,The organizers,1,the,the,5,15.687451186819413,1.396106504820095,3,-0.8352420354837095
362,40,RC_Subj,5,The movie star who visited the organizers proposed an annual prize.,The movie star,The organizers,1,organizers,organizers,6,6.813444599510896,-1.2935955650488995,10,1.7826109900988767
363,40,RC_Subj,5,The movie star who visited the organizers proposed an annual prize.,The movie star,The organizers,1,proposed,proposed,7,8.66561319653451,-0.73220520995432,8,1.0346529827895663
364,40,RC_Subj,5,The movie star who visited the organizers proposed an annual prize.,The movie star,The organizers,1,an,an,8,12.984709212105534,0.5769082529158677,2,-1.2092210391383649
365,40,RC_Subj,5,The movie star who visited the organizers proposed an annual prize.,The movie star,The organizers,1,annual,annual,9,9.375176614429115,-0.5171372837546738,6,0.2866949754802561
366,40,RC_Subj,5,The movie star who visited the organizers proposed an annual prize.,The movie star,The organizers,1,prize..,prize.,10,8.204124932574041,-0.8720818177280807,6,0.2866949754802561
367,40,RC_Obj,7,The movie star who the organizers visited proposed an annual prize.,The movie star,The organizers,1,The,The,0,15.687451186819413,1.396106504820095,3,-0.8352420354837095
368,40,RC_Obj,7,The movie star who the organizers visited proposed an annual prize.,The movie star,The organizers,1,movie,movie,1,9.71063069382679,-0.4154615048576494,5,-0.087284028174399
369,40,RC_Obj,7,The movie star who the organizers visited proposed an annual prize.,The movie star,The organizers,1,star,star,2,10.09703750100326,-0.2983420077231264,4,-0.4612630318290542
370,40,RC_Obj,7,The movie star who the organizers visited proposed an annual prize.,The movie star,The organizers,1,who,who,3,12.587907409973832,0.4566380437357446,3,-0.8352420354837095
371,40,RC_Obj,7,The movie star who the organizers visited proposed an annual prize.,The movie star,The organizers,1,the,the,4,15.687451186819413,1.396106504820095,3,-0.8352420354837095
372,40,RC_Obj,7,The movie star who the organizers visited proposed an annual prize.,The movie star,The organizers,1,organizers,organizers,5,6.813444599510896,-1.2935955650488995,10,1.7826109900988767
373,40,RC_Obj,7,The movie star who the organizers visited proposed an annual prize.,The movie star,The organizers,1,visited,visited,6,8.447199819595703,-0.7984060749479943,7,0.6606739791349112
374,40,RC_Obj,7,The movie star who the organizers visited proposed an annual prize.,The movie star,The organizers,1,proposed,proposed,7,8.66561319653451,-0.73220520995432,8,1.0346529827895663
375,40,RC_Obj,7,The movie star who the organizers visited proposed an annual prize.,The movie star,The organizers,1,an,an,8,12.984709212105534,0.5769082529158677,2,-1.2092210391383649
376,40,RC_Obj,7,The movie star who the organizers visited proposed an annual prize.,The movie star,The organizers,1,annual,annual,9,9.375176614429115,-0.5171372837546738,6,0.2866949754802561
377,40,RC_Obj,7,The movie star who the organizers visited proposed an annual prize.,The movie star,The organizers,1,prize..,prize.,10,8.204124932574041,-0.8720818177280807,6,0.2866949754802561
378,41,RC_Subj,4,The neighbor who observed the couple purchased the old Victorian house.,The couple,The neighbor,0,The,The,0,15.687451186819413,1.396106504820095,3,-0.8352420354837095
379,41,RC_Subj,4,The neighbor who observed the couple purchased the old Victorian house.,The couple,The neighbor,0,neighbor,neighbor,1,7.948031990637284,-0.9497033192707176,8,1.0346529827895663
380,41,RC_Subj,4,The neighbor who observed the couple purchased the old Victorian house.,The couple,The neighbor,0,who,who,2,12.587907409973832,0.4566380437357446,3,-0.8352420354837095
381,41,RC_Subj,4,The neighbor who observed the couple purchased the old Victorian house.,The couple,The neighbor,0,observed,observed,3,8.438582790834326,-0.8010178873089117,8,1.0346529827895663
382,41,RC_Subj,4,The neighbor who observed the couple purchased the old Victorian house.,The couple,The neighbor,0,the,the,4,15.687451186819413,1.396106504820095,3,-0.8352420354837095
383,41,RC_Subj,4,The neighbor who observed the couple purchased the old Victorian house.,The couple,The neighbor,0,couple,couple,5,9.863030074904852,-0.3692694126274425,6,0.2866949754802561
384,41,RC_Subj,4,The neighbor who observed the couple purchased the old Victorian house.,The couple,The neighbor,0,purchased,purchased,6,8.142645185942795,-0.8907162643156663,9,1.4086319864442216
385,41,RC_Subj,4,The neighbor who observed the couple purchased the old Victorian house.,The couple,The neighbor,0,the,the,7,15.687451186819413,1.396106504820095,3,-0.8352420354837095
386,41,RC_Subj,4,The neighbor who observed the couple purchased the old Victorian house.,The couple,The neighbor,0,old,old,8,10.78987562305597,-0.0883435011145651,3,-0.8352420354837095
387,41,RC_Subj,4,The neighbor who observed the couple purchased the old Victorian house.,The couple,The neighbor,0,Victorian,Victorian,9,7.110696122978827,-1.203498940702591,9,1.4086319864442216
388,41,RC_Subj,4,The neighbor who observed the couple purchased the old Victorian house.,The couple,The neighbor,0,house..,house.,10,10.928022637807922,-0.0464712861383029,6,0.2866949754802561
389,41,RC_Obj,6,The neighbor who the couple observed purchased the old Victorian house.,The couple,The neighbor,0,The,The,0,15.687451186819413,1.396106504820095,3,-0.8352420354837095
390,41,RC_Obj,6,The neighbor who the couple observed purchased the old Victorian house.,The couple,The neighbor,0,neighbor,neighbor,1,7.948031990637284,-0.9497033192707176,8,1.0346529827895663
391,41,RC_Obj,6,The neighbor who the couple observed purchased the old Victorian house.,The couple,The neighbor,0,who,who,2,12.587907409973832,0.4566380437357446,3,-0.8352420354837095
392,41,RC_Obj,6,The neighbor who the couple observed purchased the old Victorian house.,The couple,The neighbor,0,the,the,3,15.687451186819413,1.396106504820095,3,-0.8352420354837095
393,41,RC_Obj,6,The neighbor who the couple observed purchased the old Victorian house.,The couple,The neighbor,0,couple,couple,4,9.863030074904852,-0.3692694126274425,6,0.2866949754802561
394,41,RC_Obj,6,The neighbor who the couple observed purchased the old Victorian house.,The couple,The neighbor,0,observed,observed,5,8.438582790834326,-0.8010178873089117,8,1.0346529827895663
395,41,RC_Obj,6,The neighbor who the couple observed purchased the old Victorian house.,The couple,The neighbor,0,purchased,purchased,6,8.142645185942795,-0.8907162643156663,9,1.4086319864442216
396,41,RC_Obj,6,The neighbor who the couple observed purchased the old Victorian house.,The couple,The neighbor,0,the,the,7,15.687451186819413,1.396106504820095,3,-0.8352420354837095
397,41,RC_Obj,6,The neighbor who the couple observed purchased the old Victorian house.,The couple,The neighbor,0,old,old,8,10.78987562305597,-0.0883435011145651,3,-0.8352420354837095
398,41,RC_Obj,6,The neighbor who the couple observed purchased the old Victorian house.,The couple,The neighbor,0,Victorian,Victorian,9,7.110696122978827,-1.203498940702591,9,1.4086319864442216
399,41,RC_Obj,6,The neighbor who the couple observed purchased the old Victorian house.,The couple,The neighbor,0,house..,house.,10,10.928022637807922,-0.0464712861383029,6,0.2866949754802561
400,42,RC_Subj,4,The pilot who delayed the ground crew remained on the runway for a long time.,The pilot,The ground crew,1,The,The,0,15.687451186819413,1.396106504820095,3,-0.8352420354837095
401,42,RC_Subj,4,The pilot who delayed the ground crew remained on the runway for a long time.,The pilot,The ground crew,1,pilot,pilot,1,8.371936178759098,-0.8212184053820977,5,-0.087284028174399
402,42,RC_Subj,4,The pilot who delayed the ground crew remained on the runway for a long time.,The pilot,The ground crew,1,who,who,2,12.587907409973832,0.4566380437357446,3,-0.8352420354837095
403,42,RC_Subj,4,The pilot who delayed the ground crew remained on the runway for a long time.,The pilot,The ground crew,1,delayed,delayed,3,7.655390644826152,-1.038402603614632,7,0.6606739791349112
404,42,RC_Subj,4,The pilot who delayed the ground crew remained on the runway for a long time.,The pilot,The ground crew,1,the,the,4,15.687451186819413,1.396106504820095,3,-0.8352420354837095
405,42,RC_Subj,4,The pilot who delayed the ground crew remained on the runway for a long time.,The pilot,The ground crew,1,ground,ground,5,10.132215482144238,-0.2876795986120012,6,0.2866949754802561
406,42,RC_Subj,4,The pilot who delayed the ground crew remained on the runway for a long time.,The pilot,The ground crew,1,crew,crew,6,8.75384509275524,-0.7054622149431633,4,-0.4612630318290542
407,42,RC_Subj,4,The pilot who delayed the ground crew remained on the runway for a long time.,The pilot,The ground crew,1,remained,remained,7,8.742893471512136,-0.7087816398315925,8,1.0346529827895663
408,42,RC_Subj,4,The pilot who delayed the ground crew remained on the runway for a long time.,The pilot,The ground crew,1,on,on,8,13.632841740882444,0.7733565411889349,2,-1.2092210391383649
409,42,RC_Subj,4,The pilot who delayed the ground crew remained on the runway for a long time.,The pilot,The ground crew,1,the,the,9,15.687451186819413,1.396106504820095,3,-0.8352420354837095
410,42,RC_Subj,4,The pilot who delayed the ground crew remained on the runway for a long time.,The pilot,The ground crew,1,runway,runway,10,7.255591274253665,-1.1595813726386577,6,0.2866949754802561
411,42,RC_Subj,4,The pilot who delayed the ground crew remained on the runway for a long time.,The pilot,The ground crew,1,for,for,11,13.908199122518193,0.8568170741570548,3,-0.8352420354837095
412,42,RC_Subj,4,The pilot who delayed the ground crew remained on the runway for a long time.,The pilot,The ground crew,1,a,a,12,14.90068259642208,1.1576377719789293,1,-1.5832000427930195
413,42,RC_Subj,4,The pilot who delayed the ground crew remained on the runway for a long time.,The pilot,The ground crew,1,long,long,13,11.202547784586258,0.0367369973192297,4,-0.4612630318290542
414,42,RC_Subj,4,The pilot who delayed the ground crew remained on the runway for a long time.,The pilot,The ground crew,1,time..,time.,14,12.165474584268328,0.3285990982490793,5,-0.087284028174399
415,42,RC_Obj,6,The pilot who the ground crew delayed remained on the runway for a long time.,The pilot,The ground crew,1,The,The,0,15.687451186819413,1.396106504820095,3,-0.8352420354837095
416,42,RC_Obj,6,The pilot who the ground crew delayed remained on the runway for a long time.,The pilot,The ground crew,1,pilot,pilot,1,8.371936178759098,-0.8212184053820977,5,-0.087284028174399
417,42,RC_Obj,6,The pilot who the ground crew delayed remained on the runway for a long time.,The pilot,The ground crew,1,who,who,2,12.587907409973832,0.4566380437357446,3,-0.8352420354837095
418,42,RC_Obj,6,The pilot who the ground crew delayed remained on the runway for a long time.,The pilot,The ground crew,1,the,the,3,15.687451186819413,1.396106504820095,3,-0.8352420354837095
419,42,RC_Obj,6,The pilot who the ground crew delayed remained on the runway for a long time.,The pilot,The ground crew,1,ground,ground,4,10.132215482144238,-0.2876795986120012,6,0.2866949754802561
420,42,RC_Obj,6,The pilot who the ground crew delayed remained on the runway for a long time.,The pilot,The ground crew,1,crew,crew,5,8.75384509275524,-0.7054622149431633,4,-0.4612630318290542
421,42,RC_Obj,6,The pilot who the ground crew delayed remained on the runway for a long time.,The pilot,The ground crew,1,delayed,delayed,6,7.655390644826152,-1.038402603614632,7,0.6606739791349112
422,42,RC_Obj,6,The pilot who the ground crew delayed remained on the runway for a long time.,The pilot,The ground crew,1,remained,remained,7,8.742893471512136,-0.7087816398315925,8,1.0346529827895663
423,42,RC_Obj,6,The pilot who the ground crew delayed remained on the runway for a long time.,The pilot,The ground crew,1,on,on,8,13.632841740882444,0.7733565411889349,2,-1.2092210391383649
424,42,RC_Obj,6,The pilot who the ground crew delayed remained on the runway for a long time.,The pilot,The ground crew,1,the,the,9,15.687451186819413,1.396106504820095,3,-0.8352420354837095
425,42,RC_Obj,6,The pilot who the ground crew delayed remained on the runway for a long time.,The pilot,The ground crew,1,runway,runway,10,7.255591274253665,-1.1595813726386577,6,0.2866949754802561
426,42,RC_Obj,6,The pilot who the ground crew delayed remained on the runway for a long time.,The pilot,The ground crew,1,for,for,11,13.908199122518193,0.8568170741570548,3,-0.8352420354837095
427,42,RC_Obj,6,The pilot who the ground crew delayed remained on the runway for a long time.,The pilot,The ground crew,1,a,a,12,14.90068259642208,1.1576377719789293,1,-1.5832000427930195
428,42,RC_Obj,6,The pilot who the ground crew delayed remained on the runway for a long time.,The pilot,The ground crew,1,long,long,13,11.202547784586258,0.0367369973192297,4,-0.4612630318290542
429,42,RC_Obj,6,The pilot who the ground crew delayed remained on the runway for a long time.,The pilot,The ground crew,1,time..,time.,14,12.165474584268328,0.3285990982490793,5,-0.087284028174399
430,43,RC_Subj,4,The soldiers that helped the natives climbed the big rock that blocked the path.,The natives,The soldiers,0,The,The,0,15.687451186819413,1.396106504820095,3,-0.8352420354837095
431,43,RC_Subj,4,The soldiers that helped the natives climbed the big rock that blocked the path.,The natives,The soldiers,0,soldiers,soldiers,1,8.993799971795545,-0.6327321433030404,8,1.0346529827895663
432,43,RC_Subj,4,The soldiers that helped the natives climbed the big rock that blocked the path.,The natives,The soldiers,0,that,that,2,14.11010071456357,0.9180132345037209,4,-0.4612630318290542
433,43,RC_Subj,4,The soldiers that helped the natives climbed the big rock that blocked the path.,The natives,The soldiers,0,helped,helped,3,9.598116617213265,-0.4495644032248445,6,0.2866949754802561
434,43,RC_Subj,4,The soldiers that helped the natives climbed the big rock that blocked the path.,The natives,The soldiers,0,the,the,4,15.687451186819413,1.396106504820095,3,-0.8352420354837095
435,43,RC_Subj,4,The soldiers that helped the natives climbed the big rock that blocked the path.,The natives,The soldiers,0,natives,natives,5,6.594413459749778,-1.359983673304736,7,0.6606739791349112
436,43,RC_Subj,4,The soldiers that helped the natives climbed the big rock that blocked the path.,The natives,The soldiers,0,climbed,climbed,6,7.724446645633537,-1.0174718023490412,7,0.6606739791349112
437,43,RC_Subj,4,The soldiers that helped the natives climbed the big rock that blocked the path.,The natives,The soldiers,0,the,the,7,15.687451186819413,1.396106504820095,3,-0.8352420354837095
438,43,RC_Subj,4,The soldiers that helped the natives climbed the big rock that blocked the path.,The natives,The soldiers,0,big,big,8,10.97724346520537,-0.0315525050861316,3,-0.8352420354837095
439,43,RC_Subj,4,The soldiers that helped the natives climbed the big rock that blocked the path.,The natives,The soldiers,0,rock,rock,9,9.655538882302949,-0.4321597750280185,4,-0.4612630318290542
440,43,RC_Subj,4,The soldiers that helped the natives climbed the big rock that blocked the path.,The natives,The soldiers,0,that,that,10,14.11010071456357,0.9180132345037209,4,-0.4612630318290542
441,43,RC_Subj,4,The soldiers that helped the natives climbed the big rock that blocked the path.,The natives,The soldiers,0,blocked,blocked,11,7.473069088032197,-1.093664075855569,7,0.6606739791349112
442,43,RC_Subj,4,The soldiers that helped the natives climbed the big rock that blocked the path.,The natives,The soldiers,0,the,the,12,15.687451186819413,1.396106504820095,3,-0.8352420354837095
443,43,RC_Subj,4,The soldiers that helped the natives climbed the big rock that blocked the path.,The natives,The soldiers,0,path..,path.,13,9.026056891868688,-0.6229551047314872,5,-0.087284028174399
444,43,RC_Obj,6,The soldiers that the natives helped climbed the big rock that blocked the path.,The natives,The soldiers,0,The,The,0,15.687451186819413,1.396106504820095,3,-0.8352420354837095
445,43,RC_Obj,6,The soldiers that the natives helped climbed the big rock that blocked the path.,The natives,The soldiers,0,soldiers,soldiers,1,8.993799971795545,-0.6327321433030404,8,1.0346529827895663
446,43,RC_Obj,6,The soldiers that the natives helped climbed the big rock that blocked the path.,The natives,The soldiers,0,that,that,2,14.11010071456357,0.9180132345037209,4,-0.4612630318290542
447,43,RC_Obj,6,The soldiers that the natives helped climbed the big rock that blocked the path.,The natives,The soldiers,0,the,the,3,15.687451186819413,1.396106504820095,3,-0.8352420354837095
448,43,RC_Obj,6,The soldiers that the natives helped climbed the big rock that blocked the path.,The natives,The soldiers,0,natives,natives,4,6.594413459749778,-1.359983673304736,7,0.6606739791349112
449,43,RC_Obj,6,The soldiers that the natives helped climbed the big rock that blocked the path.,The natives,The soldiers,0,helped,helped,5,9.598116617213265,-0.4495644032248445,6,0.2866949754802561
450,43,RC_Obj,6,The soldiers that the natives helped climbed the big rock that blocked the path.,The natives,The soldiers,0,climbed,climbed,6,7.724446645633537,-1.0174718023490412,7,0.6606739791349112
451,43,RC_Obj,6,The soldiers that the natives helped climbed the big rock that blocked the path.,The natives,The soldiers,0,the,the,7,15.687451186819413,1.396106504820095,3,-0.8352420354837095
452,43,RC_Obj,6,The soldiers that the natives helped climbed the big rock that blocked the path.,The natives,The soldiers,0,big,big,8,10.97724346520537,-0.0315525050861316,3,-0.8352420354837095
453,43,RC_Obj,6,The soldiers that the natives helped climbed the big rock that blocked the path.,The natives,The soldiers,0,rock,rock,9,9.655538882302949,-0.4321597750280185,4,-0.4612630318290542
454,43,RC_Obj,6,The soldiers that the natives helped climbed the big rock that blocked the path.,The natives,The soldiers,0,that,that,10,14.11010071456357,0.9180132345037209,4,-0.4612630318290542
455,43,RC_Obj,6,The soldiers that the natives helped climbed the big rock that blocked the path.,The natives,The soldiers,0,blocked,blocked,11,7.473069088032197,-1.093664075855569,7,0.6606739791349112
456,43,RC_Obj,6,The soldiers that the natives helped climbed the big rock that blocked the path.,The natives,The soldiers,0,the,the,12,15.687451186819413,1.396106504820095,3,-0.8352420354837095
457,43,RC_Obj,6,The soldiers that the natives helped climbed the big rock that blocked the path.,The natives,The soldiers,0,path..,path.,13,9.026056891868688,-0.6229551047314872,5,-0.087284028174399
458,44,RC_Subj,4,The speaker who entertained the economists predicted a good year for the industry.,The speaker,The economists,1,The,The,0,15.687451186819413,1.396106504820095,3,-0.8352420354837095
459,44,RC_Subj,4,The speaker who entertained the economists predicted a good year for the industry.,The speaker,The economists,1,speaker,speaker,1,7.967973179662935,-0.9436591658355992,7,0.6606739791349112
460,44,RC_Subj,4,The speaker who entertained the economists predicted a good year for the industry.,The speaker,The economists,1,who,who,2,12.587907409973832,0.4566380437357446,3,-0.8352420354837095
461,44,RC_Subj,4,The speaker who entertained the economists predicted a good year for the industry.,The speaker,The economists,1,entertained,entertained,3,6.249975242259483,-1.4643825350151398,11,2.156589993753532
462,44,RC_Subj,4,The speaker who entertained the economists predicted a good year for the industry.,The speaker,The economists,1,the,the,4,15.687451186819413,1.396106504820095,3,-0.8352420354837095
463,44,RC_Subj,4,The speaker who entertained the economists predicted a good year for the industry.,The speaker,The economists,1,economists,economists,5,7.412160334945205,-1.1121254549000157,10,1.7826109900988767
464,44,RC_Subj,4,The speaker who entertained the economists predicted a good year for the industry.,The speaker,The economists,1,predicted,predicted,6,7.907283609426348,-0.9620541107884536,9,1.4086319864442216
465,44,RC_Subj,4,The speaker who entertained the economists predicted a good year for the industry.,The speaker,The economists,1,a,a,7,14.90068259642208,1.1576377719789293,1,-1.5832000427930195
466,44,RC_Subj,4,The speaker who entertained the economists predicted a good year for the industry.,The speaker,The economists,1,good,good,8,11.481414157830972,0.1212611019560127,4,-0.4612630318290542
467,44,RC_Subj,4,The speaker who entertained the economists predicted a good year for the industry.,The speaker,The economists,1,year,year,9,11.594588397831304,0.1555640951519044,4,-0.4612630318290542
468,44,RC_Subj,4,The speaker who entertained the economists predicted a good year for the industry.,The speaker,The economists,1,for,for,10,13.908199122518193,0.8568170741570548,3,-0.8352420354837095
469,44,RC_Subj,4,The speaker who entertained the economists predicted a good year for the industry.,The speaker,The economists,1,the,the,11,15.687451186819413,1.396106504820095,3,-0.8352420354837095
470,44,RC_Subj,4,The speaker who entertained the economists predicted a good year for the industry.,The speaker,The economists,1,industry..,industry.,12,10.00419224665776,-0.3264833067331761,9,1.4086319864442216
471,44,RC_Obj,6,The speaker who the economists entertained predicted a good year for the industry.,The speaker,The economists,1,The,The,0,15.687451186819413,1.396106504820095,3,-0.8352420354837095
472,44,RC_Obj,6,The speaker who the economists entertained predicted a good year for the industry.,The speaker,The economists,1,speaker,speaker,1,7.967973179662935,-0.9436591658355992,7,0.6606739791349112
473,44,RC_Obj,6,The speaker who the economists entertained predicted a good year for the industry.,The speaker,The economists,1,who,who,2,12.587907409973832,0.4566380437357446,3,-0.8352420354837095
474,44,RC_Obj,6,The speaker who the economists entertained predicted a good year for the industry.,The speaker,The economists,1,the,the,3,15.687451186819413,1.396106504820095,3,-0.8352420354837095
475,44,RC_Obj,6,The speaker who the economists entertained predicted a good year for the industry.,The speaker,The economists,1,economists,economists,4,7.412160334945205,-1.1121254549000157,10,1.7826109900988767
476,44,RC_Obj,6,The speaker who the economists entertained predicted a good year for the industry.,The speaker,The economists,1,entertained,entertained,5,6.249975242259483,-1.4643825350151398,11,2.156589993753532
477,44,RC_Obj,6,The speaker who the economists entertained predicted a good year for the industry.,The speaker,The economists,1,predicted,predicted,6,7.907283609426348,-0.9620541107884536,9,1.4086319864442216
478,44,RC_Obj,6,The speaker who the economists entertained predicted a good year for the industry.,The speaker,The economists,1,a,a,7,14.90068259642208,1.1576377719789293,1,-1.5832000427930195
479,44,RC_Obj,6,The speaker who the economists entertained predicted a good year for the industry.,The speaker,The economists,1,good,good,8,11.481414157830972,0.1212611019560127,4,-0.4612630318290542
480,44,RC_Obj,6,The speaker who the economists entertained predicted a good year for the industry.,The speaker,The economists,1,year,year,9,11.594588397831304,0.1555640951519044,4,-0.4612630318290542
481,44,RC_Obj,6,The speaker who the economists entertained predicted a good year for the industry.,The speaker,The economists,1,for,for,10,13.908199122518193,0.8568170741570548,3,-0.8352420354837095
482,44,RC_Obj,6,The speaker who the economists entertained predicted a good year for the industry.,The speaker,The economists,1,the,the,11,15.687451186819413,1.396106504820095,3,-0.8352420354837095
483,44,RC_Obj,6,The speaker who the economists entertained predicted a good year for the industry.,The speaker,The economists,1,industry..,industry.,12,10.00419224665776,-0.3264833067331761,9,1.4086319864442216
484,45,RC_Subj,5,The table top that rested on the box screwed directly to the legs.,The box,The table top,0,The,The,0,15.687451186819413,1.396106504820095,3,-0.8352420354837095
485,45,RC_Subj,5,The table top that rested on the box screwed directly to the legs.,The box,The table top,0,table,table,1,10.251111660954445,-0.2516422917766998,5,-0.087284028174399
486,45,RC_Subj,5,The table top that rested on the box screwed directly to the legs.,The box,The table top,0,top,top,2,10.826793619304189,-0.0771536952532234,3,-0.8352420354837095
487,45,RC_Subj,5,The table top that rested on the box screwed directly to the legs.,The box,The table top,0,that,that,3,14.11010071456357,0.9180132345037209,4,-0.4612630318290542
488,45,RC_Subj,5,The table top that rested on the box screwed directly to the legs.,The box,The table top,0,rested,rested,4,6.568077911411976,-1.367965950326778,6,0.2866949754802561
489,45,RC_Subj,5,The table top that rested on the box screwed directly to the legs.,The box,The table top,0,on,on,5,13.632841740882444,0.7733565411889349,2,-1.2092210391383649
490,45,RC_Subj,5,The table top that rested on the box screwed directly to the legs.,The box,The table top,0,the,the,6,15.687451186819413,1.396106504820095,3,-0.8352420354837095
491,45,RC_Subj,5,The table top that rested on the box screwed directly to the legs.,The box,The table top,0,box,box,7,9.71842223507111,-0.4130998968955493,3,-0.8352420354837095
492,45,RC_Subj,5,The table top that rested on the box screwed directly to the legs.,The box,The table top,0,screwed,screwed,8,6.408528791059498,-1.4163251210165526,7,0.6606739791349112
493,45,RC_Subj,5,The table top that rested on the box screwed directly to the legs.,The box,The table top,0,directly,directly,9,9.321344930019094,-0.5334536107212607,8,1.0346529827895663
494,45,RC_Subj,5,The table top that rested on the box screwed directly to the legs.,The box,The table top,0,to,to,10,14.928149018365476,1.1659628156022577,2,-1.2092210391383649
495,45,RC_Subj,5,The table top that rested on the box screwed directly to the legs.,The box,The table top,0,the,the,11,15.687451186819413,1.396106504820095,3,-0.8352420354837095
