,item,Main clause subject number,condition,disambPosition,Sentence,Question,Option1,Option0,Correct answer,Question target,disambPosition_0idx,token,word,word_pos,logfreq,logfreq_s,length,length_s
243,12,singular,AGREE,7,"When the supervisor works, the shift seems unnecessarily stressful on a Friday night.",Does the supervisor sometimes work on a Friday night?,Yes,No,1,Both,7,the,the,4,15.687451186819413,1.396106504820095,3,-0.8352420354837095
244,12,singular,AGREE,7,"When the supervisor works, the shift seems unnecessarily stressful on a Friday night.",Does the supervisor sometimes work on a Friday night?,Yes,No,1,Both,7,shift,shift,5,8.791181936736017,-0.6941454567743,5,-0.087284028174399
245,12,singular,AGREE,7,"When the supervisor works, the shift seems unnecessarily stressful on a Friday night.",Does the supervisor sometimes work on a Friday night?,Yes,No,1,Both,7,seems,seems,6,10.07828084290929,-0.3040271310778155,5,-0.087284028174399
246,12,singular,AGREE,7,"When the supervisor works, the shift seems unnecessarily stressful on a Friday night.",Does the supervisor sometimes work on a Friday night?,Yes,No,1,Both,7,unnecessarily,unnecessarily,7,5.666426688112432,-1.6412554884568424,13,2.9045480010628424
247,12,singular,AGREE,7,"When the supervisor works, the shift seems unnecessarily stressful on a Friday night.",Does the supervisor sometimes work on a Friday night?,Yes,No,1,Both,7,stressful,stressful,8,6.921658184151129,-1.2607961412789137,9,1.4086319864442216
248,12,singular,AGREE,7,"When the supervisor works, the shift seems unnecessarily stressful on a Friday night.",Does the supervisor sometimes work on a Friday night?,Yes,No,1,Both,7,on,on,9,13.632841740882444,0.7733565411889349,2,-1.2092210391383649
249,12,singular,AGREE,7,"When the supervisor works, the shift seems unnecessarily stressful on a Friday night.",Does the supervisor sometimes work on a Friday night?,Yes,No,1,Both,7,a,a,10,14.90068259642208,1.1576377719789293,1,-1.5832000427930195
250,12,singular,AGREE,7,"When the supervisor works, the shift seems unnecessarily stressful on a Friday night.",Does the supervisor sometimes work on a Friday night?,Yes,No,1,Both,7,Friday,Friday,11,8.682877107057168,-0.7269725368195901,6,0.2866949754802561
251,12,singular,AGREE,7,"When the supervisor works, the shift seems unnecessarily stressful on a Friday night.",Does the supervisor sometimes work on a Friday night?,Yes,No,1,Both,7,night..,night.,12,10.556541639529629,-0.1590667862830888,6,0.2866949754802561
252,14,plural,UNAGREE,7,"After the diplomat signs, the agreements creates another border conflict as a side effect.",Do the agreements lead to peace?,Yes,No,0,Main clause,7,After,After,0,11.93786634957905,0.2596112815352022,5,-0.087284028174399
253,14,plural,UNAGREE,7,"After the diplomat signs, the agreements creates another border conflict as a side effect.",Do the agreements lead to peace?,Yes,No,0,Main clause,7,the,the,1,15.687451186819413,1.396106504820095,3,-0.8352420354837095
254,14,plural,UNAGREE,7,"After the diplomat signs, the agreements creates another border conflict as a side effect.",Do the agreements lead to peace?,Yes,No,0,Main clause,7,diplomat,diplomat,2,6.429719478039138,-1.4099022460648258,8,1.0346529827895663
255,14,plural,UNAGREE,7,"After the diplomat signs, the agreements creates another border conflict as a side effect.",Do the agreements lead to peace?,Yes,No,0,Main clause,7,"signs.,","signs,",3,8.996280439395015,-0.631980316180658,6,0.2866949754802561
256,14,plural,UNAGREE,7,"After the diplomat signs, the agreements creates another border conflict as a side effect.",Do the agreements lead to peace?,Yes,No,0,Main clause,7,the,the,4,15.687451186819413,1.396106504820095,3,-0.8352420354837095
257,14,plural,UNAGREE,7,"After the diplomat signs, the agreements creates another border conflict as a side effect.",Do the agreements lead to peace?,Yes,No,0,Main clause,7,agreements,agreements,5,7.121252453244542,-1.20029932809395,10,1.7826109900988767
258,14,plural,UNAGREE,7,"After the diplomat signs, the agreements creates another border conflict as a side effect.",Do the agreements lead to peace?,Yes,No,0,Main clause,7,creates,creates,6,8.385032287813898,-0.8172489884918395,7,0.6606739791349112
259,14,plural,UNAGREE,7,"After the diplomat signs, the agreements creates another border conflict as a side effect.",Do the agreements lead to peace?,Yes,No,0,Main clause,7,another,another,7,11.231159192947752,0.0454090851224818,7,0.6606739791349112
260,14,plural,UNAGREE,7,"After the diplomat signs, the agreements creates another border conflict as a side effect.",Do the agreements lead to peace?,Yes,No,0,Main clause,7,border,border,8,8.837536046107568,-0.6800955749428048,6,0.2866949754802561
261,14,plural,UNAGREE,7,"After the diplomat signs, the agreements creates another border conflict as a side effect.",Do the agreements lead to peace?,Yes,No,0,Main clause,7,conflict,conflict,9,8.614138397472717,-0.7478071674489886,8,1.0346529827895663
262,14,plural,UNAGREE,7,"After the diplomat signs, the agreements creates another border conflict as a side effect.",Do the agreements lead to peace?,Yes,No,0,Main clause,7,as,as,10,13.52016318199474,0.7392037884173105,2,-1.2092210391383649
263,14,plural,UNAGREE,7,"After the diplomat signs, the agreements creates another border conflict as a side effect.",Do the agreements lead to peace?,Yes,No,0,Main clause,7,a,a,11,14.90068259642208,1.1576377719789293,1,-1.5832000427930195
264,14,plural,UNAGREE,7,"After the diplomat signs, the agreements creates another border conflict as a side effect.",Do the agreements lead to peace?,Yes,No,0,Main clause,7,side,side,12,10.579895409091776,-0.1519882832740434,4,-0.4612630318290542
265,14,plural,UNAGREE,7,"After the diplomat signs, the agreements creates another border conflict as a side effect.",Do the agreements lead to peace?,Yes,No,0,Main clause,7,effect..,effect.,13,9.680656452403964,-0.4245466659294286,7,0.6606739791349112
266,14,singular,AGREE,7,"After the diplomat signs, the agreement creates another border conflict as a side effect.",Does the agreement lead to peace?,Yes,No,0,Main clause,7,After,After,0,11.93786634957905,0.2596112815352022,5,-0.087284028174399
267,14,singular,AGREE,7,"After the diplomat signs, the agreement creates another border conflict as a side effect.",Does the agreement lead to peace?,Yes,No,0,Main clause,7,the,the,1,15.687451186819413,1.396106504820095,3,-0.8352420354837095
268,14,singular,AGREE,7,"After the diplomat signs, the agreement creates another border conflict as a side effect.",Does the agreement lead to peace?,Yes,No,0,Main clause,7,diplomat,diplomat,2,6.429719478039138,-1.4099022460648258,8,1.0346529827895663
269,14,singular,AGREE,7,"After the diplomat signs, the agreement creates another border conflict as a side effect.",Does the agreement lead to peace?,Yes,No,0,Main clause,7,"signs.,","signs,",3,8.996280439395015,-0.631980316180658,6,0.2866949754802561
270,14,singular,AGREE,7,"After the diplomat signs, the agreement creates another border conflict as a side effect.",Does the agreement lead to peace?,Yes,No,0,Main clause,7,the,the,4,15.687451186819413,1.396106504820095,3,-0.8352420354837095
271,14,singular,AGREE,7,"After the diplomat signs, the agreement creates another border conflict as a side effect.",Does the agreement lead to peace?,Yes,No,0,Main clause,7,agreement,agreement,5,8.520388082312756,-0.7762227894406662,9,1.4086319864442216
272,14,singular,AGREE,7,"After the diplomat signs, the agreement creates another border conflict as a side effect.",Does the agreement lead to peace?,Yes,No,0,Main clause,7,creates,creates,6,8.385032287813898,-0.8172489884918395,7,0.6606739791349112
273,14,singular,AGREE,7,"After the diplomat signs, the agreement creates another border conflict as a side effect.",Does the agreement lead to peace?,Yes,No,0,Main clause,7,another,another,7,11.231159192947752,0.0454090851224818,7,0.6606739791349112
274,14,singular,AGREE,7,"After the diplomat signs, the agreement creates another border conflict as a side effect.",Does the agreement lead to peace?,Yes,No,0,Main clause,7,border,border,8,8.837536046107568,-0.6800955749428048,6,0.2866949754802561
275,14,singular,AGREE,7,"After the diplomat signs, the agreement creates another border conflict as a side effect.",Does the agreement lead to peace?,Yes,No,0,Main clause,7,conflict,conflict,9,8.614138397472717,-0.7478071674489886,8,1.0346529827895663
276,14,singular,AGREE,7,"After the diplomat signs, the agreement creates another border conflict as a side effect.",Does the agreement lead to peace?,Yes,No,0,Main clause,7,as,as,10,13.52016318199474,0.7392037884173105,2,-1.2092210391383649
277,14,singular,AGREE,7,"After the diplomat signs, the agreement creates another border conflict as a side effect.",Does the agreement lead to peace?,Yes,No,0,Main clause,7,a,a,11,14.90068259642208,1.1576377719789293,1,-1.5832000427930195
278,14,singular,AGREE,7,"After the diplomat signs, the agreement creates another border conflict as a side effect.",Does the agreement lead to peace?,Yes,No,0,Main clause,7,side,side,12,10.579895409091776,-0.1519882832740434,4,-0.4612630318290542
279,14,singular,AGREE,7,"After the diplomat signs, the agreement creates another border conflict as a side effect.",Does the agreement lead to peace?,Yes,No,0,Main clause,7,effect..,effect.,13,9.680656452403964,-0.4245466659294286,7,0.6606739791349112
280,15,plural,UNAGREE,7,"Whenever the reporter moves, the cameras requires constant adjustment from the director.",Does the director move the camera?,Yes,No,1,Ambiguity (correct),7,Whenever,Whenever,0,8.516192691082654,-0.7774944081130767,8,1.0346529827895663
281,15,plural,UNAGREE,7,"Whenever the reporter moves, the cameras requires constant adjustment from the director.",Does the director move the camera?,Yes,No,1,Ambiguity (correct),7,the,the,1,15.687451186819413,1.396106504820095,3,-0.8352420354837095
282,15,plural,UNAGREE,7,"Whenever the reporter moves, the cameras requires constant adjustment from the director.",Does the director move the camera?,Yes,No,1,Ambiguity (correct),7,reporter,reporter,2,8.388677769180811,-0.8161440469209961,8,1.0346529827895663
283,15,plural,UNAGREE,7,"Whenever the reporter moves, the cameras requires constant adjustment from the director.",Does the director move the camera?,Yes,No,1,Ambiguity (correct),7,"moves.,","moves,",3,8.878636747430072,-0.6676379955695472,6,0.2866949754802561
284,15,plural,UNAGREE,7,"Whenever the reporter moves, the cameras requires constant adjustment from the director.",Does the director move the camera?,Yes,No,1,Ambiguity (correct),7,the,the,4,15.687451186819413,1.396106504820095,3,-0.8352420354837095
285,15,plural,UNAGREE,7,"Whenever the reporter moves, the cameras requires constant adjustment from the director.",Does the director move the camera?,Yes,No,1,Ambiguity (correct),7,cameras,cameras,5,8.38548870041881,-0.8171106503109887,7,0.6606739791349112
286,15,plural,UNAGREE,7,"Whenever the reporter moves, the cameras requires constant adjustment from the director.",Does the director move the camera?,Yes,No,1,Ambiguity (correct),7,requires,requires,6,9.067970030684457,-0.6102512764079079,8,1.0346529827895663
287,15,plural,UNAGREE,7,"Whenever the reporter moves, the cameras requires constant adjustment from the director.",Does the director move the camera?,Yes,No,1,Ambiguity (correct),7,constant,constant,7,8.60392119492606,-0.7509039908024121,8,1.0346529827895663
288,15,plural,UNAGREE,7,"Whenever the reporter moves, the cameras requires constant adjustment from the director.",Does the director move the camera?,Yes,No,1,Ambiguity (correct),7,adjustment,adjustment,8,7.245655067594535,-1.1625930264339035,10,1.7826109900988767
289,15,plural,UNAGREE,7,"Whenever the reporter moves, the cameras requires constant adjustment from the director.",Does the director move the camera?,Yes,No,1,Ambiguity (correct),7,from,from,9,13.161822523668638,0.630591111501295,4,-0.4612630318290542
290,15,plural,UNAGREE,7,"Whenever the reporter moves, the cameras requires constant adjustment from the director.",Does the director move the camera?,Yes,No,1,Ambiguity (correct),7,the,the,10,15.687451186819413,1.396106504820095,3,-0.8352420354837095
291,15,plural,UNAGREE,7,"Whenever the reporter moves, the cameras requires constant adjustment from the director.",Does the director move the camera?,Yes,No,1,Ambiguity (correct),7,director..,director.,11,10.0993832293572,-0.2976310199244501,9,1.4086319864442216
292,15,singular,AGREE,7,"Whenever the reporter moves, the camera requires constant adjustment from the director.",Does the director move the camera?,Yes,No,1,Ambiguity (correct),7,Whenever,Whenever,0,8.516192691082654,-0.7774944081130767,8,1.0346529827895663
293,15,singular,AGREE,7,"Whenever the reporter moves, the camera requires constant adjustment from the director.",Does the director move the camera?,Yes,No,1,Ambiguity (correct),7,the,the,1,15.687451186819413,1.396106504820095,3,-0.8352420354837095
294,15,singular,AGREE,7,"Whenever the reporter moves, the camera requires constant adjustment from the director.",Does the director move the camera?,Yes,No,1,Ambiguity (correct),7,reporter,reporter,2,8.388677769180811,-0.8161440469209961,8,1.0346529827895663
295,15,singular,AGREE,7,"Whenever the reporter moves, the camera requires constant adjustment from the director.",Does the director move the camera?,Yes,No,1,Ambiguity (correct),7,"moves.,","moves,",3,8.878636747430072,-0.6676379955695472,6,0.2866949754802561
296,15,singular,AGREE,7,"Whenever the reporter moves, the camera requires constant adjustment from the director.",Does the director move the camera?,Yes,No,1,Ambiguity (correct),7,the,the,4,15.687451186819413,1.396106504820095,3,-0.8352420354837095
297,15,singular,AGREE,7,"Whenever the reporter moves, the camera requires constant adjustment from the director.",Does the director move the camera?,Yes,No,1,Ambiguity (correct),7,camera,camera,5,9.242517103671403,-0.5573462420377499,6,0.2866949754802561
298,15,singular,AGREE,7,"Whenever the reporter moves, the camera requires constant adjustment from the director.",Does the director move the camera?,Yes,No,1,Ambiguity (correct),7,requires,requires,6,9.067970030684457,-0.6102512764079079,8,1.0346529827895663
299,15,singular,AGREE,7,"Whenever the reporter moves, the camera requires constant adjustment from the director.",Does the director move the camera?,Yes,No,1,Ambiguity (correct),7,constant,constant,7,8.60392119492606,-0.7509039908024121,8,1.0346529827895663
300,15,singular,AGREE,7,"Whenever the reporter moves, the camera requires constant adjustment from the director.",Does the director move the camera?,Yes,No,1,Ambiguity (correct),7,adjustment,adjustment,8,7.245655067594535,-1.1625930264339035,10,1.7826109900988767
301,15,singular,AGREE,7,"Whenever the reporter moves, the camera requires constant adjustment from the director.",Does the director move the camera?,Yes,No,1,Ambiguity (correct),7,from,from,9,13.161822523668638,0.630591111501295,4,-0.4612630318290542
302,15,singular,AGREE,7,"Whenever the reporter moves, the camera requires constant adjustment from the director.",Does the director move the camera?,Yes,No,1,Ambiguity (correct),7,the,the,10,15.687451186819413,1.396106504820095,3,-0.8352420354837095
303,15,singular,AGREE,7,"Whenever the reporter moves, the camera requires constant adjustment from the director.",Does the director move the camera?,Yes,No,1,Ambiguity (correct),7,director..,director.,11,10.0993832293572,-0.2976310199244501,9,1.4086319864442216
304,16,plural,UNAGREE,7,"Unless the dog attacks, the cats remains relatively tranquil throughout the day.",Do the cats usually remain calm?,Yes,No,1,Main clause,7,Unless,Unless,0,9.023528749909364,-0.6237213819022346,6,0.2866949754802561
305,16,plural,UNAGREE,7,"Unless the dog attacks, the cats remains relatively tranquil throughout the day.",Do the cats usually remain calm?,Yes,No,1,Main clause,7,the,the,1,15.687451186819413,1.396106504820095,3,-0.8352420354837095
306,16,plural,UNAGREE,7,"Unless the dog attacks, the cats remains relatively tranquil throughout the day.",Do the cats usually remain calm?,Yes,No,1,Main clause,7,dog,dog,2,9.196748418456716,-0.5712186824225913,3,-0.8352420354837095
307,16,plural,UNAGREE,7,"Unless the dog attacks, the cats remains relatively tranquil throughout the day.",Do the cats usually remain calm?,Yes,No,1,Main clause,7,"attacks.,","attacks,",3,8.823942326585245,-0.6842158170427715,8,1.0346529827895663
308,16,plural,UNAGREE,7,"Unless the dog attacks, the cats remains relatively tranquil throughout the day.",Do the cats usually remain calm?,Yes,No,1,Main clause,7,the,the,4,15.687451186819413,1.396106504820095,3,-0.8352420354837095
309,16,plural,UNAGREE,7,"Unless the dog attacks, the cats remains relatively tranquil throughout the day.",Do the cats usually remain calm?,Yes,No,1,Main clause,7,cats,cats,5,7.721348612617949,-1.0184108128999765,4,-0.4612630318290542
310,16,plural,UNAGREE,7,"Unless the dog attacks, the cats remains relatively tranquil throughout the day.",Do the cats usually remain calm?,Yes,No,1,Main clause,7,remains,remains,6,9.438192819018129,-0.4980371383749354,7,0.6606739791349112
311,16,plural,UNAGREE,7,"Unless the dog attacks, the cats remains relatively tranquil throughout the day.",Do the cats usually remain calm?,Yes,No,1,Main clause,7,relatively,relatively,7,9.09929707318286,-0.6007560827519403,10,1.7826109900988767
312,16,plural,UNAGREE,7,"Unless the dog attacks, the cats remains relatively tranquil throughout the day.",Do the cats usually remain calm?,Yes,No,1,Main clause,7,tranquil,tranquil,8,5.934894195619588,-1.559883269095714,8,1.0346529827895663
313,16,plural,UNAGREE,7,"Unless the dog attacks, the cats remains relatively tranquil throughout the day.",Do the cats usually remain calm?,Yes,No,1,Main clause,7,throughout,throughout,9,9.589187682180055,-0.4522707540489347,10,1.7826109900988767
314,16,plural,UNAGREE,7,"Unless the dog attacks, the cats remains relatively tranquil throughout the day.",Do the cats usually remain calm?,Yes,No,1,Main clause,7,the,the,10,15.687451186819413,1.396106504820095,3,-0.8352420354837095
315,16,plural,UNAGREE,7,"Unless the dog attacks, the cats remains relatively tranquil throughout the day.",Do the cats usually remain calm?,Yes,No,1,Main clause,7,day..,day.,11,11.413668506872888,0.1007274663525432,4,-0.4612630318290542
316,16,singular,AGREE,7,"Unless the dog attacks, the cat remains relatively tranquil throughout the day.",Does the cat usually remain calm?,Yes,No,1,Main Clause,7,Unless,Unless,0,9.023528749909364,-0.6237213819022346,6,0.2866949754802561
317,16,singular,AGREE,7,"Unless the dog attacks, the cat remains relatively tranquil throughout the day.",Does the cat usually remain calm?,Yes,No,1,Main Clause,7,the,the,1,15.687451186819413,1.396106504820095,3,-0.8352420354837095
318,16,singular,AGREE,7,"Unless the dog attacks, the cat remains relatively tranquil throughout the day.",Does the cat usually remain calm?,Yes,No,1,Main Clause,7,dog,dog,2,9.196748418456716,-0.5712186824225913,3,-0.8352420354837095
319,16,singular,AGREE,7,"Unless the dog attacks, the cat remains relatively tranquil throughout the day.",Does the cat usually remain calm?,Yes,No,1,Main Clause,7,"attacks.,","attacks,",3,8.823942326585245,-0.6842158170427715,8,1.0346529827895663
320,16,singular,AGREE,7,"Unless the dog attacks, the cat remains relatively tranquil throughout the day.",Does the cat usually remain calm?,Yes,No,1,Main Clause,7,the,the,4,15.687451186819413,1.396106504820095,3,-0.8352420354837095
321,16,singular,AGREE,7,"Unless the dog attacks, the cat remains relatively tranquil throughout the day.",Does the cat usually remain calm?,Yes,No,1,Main Clause,7,cat,cat,5,8.292047637431354,-0.8454325382942098,3,-0.8352420354837095
322,16,singular,AGREE,7,"Unless the dog attacks, the cat remains relatively tranquil throughout the day.",Does the cat usually remain calm?,Yes,No,1,Main Clause,7,remains,remains,6,9.438192819018129,-0.4980371383749354,7,0.6606739791349112
323,16,singular,AGREE,7,"Unless the dog attacks, the cat remains relatively tranquil throughout the day.",Does the cat usually remain calm?,Yes,No,1,Main Clause,7,relatively,relatively,7,9.09929707318286,-0.6007560827519403,10,1.7826109900988767
324,16,singular,AGREE,7,"Unless the dog attacks, the cat remains relatively tranquil throughout the day.",Does the cat usually remain calm?,Yes,No,1,Main Clause,7,tranquil,tranquil,8,5.934894195619588,-1.559883269095714,8,1.0346529827895663
325,16,singular,AGREE,7,"Unless the dog attacks, the cat remains relatively tranquil throughout the day.",Does the cat usually remain calm?,Yes,No,1,Main Clause,7,throughout,throughout,9,9.589187682180055,-0.4522707540489347,10,1.7826109900988767
326,16,singular,AGREE,7,"Unless the dog attacks, the cat remains relatively tranquil throughout the day.",Does the cat usually remain calm?,Yes,No,1,Main Clause,7,the,the,10,15.687451186819413,1.396106504820095,3,-0.8352420354837095
327,16,singular,AGREE,7,"Unless the dog attacks, the cat remains relatively tranquil throughout the day.",Does the cat usually remain calm?,Yes,No,1,Main Clause,7,day..,day.,11,11.413668506872888,0.1007274663525432,4,-0.4612630318290542
328,17,plural,UNAGREE,8,"Until the lead architect leaves, the projects demands immense patience from the engineers.",Has the lead architect left?,Yes,No,0,Subordinate clause,8,Until,Until,0,11.125246246025943,0.0133069822269383,5,-0.087284028174399
329,17,plural,UNAGREE,8,"Until the lead architect leaves, the projects demands immense patience from the engineers.",Has the lead architect left?,Yes,No,0,Subordinate clause,8,the,the,1,15.687451186819413,1.396106504820095,3,-0.8352420354837095
330,17,plural,UNAGREE,8,"Until the lead architect leaves, the projects demands immense patience from the engineers.",Has the lead architect left?,Yes,No,0,Subordinate clause,8,lead,lead,2,9.874625007851026,-0.3657550006379451,4,-0.4612630318290542
331,17,plural,UNAGREE,8,"Until the lead architect leaves, the projects demands immense patience from the engineers.",Has the lead architect left?,Yes,No,0,Subordinate clause,8,architect,architect,3,7.878534196140362,-0.9707680277392736,9,1.4086319864442216
332,17,plural,UNAGREE,8,"Until the lead architect leaves, the projects demands immense patience from the engineers.",Has the lead architect left?,Yes,No,0,Subordinate clause,8,"leaves.,","leaves,",4,9.595126468875948,-0.4504707140431842,7,0.6606739791349112
333,17,plural,UNAGREE,8,"Until the lead architect leaves, the projects demands immense patience from the engineers.",Has the lead architect left?,Yes,No,0,Subordinate clause,8,the,the,5,15.687451186819413,1.396106504820095,3,-0.8352420354837095
334,17,plural,UNAGREE,8,"Until the lead architect leaves, the projects demands immense patience from the engineers.",Has the lead architect left?,Yes,No,0,Subordinate clause,8,projects,projects,6,9.044049632254756,-0.6175015240311711,8,1.0346529827895663
335,17,plural,UNAGREE,8,"Until the lead architect leaves, the projects demands immense patience from the engineers.",Has the lead architect left?,Yes,No,0,Subordinate clause,8,demands,demands,7,8.367532416861831,-0.8225531809847245,7,0.6606739791349112
336,17,plural,UNAGREE,8,"Until the lead architect leaves, the projects demands immense patience from the engineers.",Has the lead architect left?,Yes,No,0,Subordinate clause,8,immense,immense,8,7.275864600546533,-1.1534365487469282,7,0.6606739791349112
337,17,plural,UNAGREE,8,"Until the lead architect leaves, the projects demands immense patience from the engineers.",Has the lead architect left?,Yes,No,0,Subordinate clause,8,patience,patience,9,7.584773077612199,-1.0598067140168188,8,1.0346529827895663
338,17,plural,UNAGREE,8,"Until the lead architect leaves, the projects demands immense patience from the engineers.",Has the lead architect left?,Yes,No,0,Subordinate clause,8,from,from,10,13.161822523668638,0.630591111501295,4,-0.4612630318290542
339,17,plural,UNAGREE,8,"Until the lead architect leaves, the projects demands immense patience from the engineers.",Has the lead architect left?,Yes,No,0,Subordinate clause,8,the,the,11,15.687451186819413,1.396106504820095,3,-0.8352420354837095
340,17,plural,UNAGREE,8,"Until the lead architect leaves, the projects demands immense patience from the engineers.",Has the lead architect left?,Yes,No,0,Subordinate clause,8,engineers..,engineers.,12,8.39638057119949,-0.8138093357249211,10,1.7826109900988767
341,17,singular,AGREE,8,"Until the lead architect leaves, the project demands immense patience from the engineers.",Has the lead architect left?,Yes,No,0,Subordinate clause,8,Until,Until,0,11.125246246025943,0.0133069822269383,5,-0.087284028174399
342,17,singular,AGREE,8,"Until the lead architect leaves, the project demands immense patience from the engineers.",Has the lead architect left?,Yes,No,0,Subordinate clause,8,the,the,1,15.687451186819413,1.396106504820095,3,-0.8352420354837095
343,17,singular,AGREE,8,"Until the lead architect leaves, the project demands immense patience from the engineers.",Has the lead architect left?,Yes,No,0,Subordinate clause,8,lead,lead,2,9.874625007851026,-0.3657550006379451,4,-0.4612630318290542
344,17,singular,AGREE,8,"Until the lead architect leaves, the project demands immense patience from the engineers.",Has the lead architect left?,Yes,No,0,Subordinate clause,8,architect,architect,3,7.878534196140362,-0.9707680277392736,9,1.4086319864442216
345,17,singular,AGREE,8,"Until the lead architect leaves, the project demands immense patience from the engineers.",Has the lead architect left?,Yes,No,0,Subordinate clause,8,"leaves.,","leaves,",4,9.595126468875948,-0.4504707140431842,7,0.6606739791349112
346,17,singular,AGREE,8,"Until the lead architect leaves, the project demands immense patience from the engineers.",Has the lead architect left?,Yes,No,0,Subordinate clause,8,the,the,5,15.687451186819413,1.396106504820095,3,-0.8352420354837095
347,17,singular,AGREE,8,"Until the lead architect leaves, the project demands immense patience from the engineers.",Has the lead architect left?,Yes,No,0,Subordinate clause,8,project,project,6,9.80890211004626,-0.3856755418865948,7,0.6606739791349112
348,17,singular,AGREE,8,"Until the lead architect leaves, the project demands immense patience from the engineers.",Has the lead architect left?,Yes,No,0,Subordinate clause,8,demands,demands,7,8.367532416861831,-0.8225531809847245,7,0.6606739791349112
349,17,singular,AGREE,8,"Until the lead architect leaves, the project demands immense patience from the engineers.",Has the lead architect left?,Yes,No,0,Subordinate clause,8,immense,immense,8,7.275864600546533,-1.1534365487469282,7,0.6606739791349112
350,17,singular,AGREE,8,"Until the lead architect leaves, the project demands immense patience from the engineers.",Has the lead architect left?,Yes,No,0,Subordinate clause,8,patience,patience,9,7.584773077612199,-1.0598067140168188,8,1.0346529827895663
351,17,singular,AGREE,8,"Until the lead architect leaves, the project demands immense patience from the engineers.",Has the lead architect left?,Yes,No,0,Subordinate clause,8,from,from,10,13.161822523668638,0.630591111501295,4,-0.4612630318290542
352,17,singular,AGREE,8,"Until the lead architect leaves, the project demands immense patience from the engineers.",Has the lead architect left?,Yes,No,0,Subordinate clause,8,the,the,11,15.687451186819413,1.396106504820095,3,-0.8352420354837095
353,17,singular,AGREE,8,"Until the lead architect leaves, the project demands immense patience from the engineers.",Has the lead architect left?,Yes,No,0,Subordinate clause,8,engineers..,engineers.,12,8.39638057119949,-0.8138093357249211,10,1.7826109900988767
354,19,plural,UNAGREE,8,"Even if the mother calls, her boys continues causing problems with the other kids on the playground.",Do the boys behave themselves after their mother calls?,Yes,No,0,Both,8,Even,Even,0,11.910674211722846,0.251369373130424,4,-0.4612630318290542
355,19,plural,UNAGREE,8,"Even if the mother calls, her boys continues causing problems with the other kids on the playground.",Do the boys behave themselves after their mother calls?,Yes,No,0,Both,8,if,if,1,12.528579967917016,0.4386559584025571,2,-1.2092210391383649
356,19,plural,UNAGREE,8,"Even if the mother calls, her boys continues causing problems with the other kids on the playground.",Do the boys behave themselves after their mother calls?,Yes,No,0,Both,8,the,the,2,15.687451186819413,1.396106504820095,3,-0.8352420354837095
357,19,plural,UNAGREE,8,"Even if the mother calls, her boys continues causing problems with the other kids on the playground.",Do the boys behave themselves after their mother calls?,Yes,No,0,Both,8,mother,mother,3,10.386160584882528,-0.2107091048730017,6,0.2866949754802561
358,19,plural,UNAGREE,8,"Even if the mother calls, her boys continues causing problems with the other kids on the playground.",Do the boys behave themselves after their mother calls?,Yes,No,0,Both,8,"calls.,","calls,",4,9.645623148493527,-0.4351652235240343,6,0.2866949754802561
359,19,plural,UNAGREE,8,"Even if the mother calls, her boys continues causing problems with the other kids on the playground.",Do the boys behave themselves after their mother calls?,Yes,No,0,Both,8,her,her,5,12.498395184344009,0.4295069822263415,3,-0.8352420354837095
360,19,plural,UNAGREE,8,"Even if the mother calls, her boys continues causing problems with the other kids on the playground.",Do the boys behave themselves after their mother calls?,Yes,No,0,Both,8,boys,boys,6,9.223848722000977,-0.5630046089012442,4,-0.4612630318290542
361,19,plural,UNAGREE,8,"Even if the mother calls, her boys continues causing problems with the other kids on the playground.",Do the boys behave themselves after their mother calls?,Yes,No,0,Both,8,continues,continues,7,9.015298250772847,-0.6262160375401067,9,1.4086319864442216
362,19,plural,UNAGREE,8,"Even if the mother calls, her boys continues causing problems with the other kids on the playground.",Do the boys behave themselves after their mother calls?,Yes,No,0,Both,8,causing,causing,8,8.272826003650401,-0.851258595290926,7,0.6606739791349112
363,19,plural,UNAGREE,8,"Even if the mother calls, her boys continues causing problems with the other kids on the playground.",Do the boys behave themselves after their mother calls?,Yes,No,0,Both,8,problems,problems,9,10.07886841165075,-0.3038490396098244,8,1.0346529827895663
364,19,plural,UNAGREE,8,"Even if the mother calls, her boys continues causing problems with the other kids on the playground.",Do the boys behave themselves after their mother calls?,Yes,No,0,Both,8,with,with,10,13.689502791749778,0.7905304461550167,4,-0.4612630318290542
365,19,plural,UNAGREE,8,"Even if the mother calls, her boys continues causing problems with the other kids on the playground.",Do the boys behave themselves after their mother calls?,Yes,No,0,Both,8,the,the,11,15.687451186819413,1.396106504820095,3,-0.8352420354837095
366,19,plural,UNAGREE,8,"Even if the mother calls, her boys continues causing problems with the other kids on the playground.",Do the boys behave themselves after their mother calls?,Yes,No,0,Both,8,other,other,12,12.128213801489602,0.3173053941506161,5,-0.087284028174399
367,19,plural,UNAGREE,8,"Even if the mother calls, her boys continues causing problems with the other kids on the playground.",Do the boys behave themselves after their mother calls?,Yes,No,0,Both,8,kids,kids,13,10.482065278352938,-0.1816404930797178,4,-0.4612630318290542
368,19,plural,UNAGREE,8,"Even if the mother calls, her boys continues causing problems with the other kids on the playground.",Do the boys behave themselves after their mother calls?,Yes,No,0,Both,8,on,on,14,13.632841740882444,0.7733565411889349,2,-1.2092210391383649
